Sourcefile	20240228 153416 RI_Tuana_CO_20240602.qmp
Exporttime	28.02.2024 03:35:54.034 

Start Time	28.02.2024 03:34:28.167 
End Time	28.02.2024 03:35:24.458 

		H2			He			Ar			CO	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
28.02.2024 03:34:28.167 	0.000	6.141611e-007	28.02.2024 03:34:28.216 	0.050	1.681366e-008	28.02.2024 03:34:28.266 	0.100	2.327447e-009	28.02.2024 03:34:28.317 	0.150	2.882791e-008
28.02.2024 03:34:28.367 	0.200	6.142276e-007	28.02.2024 03:34:28.417 	0.251	1.679824e-008	28.02.2024 03:34:28.467 	0.301	2.322114e-009	28.02.2024 03:34:28.518 	0.351	2.882920e-008
28.02.2024 03:34:28.568 	0.401	6.140398e-007	28.02.2024 03:34:28.617 	0.451	1.680380e-008	28.02.2024 03:34:28.668 	0.501	2.326678e-009	28.02.2024 03:34:28.718 	0.551	2.882966e-008
28.02.2024 03:34:28.768 	0.601	6.140689e-007	28.02.2024 03:34:28.818 	0.652	1.680594e-008	28.02.2024 03:34:28.869 	0.702	2.330203e-009	28.02.2024 03:34:28.919 	0.752	2.881891e-008
28.02.2024 03:34:28.968 	0.802	6.139682e-007	28.02.2024 03:34:29.018 	0.852	1.682365e-008	28.02.2024 03:34:29.069 	0.902	2.327043e-009	28.02.2024 03:34:29.119 	0.952	2.883561e-008
28.02.2024 03:34:29.168 	1.002	6.139254e-007	28.02.2024 03:34:29.219 	1.053	1.678595e-008	28.02.2024 03:34:29.270 	1.103	2.327967e-009	28.02.2024 03:34:29.320 	1.153	2.878800e-008
28.02.2024 03:34:29.369 	1.203	6.137339e-007	28.02.2024 03:34:29.420 	1.253	1.677916e-008	28.02.2024 03:34:29.470 	1.303	2.327448e-009	28.02.2024 03:34:29.520 	1.354	2.879036e-008
28.02.2024 03:34:29.569 	1.403	6.133736e-007	28.02.2024 03:34:29.619 	1.453	1.677786e-008	28.02.2024 03:34:29.670 	1.503	2.323984e-009	28.02.2024 03:34:29.720 	1.553	2.880113e-008
28.02.2024 03:34:29.769 	1.603	6.134944e-007	28.02.2024 03:34:29.820 	1.653	1.677618e-008	28.02.2024 03:34:29.870 	1.703	2.327426e-009	28.02.2024 03:34:29.920 	1.753	2.879433e-008
28.02.2024 03:34:29.969 	1.803	6.136880e-007	28.02.2024 03:34:30.021 	1.854	1.678336e-008	28.02.2024 03:34:30.071 	1.904	2.324106e-009	28.02.2024 03:34:30.120 	1.954	2.880097e-008
28.02.2024 03:34:30.170 	2.004	6.137102e-007	28.02.2024 03:34:30.221 	2.054	1.677856e-008	28.02.2024 03:34:30.271 	2.104	2.325044e-009	28.02.2024 03:34:30.320 	2.154	2.879724e-008
28.02.2024 03:34:30.370 	2.204	6.138924e-007	28.02.2024 03:34:30.422 	2.255	1.680305e-008	28.02.2024 03:34:30.472 	2.305	2.327974e-009	28.02.2024 03:34:30.521 	2.355	2.880510e-008
28.02.2024 03:34:30.572 	2.405	6.137589e-007	28.02.2024 03:34:30.622 	2.455	1.679900e-008	28.02.2024 03:34:30.672 	2.505	2.325518e-009	28.02.2024 03:34:30.721 	2.555	2.878563e-008
28.02.2024 03:34:30.771 	2.605	6.134720e-007	28.02.2024 03:34:30.822 	2.655	1.676825e-008	28.02.2024 03:34:30.872 	2.705	2.324877e-009	28.02.2024 03:34:30.922 	2.756	2.879739e-008
28.02.2024 03:34:30.972 	2.805	6.135408e-007	28.02.2024 03:34:31.023 	2.856	1.678602e-008	28.02.2024 03:34:31.072 	2.906	2.328318e-009	28.02.2024 03:34:31.122 	2.956	2.882219e-008
28.02.2024 03:34:31.173 	3.006	6.136162e-007	28.02.2024 03:34:31.223 	3.056	1.677543e-008	28.02.2024 03:34:31.272 	3.106	2.325342e-009	28.02.2024 03:34:31.322 	3.156	2.878312e-008
28.02.2024 03:34:31.373 	3.206	6.135226e-007	28.02.2024 03:34:31.423 	3.256	1.679222e-008	28.02.2024 03:34:31.472 	3.306	2.327242e-009	28.02.2024 03:34:31.522 	3.356	2.879281e-008
28.02.2024 03:34:31.573 	3.406	6.133781e-007	28.02.2024 03:34:31.623 	3.456	1.678069e-008	28.02.2024 03:34:31.672 	3.506	2.323708e-009	28.02.2024 03:34:31.722 	3.556	2.877213e-008
28.02.2024 03:34:31.773 	3.606	6.132311e-007	28.02.2024 03:34:31.823 	3.656	1.675399e-008	28.02.2024 03:34:31.872 	3.706	2.321480e-009	28.02.2024 03:34:31.922 	3.756	2.876877e-008
28.02.2024 03:34:31.973 	3.806	6.132021e-007	28.02.2024 03:34:32.023 	3.856	1.676910e-008	28.02.2024 03:34:32.072 	3.906	2.321870e-009	28.02.2024 03:34:32.122 	3.956	2.876640e-008
28.02.2024 03:34:32.173 	4.006	6.130327e-007	28.02.2024 03:34:32.223 	4.056	1.678145e-008	28.02.2024 03:34:32.272 	4.106	2.324410e-009	28.02.2024 03:34:32.323 	4.157	2.878258e-008
28.02.2024 03:34:32.374 	4.207	6.132730e-007	28.02.2024 03:34:32.424 	4.257	1.677176e-008	28.02.2024 03:34:32.473 	4.307	2.324594e-009	28.02.2024 03:34:32.524 	4.357	2.877640e-008
28.02.2024 03:34:32.574 	4.407	6.129742e-007	28.02.2024 03:34:32.624 	4.457	1.676245e-008	28.02.2024 03:34:32.673 	4.507	2.320527e-009	28.02.2024 03:34:32.723 	4.557	2.876969e-008
28.02.2024 03:34:32.775 	4.608	6.131455e-007	28.02.2024 03:34:32.824 	4.658	1.676887e-008	28.02.2024 03:34:32.874 	4.708	2.325945e-009	28.02.2024 03:34:32.925 	4.758	2.878075e-008
28.02.2024 03:34:32.975 	4.808	6.132310e-007	28.02.2024 03:34:33.024 	4.858	1.676948e-008	28.02.2024 03:34:33.074 	4.908	2.325822e-009	28.02.2024 03:34:33.126 	4.959	2.876175e-008
28.02.2024 03:34:33.176 	5.009	6.131997e-007	28.02.2024 03:34:33.225 	5.059	1.676597e-008	28.02.2024 03:34:33.276 	5.109	2.324303e-009	28.02.2024 03:34:33.326 	5.159	2.877648e-008
28.02.2024 03:34:33.376 	5.209	6.138384e-007	28.02.2024 03:34:33.425 	5.259	1.681830e-008	28.02.2024 03:34:33.475 	5.309	2.315491e-009	28.02.2024 03:34:33.527 	5.360	2.865515e-008
28.02.2024 03:34:33.576 	5.410	6.153210e-007	28.02.2024 03:34:33.626 	5.460	1.687698e-008	28.02.2024 03:34:33.677 	5.510	2.291569e-009	28.02.2024 03:34:33.726 	5.559	2.824556e-008
28.02.2024 03:34:33.776 	5.610	6.182518e-007	28.02.2024 03:34:33.826 	5.660	1.698877e-008	28.02.2024 03:34:33.877 	5.710	2.210452e-009	28.02.2024 03:34:33.927 	5.760	2.704074e-008
28.02.2024 03:34:33.976 	5.810	6.233838e-007	28.02.2024 03:34:34.026 	5.860	1.718213e-008	28.02.2024 03:34:34.077 	5.910	2.041937e-009	28.02.2024 03:34:34.127 	5.960	2.470600e-008
28.02.2024 03:34:34.176 	6.010	6.299951e-007	28.02.2024 03:34:34.226 	6.060	1.742568e-008	28.02.2024 03:34:34.277 	6.110	1.780003e-009	28.02.2024 03:34:34.327 	6.160	2.138528e-008
28.02.2024 03:34:34.376 	6.210	6.366478e-007	28.02.2024 03:34:34.426 	6.260	1.766474e-008	28.02.2024 03:34:34.477 	6.310	1.470845e-009	28.02.2024 03:34:34.527 	6.360	1.745827e-008
28.02.2024 03:34:34.576 	6.410	6.416402e-007	28.02.2024 03:34:34.627 	6.461	1.782276e-008	28.02.2024 03:34:34.678 	6.511	1.159573e-009	28.02.2024 03:34:34.728 	6.562	1.371139e-008
28.02.2024 03:34:34.778 	6.612	6.436754e-007	28.02.2024 03:34:34.829 	6.662	1.791807e-008	28.02.2024 03:34:34.879 	6.712	8.936713e-010	28.02.2024 03:34:34.928 	6.762	1.058540e-008
28.02.2024 03:34:34.978 	6.812	6.426773e-007	28.02.2024 03:34:35.029 	6.862	1.786793e-008	28.02.2024 03:34:35.080 	6.913	6.883774e-010	28.02.2024 03:34:35.129 	6.963	8.189170e-009
28.02.2024 03:34:35.180 	7.013	6.395296e-007	28.02.2024 03:34:35.230 	7.063	1.777377e-008	28.02.2024 03:34:35.283 	7.117	5.125412e-010	28.02.2024 03:34:35.334 	7.167	6.473682e-009
28.02.2024 03:34:35.384 	7.217	6.348639e-007	28.02.2024 03:34:35.433 	7.267	1.763818e-008	28.02.2024 03:34:35.484 	7.317	4.129463e-010	28.02.2024 03:34:35.534 	7.367	5.270312e-009
28.02.2024 03:34:35.584 	7.417	6.297774e-007	28.02.2024 03:34:35.633 	7.467	1.749482e-008	28.02.2024 03:34:35.685 	7.518	3.469930e-010	28.02.2024 03:34:35.735 	7.568	4.444994e-009
28.02.2024 03:34:35.784 	7.618	6.247429e-007	28.02.2024 03:34:35.834 	7.668	1.738127e-008	28.02.2024 03:34:35.885 	7.718	2.957957e-010	28.02.2024 03:34:35.935 	7.768	3.846570e-009
28.02.2024 03:34:35.984 	7.818	6.205683e-007	28.02.2024 03:34:36.035 	7.869	1.730245e-008	28.02.2024 03:34:36.086 	7.919	2.613250e-010	28.02.2024 03:34:36.136 	7.969	3.393520e-009
28.02.2024 03:34:36.185 	8.019	6.171431e-007	28.02.2024 03:34:36.237 	8.070	1.727780e-008	28.02.2024 03:34:36.287 	8.120	2.332117e-010	28.02.2024 03:34:36.336 	8.170	3.041272e-009
28.02.2024 03:34:36.386 	8.220	6.142283e-007	28.02.2024 03:34:36.437 	8.270	1.729405e-008	28.02.2024 03:34:36.487 	8.320	2.107870e-010	28.02.2024 03:34:36.536 	8.370	2.757333e-009
28.02.2024 03:34:36.586 	8.420	6.120359e-007	28.02.2024 03:34:36.637 	8.470	1.735190e-008	28.02.2024 03:34:36.687 	8.520	1.924101e-010	28.02.2024 03:34:36.736 	8.570	2.524479e-009
28.02.2024 03:34:36.786 	8.620	6.097532e-007	28.02.2024 03:34:36.837 	8.670	1.741758e-008	28.02.2024 03:34:36.887 	8.720	1.741454e-010	28.02.2024 03:34:36.936 	8.770	2.322275e-009
28.02.2024 03:34:36.986 	8.820	6.085438e-007	28.02.2024 03:34:37.037 	8.870	1.750802e-008	28.02.2024 03:34:37.087 	8.920	1.616851e-010	28.02.2024 03:34:37.136 	8.969	2.153759e-009
28.02.2024 03:34:37.186 	9.020	6.072572e-007	28.02.2024 03:34:37.237 	9.070	1.757692e-008	28.02.2024 03:34:37.287 	9.120	1.499778e-010	28.02.2024 03:34:37.336 	9.170	2.012552e-009
28.02.2024 03:34:37.386 	9.220	6.062332e-007	28.02.2024 03:34:37.437 	9.270	1.763536e-008	28.02.2024 03:34:37.487 	9.320	1.410092e-010	28.02.2024 03:34:37.536 	9.370	1.877724e-009
28.02.2024 03:34:37.586 	9.420	6.053548e-007	28.02.2024 03:34:37.637 	9.470	1.772448e-008	28.02.2024 03:34:37.687 	9.520	1.323007e-010	28.02.2024 03:34:37.737 	9.571	1.757073e-009
28.02.2024 03:34:37.788 	9.621	6.043883e-007	28.02.2024 03:34:37.838 	9.671	1.772960e-008	28.02.2024 03:34:37.888 	9.721	1.244659e-010	28.02.2024 03:34:37.937 	9.771	1.657368e-009
28.02.2024 03:34:37.987 	9.821	6.035655e-007	28.02.2024 03:34:38.038 	9.871	1.778767e-008	28.02.2024 03:34:38.088 	9.922	1.172720e-010	28.02.2024 03:34:38.137 	9.971	1.570436e-009
28.02.2024 03:34:38.188 	10.021	6.035114e-007	28.02.2024 03:34:38.239 	10.072	1.784947e-008	28.02.2024 03:34:38.288 	10.122	1.092670e-010	28.02.2024 03:34:38.338 	10.172	1.489623e-009
28.02.2024 03:34:38.389 	10.222	6.029607e-007	28.02.2024 03:34:38.439 	10.272	1.788602e-008	28.02.2024 03:34:38.488 	10.322	1.048849e-010	28.02.2024 03:34:38.540 	10.373	1.410893e-009
28.02.2024 03:34:38.590 	10.423	6.024414e-007	28.02.2024 03:34:38.640 	10.473	1.794439e-008	28.02.2024 03:34:38.689 	10.523	9.972149e-011	28.02.2024 03:34:38.739 	10.573	1.338794e-009
28.02.2024 03:34:38.790 	10.623	6.020220e-007	28.02.2024 03:34:38.840 	10.673	1.801596e-008	28.02.2024 03:34:38.889 	10.723	9.511122e-011	28.02.2024 03:34:38.940 	10.773	1.275875e-009
28.02.2024 03:34:38.990 	10.823	6.011117e-007	28.02.2024 03:34:39.040 	10.873	1.808059e-008	28.02.2024 03:34:39.089 	10.923	8.922445e-011	28.02.2024 03:34:39.139 	10.973	1.216458e-009
28.02.2024 03:34:39.190 	11.023	6.008654e-007	28.02.2024 03:34:39.240 	11.073	1.812958e-008	28.02.2024 03:34:39.289 	11.123	8.549628e-011	28.02.2024 03:34:39.338 	11.172	1.161038e-009
28.02.2024 03:34:39.389 	11.222	6.007738e-007	28.02.2024 03:34:39.439 	11.272	1.818100e-008	28.02.2024 03:34:39.489 	11.323	8.244035e-011	28.02.2024 03:34:39.539 	11.373	1.105337e-009
28.02.2024 03:34:39.590 	11.423	6.005272e-007	28.02.2024 03:34:39.640 	11.473	1.822930e-008	28.02.2024 03:34:39.689 	11.523	7.714262e-011	28.02.2024 03:34:39.740 	11.573	1.055129e-009
28.02.2024 03:34:39.790 	11.623	6.000282e-007	28.02.2024 03:34:39.840 	11.673	1.826097e-008	28.02.2024 03:34:39.889 	11.723	7.484815e-011	28.02.2024 03:34:39.941 	11.774	1.009431e-009
28.02.2024 03:34:39.991 	11.824	5.998724e-007	28.02.2024 03:34:40.040 	11.874	1.828341e-008	28.02.2024 03:34:40.090 	11.924	7.059853e-011	28.02.2024 03:34:40.141 	11.974	9.680671e-010
28.02.2024 03:34:40.191 	12.024	5.996001e-007	28.02.2024 03:34:40.240 	12.074	1.825884e-008	28.02.2024 03:34:40.290 	12.124	6.657231e-011	28.02.2024 03:34:40.342 	12.175	9.230252e-010
28.02.2024 03:34:40.391 	12.224	5.996499e-007	28.02.2024 03:34:40.441 	12.275	1.828646e-008	28.02.2024 03:34:40.492 	12.325	6.495163e-011	28.02.2024 03:34:40.541 	12.374	8.838588e-010
28.02.2024 03:34:40.592 	12.425	5.997981e-007	28.02.2024 03:34:40.641 	12.475	1.827425e-008	28.02.2024 03:34:40.691 	12.525	6.166426e-011	28.02.2024 03:34:40.742 	12.575	8.479505e-010
28.02.2024 03:34:40.792 	12.625	5.998162e-007	28.02.2024 03:34:40.841 	12.675	1.827280e-008	28.02.2024 03:34:40.892 	12.725	6.010142e-011	28.02.2024 03:34:40.942 	12.775	8.086161e-010
28.02.2024 03:34:40.992 	12.826	5.996804e-007	28.02.2024 03:34:41.041 	12.875	1.825762e-008	28.02.2024 03:34:41.093 	12.926	5.632622e-011	28.02.2024 03:34:41.143 	12.976	7.799872e-010
28.02.2024 03:34:41.192 	13.026	5.996966e-007	28.02.2024 03:34:41.242 	13.076	1.824114e-008	28.02.2024 03:34:41.293 	13.126	5.546315e-011	28.02.2024 03:34:41.343 	13.176	7.444527e-010
28.02.2024 03:34:41.392 	13.226	5.994270e-007	28.02.2024 03:34:41.441 	13.275	1.818963e-008	28.02.2024 03:34:41.491 	13.325	5.233160e-011	28.02.2024 03:34:41.542 	13.375	7.168157e-010
28.02.2024 03:34:41.592 	13.425	5.997580e-007	28.02.2024 03:34:41.641 	13.475	1.818772e-008	28.02.2024 03:34:41.692 	13.525	5.043302e-011	28.02.2024 03:34:41.750 	13.583	6.534657e-010
28.02.2024 03:34:41.800 	13.633	5.997581e-007	28.02.2024 03:34:41.849 	13.683	1.815583e-008	28.02.2024 03:34:41.900 	13.733	4.826014e-011	28.02.2024 03:34:41.951 	13.784	6.292462e-010
28.02.2024 03:34:42.000 	13.833	6.000222e-007	28.02.2024 03:34:42.049 	13.883	1.812729e-008	28.02.2024 03:34:42.101 	13.934	4.621742e-011	28.02.2024 03:34:42.151 	13.984	6.042006e-010
28.02.2024 03:34:42.200 	14.034	6.003044e-007	28.02.2024 03:34:42.250 	14.084	1.809906e-008	28.02.2024 03:34:42.301 	14.134	4.445505e-011	28.02.2024 03:34:42.351 	14.184	5.842328e-010
28.02.2024 03:34:42.400 	14.234	6.003195e-007	28.02.2024 03:34:42.451 	14.285	1.806746e-008	28.02.2024 03:34:42.502 	14.335	4.359235e-011	28.02.2024 03:34:42.552 	14.385	5.601735e-010
28.02.2024 03:34:42.601 	14.435	6.001204e-007	28.02.2024 03:34:42.652 	14.485	1.801078e-008	28.02.2024 03:34:42.702 	14.535	4.136240e-011	28.02.2024 03:34:42.752 	14.585	5.400630e-010
28.02.2024 03:34:42.801 	14.635	6.003458e-007	28.02.2024 03:34:42.853 	14.686	1.798865e-008	28.02.2024 03:34:42.903 	14.736	3.944124e-011	28.02.2024 03:34:42.952 	14.786	5.185256e-010
28.02.2024 03:34:43.002 	14.836	6.007119e-007	28.02.2024 03:34:43.053 	14.886	1.799757e-008	28.02.2024 03:34:43.103 	14.936	3.828767e-011	28.02.2024 03:34:43.153 	14.987	5.052093e-010
28.02.2024 03:34:43.203 	15.037	6.008575e-007	28.02.2024 03:34:43.255 	15.088	1.795164e-008	28.02.2024 03:34:43.304 	15.138	3.679167e-011	28.02.2024 03:34:43.354 	15.188	4.839565e-010
28.02.2024 03:34:43.405 	15.238	6.008843e-007	28.02.2024 03:34:43.456 	15.289	1.792905e-008	28.02.2024 03:34:43.505 	15.339	3.640460e-011	28.02.2024 03:34:43.555 	15.389	4.684586e-010
28.02.2024 03:34:43.606 	15.439	6.009894e-007	28.02.2024 03:34:43.656 	15.489	1.790547e-008	28.02.2024 03:34:43.705 	15.539	3.472019e-011	28.02.2024 03:34:43.756 	15.589	4.528698e-010
28.02.2024 03:34:43.806 	15.639	6.009980e-007	28.02.2024 03:34:43.856 	15.689	1.786602e-008	28.02.2024 03:34:43.905 	15.739	3.343884e-011	28.02.2024 03:34:43.955 	15.789	4.387346e-010
28.02.2024 03:34:44.006 	15.839	6.012467e-007	28.02.2024 03:34:44.056 	15.889	1.787213e-008	28.02.2024 03:34:44.105 	15.939	3.244598e-011	28.02.2024 03:34:44.157 	15.990	4.258974e-010
28.02.2024 03:34:44.207 	16.040	6.013200e-007	28.02.2024 03:34:44.256 	16.090	1.782009e-008	28.02.2024 03:34:44.306 	16.140	3.163943e-011	28.02.2024 03:34:44.357 	16.190	4.125199e-010
28.02.2024 03:34:44.407 	16.240	6.014063e-007	28.02.2024 03:34:44.456 	16.290	1.780956e-008	28.02.2024 03:34:44.508 	16.341	3.105374e-011	28.02.2024 03:34:44.558 	16.391	3.982695e-010
28.02.2024 03:34:44.608 	16.441	6.015682e-007	28.02.2024 03:34:44.657 	16.491	1.778773e-008	28.02.2024 03:34:44.707 	16.541	2.986442e-011	28.02.2024 03:34:44.758 	16.591	3.889619e-010
28.02.2024 03:34:44.808 	16.641	6.019328e-007	28.02.2024 03:34:44.857 	16.691	1.775035e-008	28.02.2024 03:34:44.908 	16.741	2.877015e-011	28.02.2024 03:34:44.958 	16.791	3.777788e-010
28.02.2024 03:34:45.008 	16.841	6.016780e-007	28.02.2024 03:34:45.057 	16.891	1.774943e-008	28.02.2024 03:34:45.109 	16.942	2.855986e-011	28.02.2024 03:34:45.159 	16.992	3.666913e-010
28.02.2024 03:34:45.208 	17.042	6.021417e-007	28.02.2024 03:34:45.258 	17.092	1.772273e-008	28.02.2024 03:34:45.309 	17.142	2.748283e-011	28.02.2024 03:34:45.359 	17.192	3.568223e-010
28.02.2024 03:34:45.408 	17.242	6.022060e-007	28.02.2024 03:34:45.458 	17.292	1.770212e-008	28.02.2024 03:34:45.510 	17.343	2.703638e-011	28.02.2024 03:34:45.560 	17.393	3.452204e-010
28.02.2024 03:34:45.609 	17.443	6.026463e-007	28.02.2024 03:34:45.660 	17.493	1.770320e-008	28.02.2024 03:34:45.711 	17.544	2.597752e-011	28.02.2024 03:34:45.760 	17.594	3.392687e-010
28.02.2024 03:34:45.810 	17.644	6.026104e-007	28.02.2024 03:34:45.861 	17.694	1.768008e-008	28.02.2024 03:34:45.911 	17.744	2.514048e-011	28.02.2024 03:34:45.960 	17.794	3.271655e-010
28.02.2024 03:34:46.012 	17.845	6.025416e-007	28.02.2024 03:34:46.062 	17.895	1.766307e-008	28.02.2024 03:34:46.112 	17.945	2.436554e-011	28.02.2024 03:34:46.161 	17.995	3.209041e-010
28.02.2024 03:34:46.211 	18.045	6.024003e-007	28.02.2024 03:34:46.262 	18.095	1.762293e-008	28.02.2024 03:34:46.312 	18.145	2.401881e-011	28.02.2024 03:34:46.361 	18.195	3.117575e-010
28.02.2024 03:34:46.412 	18.245	6.027323e-007	28.02.2024 03:34:46.462 	18.295	1.764085e-008	28.02.2024 03:34:46.512 	18.345	2.320444e-011	28.02.2024 03:34:46.561 	18.395	3.047254e-010
28.02.2024 03:34:46.613 	18.446	6.027570e-007	28.02.2024 03:34:46.663 	18.496	1.762666e-008	28.02.2024 03:34:46.712 	18.546	2.331691e-011	28.02.2024 03:34:46.762 	18.596	2.994308e-010
28.02.2024 03:34:46.813 	18.646	6.027109e-007	28.02.2024 03:34:46.863 	18.696	1.759775e-008	28.02.2024 03:34:46.912 	18.746	2.230573e-011	28.02.2024 03:34:46.963 	18.797	2.909520e-010
28.02.2024 03:34:47.014 	18.847	6.024823e-007	28.02.2024 03:34:47.064 	18.897	1.756241e-008	28.02.2024 03:34:47.113 	18.947	2.237617e-011	28.02.2024 03:34:47.164 	18.997	2.861119e-010
28.02.2024 03:34:47.214 	19.047	6.024281e-007	28.02.2024 03:34:47.264 	19.097	1.756875e-008	28.02.2024 03:34:47.313 	19.147	2.162464e-011	28.02.2024 03:34:47.365 	19.198	2.801184e-010
28.02.2024 03:34:47.415 	19.248	6.020487e-007	28.02.2024 03:34:47.464 	19.298	1.753060e-008	28.02.2024 03:34:47.514 	19.348	2.139567e-011	28.02.2024 03:34:47.565 	19.398	2.737479e-010
28.02.2024 03:34:47.615 	19.448	6.024134e-007	28.02.2024 03:34:47.664 	19.498	1.750893e-008	28.02.2024 03:34:47.714 	19.548	2.083773e-011	28.02.2024 03:34:47.766 	19.599	2.678618e-010
28.02.2024 03:34:47.816 	19.649	6.025683e-007	28.02.2024 03:34:47.865 	19.699	1.751526e-008	28.02.2024 03:34:47.916 	19.749	2.019603e-011	28.02.2024 03:34:47.966 	19.799	2.614906e-010
28.02.2024 03:34:48.016 	19.849	6.025226e-007	28.02.2024 03:34:48.065 	19.899	1.749908e-008	28.02.2024 03:34:48.115 	19.949	2.035275e-011	28.02.2024 03:34:48.167 	20.000	2.570992e-010
28.02.2024 03:34:48.216 	20.050	6.026270e-007	28.02.2024 03:34:48.266 	20.100	1.748055e-008	28.02.2024 03:34:48.317 	20.150	1.978399e-011	28.02.2024 03:34:48.367 	20.200	2.523135e-010
28.02.2024 03:34:48.416 	20.250	6.027072e-007	28.02.2024 03:34:48.466 	20.300	1.747207e-008	28.02.2024 03:34:48.517 	20.350	2.003685e-011	28.02.2024 03:34:48.567 	20.400	2.465726e-010
28.02.2024 03:34:48.616 	20.449	6.024088e-007	28.02.2024 03:34:48.666 	20.500	1.746276e-008	28.02.2024 03:34:48.717 	20.550	1.922903e-011	28.02.2024 03:34:48.767 	20.600	2.439720e-010
