"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"26.06.2024 14:23:19.470"	1.0231e-010	-8.7191e-014	7.3214e-012	6.9652e-014	4.4785e-011	-8.8789e-014	8.2540e-006	
"26.06.2024 14:23:19.754"	1.0057e-010	-8.5675e-014	7.4566e-012	7.4006e-014	4.3279e-011	-8.1033e-014	8.2540e-006	
"26.06.2024 14:23:20.037"	1.0158e-010	-8.8200e-014	7.2999e-012	7.1776e-014	4.3914e-011	-8.0129e-014	8.2431e-006	
"26.06.2024 14:23:20.320"	1.0234e-010	-8.8253e-014	7.3091e-012	7.2218e-014	4.4792e-011	-8.2992e-014	8.2431e-006	
"26.06.2024 14:23:20.604"	1.0057e-010	-8.4390e-014	7.4285e-012	7.3074e-014	4.3255e-011	-8.0635e-014	8.2431e-006	
"26.06.2024 14:23:20.887"	1.0152e-010	-8.4477e-014	7.3050e-012	7.2510e-014	4.3832e-011	-7.9621e-014	8.2431e-006	
"26.06.2024 14:23:21.171"	1.0226e-010	-8.6301e-014	7.2851e-012	7.1187e-014	4.4698e-011	-8.2429e-014	8.2219e-006	
"26.06.2024 14:23:21.454"	1.0046e-010	-8.7073e-014	7.4337e-012	6.8850e-014	4.3322e-011	-8.0414e-014	8.2219e-006	
"26.06.2024 14:23:21.737"	1.0139e-010	-8.4237e-014	7.3509e-012	6.4597e-014	4.3792e-011	-8.2482e-014	8.2219e-006	
"26.06.2024 14:23:22.021"	1.0223e-010	-8.5566e-014	7.3163e-012	7.3330e-014	4.4643e-011	-8.1513e-014	8.2219e-006	
"26.06.2024 14:23:22.305"	1.0035e-010	-8.4650e-014	7.4179e-012	6.8017e-014	4.3441e-011	-8.1531e-014	8.2197e-006	
"26.06.2024 14:23:22.588"	1.0136e-010	-8.6691e-014	7.3857e-012	7.0459e-014	4.3727e-011	-8.0618e-014	8.2197e-006	
"26.06.2024 14:23:22.871"	1.0218e-010	-8.6096e-014	7.3030e-012	7.3200e-014	4.4609e-011	-8.4803e-014	8.2197e-006	
"26.06.2024 14:23:23.155"	1.0029e-010	-8.6878e-014	7.4086e-012	7.1848e-014	4.3494e-011	-7.9297e-014	8.2197e-006	
"26.06.2024 14:23:23.438"	1.0139e-010	-8.7172e-014	7.4372e-012	7.1343e-014	4.3680e-011	-7.9847e-014	8.2197e-006	
