"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"26.06.2024 14:00:24.341"	1.3784e-010	-8.4599e-014	1.1497e-011	7.2152e-014	2.2267e-013	2.2122e-014	1.0386e-005	
"26.06.2024 14:00:24.625"	1.4003e-010	-8.6309e-014	1.1691e-011	7.3853e-014	2.1944e-013	2.2661e-014	1.0388e-005	
"26.06.2024 14:00:24.909"	1.4175e-010	-8.8425e-014	1.1244e-011	7.2590e-014	2.2476e-013	2.3471e-014	1.0388e-005	
"26.06.2024 14:00:25.192"	1.3827e-010	-8.6185e-014	1.1577e-011	7.3352e-014	2.2368e-013	2.2469e-014	1.0388e-005	
"26.06.2024 14:00:25.476"	1.4018e-010	-8.6273e-014	1.1742e-011	7.4607e-014	2.1811e-013	2.2239e-014	1.0388e-005	
"26.06.2024 14:00:25.760"	1.4155e-010	-8.2818e-014	1.1216e-011	7.3637e-014	2.2125e-013	2.2893e-014	1.0388e-005	
"26.06.2024 14:00:26.043"	1.3822e-010	-8.5054e-014	1.1516e-011	7.3452e-014	2.2430e-013	2.1964e-014	1.0388e-005	
"26.06.2024 14:00:26.327"	1.4021e-010	-8.7781e-014	1.1741e-011	7.2396e-014	2.1497e-013	2.2321e-014	1.0388e-005	
"26.06.2024 14:00:26.610"	1.4182e-010	-8.5002e-014	1.1212e-011	7.4371e-014	2.2255e-013	2.3071e-014	1.0391e-005	
"26.06.2024 14:00:26.894"	1.3826e-010	-8.5923e-014	1.1506e-011	7.2359e-014	2.1826e-013	2.1799e-014	1.0391e-005	
"26.06.2024 14:00:27.177"	1.4008e-010	-8.4106e-014	1.1759e-011	7.2959e-014	2.1620e-013	2.1877e-014	1.0391e-005	
"26.06.2024 14:00:27.461"	1.4172e-010	-8.5968e-014	1.1207e-011	7.5641e-014	2.2410e-013	2.3078e-014	1.0391e-005	
"26.06.2024 14:00:27.745"	1.3842e-010	-8.7839e-014	1.1525e-011	7.2002e-014	2.1872e-013	2.1488e-014	1.0388e-005	
"26.06.2024 14:00:28.029"	1.3976e-010	-8.4785e-014	1.1735e-011	7.3213e-014	2.1418e-013	2.1374e-014	1.0388e-005	
"26.06.2024 14:00:28.312"	1.4159e-010	-8.5323e-014	1.1186e-011	7.4813e-014	2.1796e-013	2.2302e-014	1.0388e-005	
"26.06.2024 14:00:28.596"	1.3867e-010	-8.7328e-014	1.1537e-011	7.4499e-014	2.2139e-013	2.1784e-014	1.0388e-005	
"26.06.2024 14:00:28.879"	1.4018e-010	-8.7774e-014	1.1780e-011	7.3049e-014	2.1178e-013	2.1141e-014	1.0384e-005	
"26.06.2024 14:00:29.162"	1.4165e-010	-8.3290e-014	1.1155e-011	7.5202e-014	2.1436e-013	2.1836e-014	1.0384e-005	
"26.06.2024 14:00:29.447"	1.3856e-010	-8.6279e-014	1.1461e-011	7.3903e-014	2.1556e-013	2.0973e-014	1.0384e-005	
"26.06.2024 14:00:29.731"	1.3989e-010	-8.8404e-014	1.1754e-011	7.0718e-014	2.0990e-013	2.0965e-014	1.0384e-005	
"26.06.2024 14:00:30.014"	1.4162e-010	-8.4884e-014	1.1193e-011	7.4209e-014	2.1554e-013	2.1827e-014	1.0384e-005	
"26.06.2024 14:00:30.298"	1.3909e-010	-8.6376e-014	1.1515e-011	7.3117e-014	2.1335e-013	2.1002e-014	1.0384e-005	
"26.06.2024 14:00:30.581"	1.4015e-010	-8.4198e-014	1.1799e-011	7.1138e-014	2.0876e-013	2.0824e-014	1.0384e-005	
"26.06.2024 14:00:30.864"	1.4145e-010	-8.5759e-014	1.1149e-011	7.4481e-014	2.0740e-013	2.1290e-014	1.0384e-005	
"26.06.2024 14:00:31.148"	1.3922e-010	-8.4798e-014	1.1422e-011	7.3508e-014	2.1572e-013	2.0638e-014	1.0389e-005	
"26.06.2024 14:00:31.431"	1.3980e-010	-8.5467e-014	1.1723e-011	7.2146e-014	2.0266e-013	1.9940e-014	1.0389e-005	
"26.06.2024 14:00:31.715"	1.4151e-010	-8.8986e-014	1.1164e-011	7.4611e-014	2.1170e-013	2.1286e-014	1.0389e-005	
"26.06.2024 14:00:31.998"	1.3973e-010	-9.0454e-014	1.1508e-011	7.3701e-014	2.1282e-013	2.0659e-014	1.0389e-005	
"26.06.2024 14:00:32.282"	1.3973e-010	-8.7452e-014	1.1684e-011	7.3197e-014	2.0243e-013	2.0002e-014	1.0377e-005	
"26.06.2024 14:00:32.566"	1.4122e-010	-8.9392e-014	1.1146e-011	7.4987e-014	2.0736e-013	2.0715e-014	1.0377e-005	
"26.06.2024 14:00:32.849"	1.4014e-010	-8.5694e-014	1.1490e-011	7.2663e-014	2.1458e-013	2.0621e-014	1.0377e-005	
"26.06.2024 14:00:33.132"	1.3990e-010	-8.5164e-014	1.1755e-011	7.1053e-014	2.0631e-013	2.0120e-014	1.0390e-005	
"26.06.2024 14:00:33.416"	1.4143e-010	-8.7758e-014	1.1141e-011	7.5435e-014	2.0750e-013	2.0509e-014	1.0390e-005	
"26.06.2024 14:00:33.699"	1.4009e-010	-8.5324e-014	1.1483e-011	7.4261e-014	2.0618e-013	1.9953e-014	1.0390e-005	
"26.06.2024 14:00:33.983"	1.3946e-010	-8.4089e-014	1.1683e-011	7.1353e-014	1.9922e-013	1.9056e-014	1.0390e-005	
"26.06.2024 14:00:34.266"	1.4112e-010	-8.7431e-014	1.1092e-011	7.4730e-014	2.0386e-013	2.0059e-014	1.0387e-005	
"26.06.2024 14:00:34.549"	1.4071e-010	-8.9660e-014	1.1463e-011	7.3592e-014	2.0936e-013	2.0256e-014	1.0387e-005	
"26.06.2024 14:00:34.833"	1.3969e-010	-8.4702e-014	1.1748e-011	7.1670e-014	1.9961e-013	1.9425e-014	1.0387e-005	
"26.06.2024 14:00:35.116"	1.4120e-010	-8.6400e-014	1.1119e-011	7.5150e-014	2.0555e-013	2.0011e-014	1.0387e-005	
