"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 11:21:01.428"	9.2033e-012	8.5931e-014	4.9776e-013	8.7947e-014	3.2297e-012	7.5950e-014	9.2359e-006	
"20.10.2023 11:21:01.711"	9.2681e-012	8.5078e-014	5.0235e-013	8.7914e-014	3.2405e-012	7.6794e-014	9.2359e-006	
"20.10.2023 11:21:01.994"	9.3155e-012	8.5236e-014	4.9023e-013	8.7567e-014	3.2764e-012	7.6393e-014	9.2391e-006	
"20.10.2023 11:21:02.278"	9.2089e-012	8.5396e-014	4.9710e-013	8.8281e-014	3.2508e-012	7.2774e-014	9.2391e-006	
"20.10.2023 11:21:02.561"	9.2726e-012	8.5187e-014	5.0262e-013	8.8315e-014	3.2333e-012	7.4327e-014	9.2391e-006	
"20.10.2023 11:21:02.845"	9.2956e-012	8.5003e-014	4.8893e-013	8.7271e-014	3.2723e-012	7.0708e-014	9.2391e-006	
"20.10.2023 11:21:03.128"	9.2186e-012	8.6408e-014	4.9510e-013	8.7667e-014	3.2559e-012	7.6238e-014	9.2273e-006	
"20.10.2023 11:21:03.411"	9.2533e-012	8.5259e-014	5.0049e-013	8.8013e-014	3.2313e-012	7.6001e-014	9.2273e-006	
"20.10.2023 11:21:03.695"	9.3028e-012	8.4770e-014	4.9070e-013	8.7122e-014	3.2605e-012	7.2508e-014	9.2273e-006	
"20.10.2023 11:21:03.979"	9.2624e-012	8.6534e-014	4.9679e-013	8.8040e-014	3.2728e-012	7.3614e-014	9.2230e-006	
"20.10.2023 11:21:04.263"	9.2477e-012	8.5963e-014	4.9738e-013	8.8076e-014	3.2328e-012	7.4380e-014	9.2230e-006	
"20.10.2023 11:21:04.546"	9.2951e-012	8.5566e-014	4.9320e-013	8.6968e-014	3.2676e-012	7.5920e-014	9.2230e-006	
"20.10.2023 11:21:04.829"	9.3017e-012	8.6604e-014	4.9567e-013	8.8096e-014	3.2774e-012	7.4174e-014	9.2230e-006	
"20.10.2023 11:21:05.113"	9.2354e-012	8.5993e-014	5.0098e-013	8.8141e-014	3.2272e-012	7.6907e-014	9.2277e-006	
"20.10.2023 11:21:05.396"	9.2956e-012	8.5503e-014	4.9281e-013	8.7276e-014	3.2615e-012	7.4775e-014	9.2277e-006	
"20.10.2023 11:21:05.680"	9.3267e-012	8.7411e-014	4.9827e-013	8.7635e-014	3.2913e-012	7.4285e-014	9.2277e-006	
"20.10.2023 11:21:05.963"	9.2283e-012	8.5495e-014	4.9818e-013	8.8017e-014	3.2226e-012	7.5310e-014	9.2277e-006	
"20.10.2023 11:21:06.247"	9.2925e-012	8.5208e-014	4.9240e-013	8.6534e-014	3.2558e-012	7.3119e-014	9.2143e-006	
"20.10.2023 11:21:06.530"	9.3441e-012	8.6070e-014	4.9601e-013	8.7742e-014	3.2887e-012	7.5841e-014	9.2143e-006	
"20.10.2023 11:21:06.813"	9.2115e-012	8.5757e-014	4.9774e-013	8.7696e-014	3.2216e-012	7.5963e-014	9.2143e-006	
"20.10.2023 11:21:07.097"	9.2645e-012	8.6196e-014	4.9766e-013	8.6841e-014	3.2369e-012	7.3841e-014	9.2143e-006	
"20.10.2023 11:21:07.380"	9.3338e-012	8.5009e-014	4.9127e-013	8.7482e-014	3.2835e-012	7.5190e-014	9.2137e-006	
"20.10.2023 11:21:07.664"	9.2176e-012	8.5549e-014	4.9791e-013	8.8149e-014	3.2384e-012	7.3263e-014	9.2137e-006	
"20.10.2023 11:21:07.947"	9.2875e-012	8.5905e-014	4.9801e-013	8.7428e-014	3.2410e-012	7.6382e-014	9.2137e-006	
"20.10.2023 11:21:08.230"	9.4920e-012	8.4119e-014	5.2561e-013	9.1225e-014	2.4345e-012	7.4099e-014	9.2137e-006	
"20.10.2023 11:21:08.514"	9.6729e-012	8.2527e-014	5.6687e-013	6.8921e-014	1.6882e-012	7.4436e-014	9.2108e-006	
