"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"		
"20.10.2023 11:44:20.099"	1.0293e-011	7.9124e-014	3.5228e-013	5.2117e-014	2.2811e-012	7.4265e-014	9.9134e-006	
"20.10.2023 11:44:20.382"	1.0346e-011	7.8762e-014	3.4467e-013	5.0695e-014	2.3063e-012	7.6223e-014	9.8971e-006	
"20.10.2023 11:44:20.666"	1.0210e-011	7.9893e-014	3.4571e-013	5.1553e-014	2.2930e-012	7.7342e-014	9.8971e-006	
"20.10.2023 11:44:20.949"	1.0294e-011	7.9159e-014	3.4572e-013	5.2005e-014	2.2816e-012	7.2681e-014	9.8971e-006	
"20.10.2023 11:44:21.233"	1.0343e-011	7.8406e-014	3.4246e-013	5.0093e-014	2.2966e-012	7.4906e-014	9.8971e-006	
"20.10.2023 11:44:21.517"	1.0249e-011	7.9322e-014	3.4704e-013	5.1344e-014	2.3022e-012	7.5676e-014	9.9056e-006	
"20.10.2023 11:44:21.800"	1.0278e-011	7.9683e-014	3.5160e-013	5.2231e-014	2.2877e-012	7.5553e-014	9.9056e-006	
"20.10.2023 11:44:22.084"	1.0329e-011	7.9269e-014	3.4369e-013	5.0471e-014	2.2976e-012	7.6248e-014	9.9056e-006	
"20.10.2023 11:44:22.367"	1.0282e-011	8.0017e-014	3.4515e-013	5.0781e-014	2.3145e-012	7.5857e-014	9.9056e-006	
"20.10.2023 11:44:22.650"	1.0248e-011	7.9064e-014	3.4793e-013	5.1991e-014	2.2754e-012	7.6348e-014	9.8971e-006	
"20.10.2023 11:44:22.934"	1.0325e-011	7.9016e-014	3.4026e-013	5.0220e-014	2.2945e-012	7.4803e-014	9.8971e-006	
"20.10.2023 11:44:23.217"	1.0355e-011	8.0349e-014	3.4853e-013	5.1174e-014	2.3207e-012	7.5593e-014	9.8971e-006	
"20.10.2023 11:44:23.501"	1.0234e-011	7.9215e-014	3.4753e-013	5.1476e-014	2.2728e-012	7.2889e-014	9.8971e-006	
"20.10.2023 11:44:23.784"	1.0313e-011	7.9488e-014	3.4345e-013	5.0717e-014	2.2955e-012	7.2767e-014	9.8990e-006	
"20.10.2023 11:44:24.067"	1.0369e-011	7.9394e-014	3.4666e-013	5.0919e-014	2.3187e-012	7.6748e-014	9.8990e-006	
"20.10.2023 11:44:24.351"	1.0241e-011	7.9013e-014	3.4526e-013	5.1615e-014	2.2749e-012	7.4541e-014	9.8990e-006	
"20.10.2023 11:44:24.634"	1.0304e-011	7.8246e-014	3.4590e-013	5.0217e-014	2.2898e-012	7.6898e-014	9.8895e-006	
"20.10.2023 11:44:24.918"	1.0385e-011	7.8047e-014	3.4443e-013	5.0534e-014	2.3120e-012	7.4065e-014	9.8895e-006	
"20.10.2023 11:44:25.201"	1.0232e-011	7.8752e-014	3.4735e-013	5.1689e-014	2.2769e-012	7.5833e-014	9.8895e-006	
"20.10.2023 11:44:25.484"	1.0303e-011	7.8353e-014	3.4639e-013	5.0791e-014	2.2929e-012	7.4703e-014	9.8895e-006	
"20.10.2023 11:44:25.768"	1.0361e-011	7.8941e-014	3.4489e-013	5.0571e-014	2.3160e-012	7.4326e-014	9.8951e-006	
"20.10.2023 11:44:26.052"	1.0220e-011	7.9413e-014	3.5000e-013	5.1433e-014	2.2780e-012	7.7391e-014	9.8951e-006	
"20.10.2023 11:44:26.335"	1.0300e-011	7.9104e-014	3.4865e-013	5.1075e-014	2.2903e-012	7.5433e-014	9.8951e-006	
"20.10.2023 11:44:26.619"	1.0374e-011	7.8614e-014	3.4344e-013	5.0551e-014	2.3176e-012	7.4393e-014	9.8951e-006	
"20.10.2023 11:44:26.902"	1.0189e-011	7.9652e-014	3.4486e-013	5.1254e-014	2.2811e-012	7.6673e-014	9.8952e-006	
