"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 44"	"CirrusPressure"	
"01.07.2024 16:31:34.900"	1.0054e-010	-8.6791e-014	2.9598e-012	7.9084e-014	2.0279e-011	3.9841e-014	9.1104e-006	
"01.07.2024 16:31:35.184"	1.0077e-010	-8.4471e-014	3.0238e-012	7.7823e-014	2.0685e-011	4.1154e-014	9.1104e-006	
"01.07.2024 16:31:35.467"	9.9235e-011	-8.6004e-014	3.0689e-012	7.7145e-014	1.9853e-011	4.1645e-014	9.1104e-006	
"01.07.2024 16:31:35.751"	1.0034e-010	-8.7022e-014	2.9689e-012	7.8879e-014	2.0270e-011	4.2069e-014	9.1104e-006	
"01.07.2024 16:31:36.034"	1.0112e-010	-8.8462e-014	3.0146e-012	7.7912e-014	2.0714e-011	4.0915e-014	9.1096e-006	
"01.07.2024 16:31:36.318"	9.9166e-011	-8.5905e-014	3.0787e-012	7.8148e-014	1.9803e-011	4.4737e-014	9.1096e-006	
"01.07.2024 16:31:36.601"	1.0022e-010	-8.6338e-014	2.9986e-012	7.7774e-014	2.0234e-011	4.1642e-014	9.1096e-006	
"01.07.2024 16:31:36.885"	1.0132e-010	-8.7548e-014	3.0018e-012	7.8714e-014	2.0738e-011	3.9525e-014	9.1098e-006	
"01.07.2024 16:31:37.168"	9.9062e-011	-8.2462e-014	3.0700e-012	7.8789e-014	1.9854e-011	4.2725e-014	9.1098e-006	
"01.07.2024 16:31:37.453"	1.0029e-010	-8.4195e-014	3.0038e-012	7.8056e-014	2.0187e-011	4.0941e-014	9.1098e-006	
"01.07.2024 16:31:37.736"	1.0131e-010	-8.5953e-014	2.9961e-012	7.7386e-014	2.0604e-011	3.8424e-014	9.1098e-006	
"01.07.2024 16:31:38.020"	9.8933e-011	-8.7340e-014	3.0664e-012	7.6718e-014	1.9916e-011	4.4496e-014	9.1147e-006	
"01.07.2024 16:31:38.303"	1.0013e-010	-8.5858e-014	3.0525e-012	7.9681e-014	2.0153e-011	4.1754e-014	9.1147e-006	
"01.07.2024 16:31:38.586"	1.0124e-010	-8.4817e-014	3.0008e-012	7.9302e-014	2.0592e-011	3.8450e-014	9.1147e-006	
"01.07.2024 16:31:38.870"	9.8926e-011	-8.8509e-014	3.0747e-012	7.7302e-014	1.9906e-011	4.3327e-014	9.1147e-006	
"01.07.2024 16:31:39.153"	9.9962e-011	-8.5210e-014	3.0428e-012	7.7311e-014	2.0159e-011	4.0797e-014	9.1132e-006	
"01.07.2024 16:31:39.437"	1.0112e-010	-8.6459e-014	2.9843e-012	7.6248e-014	2.0598e-011	3.7913e-014	9.1132e-006	
"01.07.2024 16:31:39.721"	9.8772e-011	-8.6792e-014	3.0418e-012	7.3178e-014	1.9970e-011	4.1243e-014	9.1132e-006	
"01.07.2024 16:31:40.004"	9.9976e-011	-8.5238e-014	3.0638e-012	7.7520e-014	2.0092e-011	4.2759e-014	9.1132e-006	
"01.07.2024 16:31:40.288"	1.0107e-010	-8.7517e-014	2.9920e-012	7.9414e-014	2.0520e-011	3.9036e-014	9.1146e-006	
"01.07.2024 16:31:40.571"	9.8726e-011	-8.7430e-014	3.0582e-012	7.8739e-014	2.0070e-011	4.4186e-014	9.1146e-006	
"01.07.2024 16:31:40.854"	9.9849e-011	-8.7017e-014	3.0777e-012	7.9648e-014	2.0007e-011	4.0366e-014	9.1146e-006	
"01.07.2024 16:31:41.138"	1.0095e-010	-8.4590e-014	2.9818e-012	6.8904e-014	2.0517e-011	3.8767e-014	9.1146e-006	
"01.07.2024 16:31:41.421"	9.8763e-011	-8.7529e-014	3.0423e-012	7.8956e-014	2.0156e-011	4.1608e-014	9.1132e-006	
"01.07.2024 16:31:41.705"	9.9765e-011	-9.0088e-014	3.0885e-012	7.5669e-014	2.0001e-011	4.3447e-014	9.1132e-006	
"01.07.2024 16:31:41.988"	1.0087e-010	-8.5138e-014	2.9690e-012	7.7972e-014	2.0478e-011	4.0213e-014	9.1132e-006	
"01.07.2024 16:31:42.272"	9.8976e-011	-8.8089e-014	3.0407e-012	7.6845e-014	2.0351e-011	4.3001e-014	9.1132e-006	
"01.07.2024 16:31:42.555"	9.9672e-011	-8.2285e-014	3.0920e-012	7.6548e-014	1.9944e-011	4.1440e-014	9.1147e-006	
"01.07.2024 16:31:42.839"	1.0082e-010	-8.8510e-014	2.9777e-012	7.9583e-014	2.0423e-011	4.0351e-014	9.1147e-006	
"01.07.2024 16:31:43.122"	9.9577e-011	-8.3823e-014	3.0505e-012	7.8277e-014	2.0551e-011	4.2589e-014	9.1147e-006	
"01.07.2024 16:31:43.405"	9.9575e-011	-9.2039e-014	3.0976e-012	7.5369e-014	1.9926e-011	4.2130e-014	9.1106e-006	
"01.07.2024 16:31:43.690"	1.0075e-010	-8.2053e-014	2.9807e-012	7.7700e-014	2.0425e-011	4.0758e-014	9.1106e-006	
"01.07.2024 16:31:43.974"	9.9710e-011	-8.7458e-014	3.0259e-012	7.8311e-014	2.0514e-011	4.2523e-014	9.1106e-006	
"01.07.2024 16:31:44.257"	9.9513e-011	-8.9494e-014	3.0828e-012	7.5107e-014	1.9939e-011	4.2626e-014	9.1106e-006	
"01.07.2024 16:31:44.540"	1.0063e-010	-8.8473e-014	2.9761e-012	7.5429e-014	2.0393e-011	4.0394e-014	9.1109e-006	
"01.07.2024 16:31:44.824"	1.0025e-010	-8.8610e-014	3.0315e-012	7.6589e-014	2.0677e-011	4.0814e-014	9.1109e-006	
"01.07.2024 16:31:45.107"	9.9435e-011	-8.6512e-014	3.0951e-012	7.7935e-014	1.9940e-011	4.3547e-014	9.1109e-006	
"01.07.2024 16:31:45.391"	1.0057e-010	-8.5864e-014	2.9643e-012	7.5064e-014	2.0304e-011	4.1567e-014	9.1109e-006	
"01.07.2024 16:31:45.674"	1.0075e-010	-8.6481e-014	3.0192e-012	7.7207e-014	2.0758e-011	4.0621e-014	9.1087e-006	
"01.07.2024 16:31:45.958"	9.9300e-011	-8.5613e-014	3.0756e-012	7.9245e-014	1.9883e-011	4.2494e-014	9.1087e-006	
"01.07.2024 16:31:46.241"	1.0046e-010	-8.6720e-014	2.9782e-012	7.8216e-014	2.0276e-011	4.0689e-014	9.1087e-006	
"01.07.2024 16:31:46.524"	1.0108e-010	-8.6958e-014	3.0095e-012	7.6849e-014	2.0779e-011	3.9427e-014	9.1087e-006	
"01.07.2024 16:31:46.808"	9.9183e-011	-8.9716e-014	3.0756e-012	7.6437e-014	1.9894e-011	4.2013e-014	9.1151e-006	
"01.07.2024 16:31:47.091"	1.0037e-010	-8.6425e-014	2.9802e-012	7.4253e-014	2.0260e-011	3.9894e-014	9.1151e-006	
"01.07.2024 16:31:47.375"	1.0128e-010	-8.5349e-014	3.0125e-012	7.8790e-014	2.0793e-011	3.7235e-014	9.1151e-006	
"01.07.2024 16:31:47.658"	9.9111e-011	-8.3597e-014	3.0705e-012	7.7075e-014	1.9917e-011	4.1613e-014	9.1151e-006	
"01.07.2024 16:31:47.942"	1.0021e-010	-8.5963e-014	3.0136e-012	7.4848e-014	2.0241e-011	4.5182e-014	9.1131e-006	
"01.07.2024 16:31:48.225"	1.0131e-010	-8.8394e-014	3.0028e-012	7.5754e-014	2.0702e-011	3.8673e-014	9.1131e-006	
"01.07.2024 16:31:48.509"	9.8999e-011	-8.6709e-014	3.0731e-012	7.7588e-014	1.9949e-011	4.4112e-014	9.1131e-006	
"01.07.2024 16:31:48.793"	1.0014e-010	-8.6313e-014	3.0075e-012	7.8692e-014	2.0151e-011	4.1566e-014	9.1131e-006	
"01.07.2024 16:31:49.077"	1.0124e-010	-8.7438e-014	3.0039e-012	7.6326e-014	2.0688e-011	3.7823e-014	9.1122e-006	
"01.07.2024 16:31:49.360"	9.8950e-011	-8.9516e-014	3.0761e-012	7.8527e-014	1.9933e-011	4.2700e-014	9.1122e-006	
"01.07.2024 16:31:49.644"	1.0013e-010	-8.4934e-014	3.0520e-012	7.4413e-014	2.0143e-011	4.2671e-014	9.1122e-006	
"01.07.2024 16:31:49.927"	1.0119e-010	-8.6531e-014	2.9931e-012	7.7280e-014	2.0638e-011	3.9138e-014	9.1149e-006	
"01.07.2024 16:31:50.211"	9.8834e-011	-8.9179e-014	3.0633e-012	7.7300e-014	1.9952e-011	4.1863e-014	9.1149e-006	
"01.07.2024 16:31:50.494"	9.9978e-011	-8.6054e-014	3.0669e-012	7.7565e-014	2.0108e-011	4.2246e-014	9.1149e-006	
"01.07.2024 16:31:50.778"	1.0114e-010	-8.5901e-014	2.9997e-012	7.7238e-014	2.0594e-011	4.0255e-014	9.1149e-006	
"01.07.2024 16:31:51.061"	9.8722e-011	-8.5883e-014	3.0562e-012	7.8312e-014	2.0082e-011	4.2254e-014	9.1154e-006	
"01.07.2024 16:31:51.345"	9.9880e-011	-8.5432e-014	3.0849e-012	7.4995e-014	2.0047e-011	4.3590e-014	9.1154e-006	
"01.07.2024 16:31:51.628"	1.0101e-010	-8.5941e-014	2.9931e-012	7.6276e-014	2.0549e-011	3.9371e-014	9.1154e-006	
"01.07.2024 16:31:51.911"	9.8761e-011	-8.8153e-014	3.0479e-012	7.7593e-014	2.0197e-011	4.3527e-014	9.1154e-006	
"01.07.2024 16:31:52.195"	9.9803e-011	-8.8316e-014	3.0951e-012	7.5433e-014	2.0005e-011	4.1310e-014	9.1086e-006	
"01.07.2024 16:31:52.479"	1.0091e-010	-8.5572e-014	2.9869e-012	7.7593e-014	2.0532e-011	3.9716e-014	9.1086e-006	
"01.07.2024 16:31:52.763"	9.8830e-011	-8.8975e-014	3.0474e-012	7.9418e-014	2.0301e-011	4.1003e-014	9.1086e-006	
"01.07.2024 16:31:53.047"	9.9712e-011	-8.9159e-014	3.1028e-012	7.5913e-014	2.0004e-011	4.2412e-014	9.1086e-006	
"01.07.2024 16:31:53.330"	1.0084e-010	-8.5600e-014	2.9828e-012	7.7387e-014	2.0522e-011	4.0147e-014	9.1100e-006
