"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 15:21:58.154"	1.1592e-011	7.2598e-014	3.2931e-013	4.6486e-014	3.0029e-015	2.9802e-016	1.1582e-005	
"20.10.2023 15:21:58.438"	1.1433e-011	7.1258e-014	3.3235e-013	4.7935e-014	3.0852e-015	5.1260e-016	1.1582e-005	
"20.10.2023 15:21:58.721"	1.1714e-011	7.0446e-014	3.2528e-013	4.5665e-014	2.7931e-015	3.4928e-016	1.1430e-005	
"20.10.2023 15:21:59.004"	1.1481e-011	7.2306e-014	3.2070e-013	4.4946e-014	2.9528e-015	2.7657e-016	1.1430e-005	
"20.10.2023 15:21:59.288"	1.1533e-011	7.0014e-014	3.3794e-013	4.8884e-014	2.8062e-015	3.2544e-016	1.1430e-005	
"20.10.2023 15:21:59.571"	1.1473e-011	7.1690e-014	3.2592e-013	4.4710e-014	2.6846e-015	2.2531e-016	1.1521e-005	
"20.10.2023 15:21:59.855"	1.1623e-011	6.9897e-014	3.3900e-013	5.0644e-014	3.1471e-015	3.1114e-016	1.1521e-005	
"20.10.2023 15:22:00.138"	1.1348e-011	7.1931e-014	3.2969e-013	4.6864e-014	3.0112e-015	2.2888e-016	1.1521e-005	
"20.10.2023 15:22:00.421"	1.1497e-011	7.1266e-014	3.3739e-013	4.7835e-014	3.1531e-015	3.8505e-016	1.1521e-005	
"20.10.2023 15:22:00.705"	1.1733e-011	6.9779e-014	3.2645e-013	4.6339e-014	2.8944e-015	3.9101e-016	1.1506e-005	
"20.10.2023 15:22:00.988"	1.1238e-011	7.1524e-014	3.2893e-013	4.6157e-014	3.0136e-015	3.1471e-016	1.1506e-005	
"20.10.2023 15:22:01.272"	1.1661e-011	6.9088e-014	3.4076e-013	4.8380e-014	2.9624e-015	2.6822e-016	1.1506e-005	
"20.10.2023 15:22:01.555"	1.1517e-011	6.9871e-014	3.2387e-013	4.4787e-014	2.9946e-015	4.1485e-016	1.1506e-005	
"20.10.2023 15:22:01.839"	1.1506e-011	7.1136e-014	3.3496e-013	4.8017e-014	2.9147e-015	2.8253e-016	1.1477e-005	
"20.10.2023 15:22:02.123"	1.1436e-011	7.1706e-014	3.2977e-013	4.6933e-014	2.8432e-015	4.4823e-016	1.1477e-005	
"20.10.2023 15:22:02.406"	1.1642e-011	6.9421e-014	3.3747e-013	5.0116e-014	3.1579e-015	3.0875e-016	1.1477e-005	
"20.10.2023 15:22:02.689"	1.1373e-011	7.0647e-014	3.3209e-013	4.7027e-014	2.7073e-015	3.3498e-016	1.1477e-005	
"20.10.2023 15:22:02.973"	1.1377e-011	7.0418e-014	3.3161e-013	4.7360e-014	3.2556e-015	2.6345e-016	1.1513e-005	
"20.10.2023 15:22:03.256"	1.1630e-011	6.9357e-014	3.2312e-013	4.5394e-014	2.8896e-015	4.5896e-016	1.1513e-005	
"20.10.2023 15:22:03.540"	1.1457e-011	7.1709e-014	3.2412e-013	4.6081e-014	2.8932e-015	2.6345e-016	1.1513e-005	
"20.10.2023 15:22:03.823"	1.1344e-011	7.1875e-014	3.3102e-013	4.6873e-014	3.0065e-015	4.5896e-016	1.1513e-005	
"20.10.2023 15:22:04.107"	1.1928e-011	6.7923e-014	3.3501e-013	4.8368e-014	1.5768e-013	1.6229e-014	1.1464e-005	
"20.10.2023 15:22:04.390"	1.1195e-011	7.3929e-014	2.9508e-013	3.7403e-014	7.7225e-013	7.2051e-014	1.1464e-005	
"20.10.2023 15:22:04.673"	1.1027e-011	7.4075e-014	2.8306e-013	3.5790e-014	1.1113e-012	7.2683e-014	1.1464e-005	
"20.10.2023 15:22:04.957"	1.1103e-011	7.3419e-014	2.8753e-013	3.6031e-014	1.3250e-012	7.5241e-014	1.1464e-005	
"20.10.2023 15:22:05.240"	1.1106e-011	7.6381e-014	2.7940e-013	3.3953e-014	1.3365e-012	7.3814e-014	1.1456e-005	
"20.10.2023 15:22:05.524"	1.0940e-011	7.3157e-014	2.8532e-013	3.5088e-014	1.3511e-012	7.3942e-014	1.1456e-005	
"20.10.2023 15:22:05.807"	1.0936e-011	7.3703e-014	2.6903e-013	3.0495e-014	1.4131e-012	7.4772e-014	1.1456e-005	
"20.10.2023 15:22:06.091"	1.0941e-011	7.6393e-014	2.5802e-013	2.9467e-014	1.4849e-012	7.1930e-014	1.1358e-005	
"20.10.2023 15:22:06.374"	1.0598e-011	7.5837e-014	2.5880e-013	2.9531e-014	1.4797e-012	7.2282e-014	1.1358e-005	
"20.10.2023 15:22:06.658"	1.0805e-011	7.4892e-014	2.5590e-013	2.8819e-014	1.4895e-012	7.5506e-014	1.1358e-005	
"20.10.2023 15:22:06.941"	1.0991e-011	7.5124e-014	2.5241e-013	2.8317e-014	1.4874e-012	7.2386e-014	1.1358e-005	
"20.10.2023 15:22:07.225"	1.0597e-011	7.6002e-014	2.5531e-013	2.9221e-014	1.4667e-012	7.5932e-014	1.1254e-005	
"20.10.2023 15:22:07.508"	1.0734e-011	7.5001e-014	2.5560e-013	2.8939e-014	1.4787e-012	7.3475e-014	1.1254e-005	
"20.10.2023 15:22:07.791"	1.0938e-011	7.3178e-014	2.6207e-013	3.0425e-014	1.5773e-012	7.4567e-014	1.1254e-005	
"20.10.2023 15:22:08.075"	1.0732e-011	7.5741e-014	2.6567e-013	3.0931e-014	1.5435e-012	7.5180e-014	1.1254e-005	
"20.10.2023 15:22:08.358"	1.0789e-011	7.3277e-014	2.6722e-013	3.1687e-014	1.6638e-012	7.3353e-014	1.1339e-005	
"20.10.2023 15:22:08.643"	1.0865e-011	7.4607e-014	2.5850e-013	3.0000e-014	1.6140e-012	7.2916e-014	1.1339e-005	
"20.10.2023 15:22:08.927"	1.0905e-011	7.3934e-014	2.8290e-013	3.4068e-014	1.6689e-012	7.8281e-014	1.1339e-005	
"20.10.2023 15:22:09.211"	1.0706e-011	7.5088e-014	2.6698e-013	3.1331e-014	1.6508e-012	7.3674e-014	1.1339e-005	
"20.10.2023 15:22:09.495"	1.1030e-011	7.3716e-014	2.6445e-013	3.0563e-014	1.7006e-012	7.5822e-014	1.1354e-005	
"20.10.2023 15:22:09.780"	1.0804e-011	7.1866e-014	2.7859e-013	3.4266e-014	1.7471e-012	6.9986e-014	1.1354e-005	
"20.10.2023 15:22:10.064"	1.0565e-011	7.6934e-014	2.6590e-013	3.1016e-014	1.6954e-012	7.4818e-014	1.1354e-005	
"20.10.2023 15:22:10.347"	1.0849e-011	7.4890e-014	2.7513e-013	3.3689e-014	1.8966e-012	7.7073e-014	1.1354e-005	
"20.10.2023 15:22:10.631"	1.0594e-011	7.7410e-014	2.6576e-013	3.1332e-014	1.7606e-012	7.3686e-014	1.1316e-005	
"20.10.2023 15:22:10.915"	1.0890e-011	7.4807e-014	2.7637e-013	3.2456e-014	1.7549e-012	7.4574e-014	1.1316e-005	
"20.10.2023 15:22:11.198"	1.0725e-011	7.5189e-014	2.6917e-013	3.2917e-014	1.8822e-012	7.5933e-014	1.1316e-005	
"20.10.2023 15:22:11.482"	1.0585e-011	7.7325e-014	2.6086e-013	3.0600e-014	1.7736e-012	7.6240e-014	1.1316e-005	
"20.10.2023 15:22:11.765"	1.0550e-011	7.6928e-014	2.6813e-013	3.1232e-014	1.7446e-012	7.4650e-014	1.1310e-005	
"20.10.2023 15:22:12.048"	1.0699e-011	7.4814e-014	2.6440e-013	3.0961e-014	1.8258e-012	7.6082e-014	1.1310e-005	
"20.10.2023 15:22:12.332"	1.0691e-011	7.7876e-014	2.6586e-013	3.1302e-014	1.8206e-012	7.2134e-014	1.1310e-005	
"20.10.2023 15:22:12.615"	1.0765e-011	7.5240e-014	2.7467e-013	3.3107e-014	1.7668e-012	7.3335e-014	1.1282e-005	
"20.10.2023 15:22:12.899"	1.0655e-011	7.5987e-014	2.6978e-013	3.1943e-014	1.9224e-012	7.5605e-014	1.1282e-005	
"20.10.2023 15:22:13.182"	1.0701e-011	7.7377e-014	2.5980e-013	3.0797e-014	1.8231e-012	7.4835e-014	1.1282e-005	
"20.10.2023 15:22:13.465"	1.0631e-011	7.6275e-014	2.7276e-013	3.2441e-014	1.8174e-012	7.3719e-014	1.1282e-005	
"20.10.2023 15:22:13.749"	1.0764e-011	7.4748e-014	2.7457e-013	3.2828e-014	1.9342e-012	7.3768e-014	1.1266e-005	
"20.10.2023 15:22:14.032"	1.0745e-011	7.5963e-014	2.6689e-013	3.1368e-014	1.8439e-012	7.3921e-014	1.1266e-005	
