"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 14:18:54.422"	9.2980e-012	8.4436e-014	5.8144e-013	9.2754e-014	9.6727e-015	9.2984e-016	9.5494e-006	
"20.10.2023 14:18:54.706"	9.3954e-012	8.3928e-014	5.6502e-013	9.1889e-014	9.7394e-015	9.8944e-016	9.5494e-006	
"20.10.2023 14:18:54.989"	9.4577e-012	8.4895e-014	5.7480e-013	9.1507e-014	9.7788e-015	9.2864e-016	9.5494e-006	
"20.10.2023 14:18:55.272"	9.2874e-012	8.4513e-014	5.7837e-013	9.2942e-014	9.5809e-015	1.0204e-015	9.5494e-006	
"20.10.2023 14:18:55.556"	9.3857e-012	8.3195e-014	5.7094e-013	9.2086e-014	9.2197e-015	7.8798e-016	9.5490e-006	
"20.10.2023 14:18:55.839"	9.4746e-012	8.3360e-014	5.7275e-013	9.2414e-014	9.2721e-015	9.7990e-016	9.5490e-006	
"20.10.2023 14:18:56.123"	9.2766e-012	8.3714e-014	5.8023e-013	9.2768e-014	9.0588e-015	8.6546e-016	9.5490e-006	
"20.10.2023 14:18:56.406"	9.3689e-012	8.3796e-014	5.7446e-013	9.1908e-014	9.4164e-015	1.0014e-015	9.5490e-006	
"20.10.2023 14:18:56.689"	9.4639e-012	8.3304e-014	5.7016e-013	9.2220e-014	9.7049e-015	9.5249e-016	9.5499e-006	
"20.10.2023 14:18:56.973"	9.2674e-012	8.4230e-014	5.7523e-013	9.2428e-014	9.6560e-015	9.2864e-016	9.5499e-006	
"20.10.2023 14:18:57.256"	9.3501e-012	8.3568e-014	5.7747e-013	9.1917e-014	9.6810e-015	9.1792e-016	9.5499e-006	
"20.10.2023 14:18:57.540"	9.4434e-012	8.2778e-014	5.6745e-013	9.2152e-014	9.4867e-015	8.6904e-016	9.5499e-006	
"20.10.2023 14:18:57.823"	9.2374e-012	8.3323e-014	5.7392e-013	9.2563e-014	9.4510e-015	7.9275e-016	9.5490e-006	
"20.10.2023 14:18:58.107"	9.3496e-012	8.3619e-014	5.8163e-013	9.2042e-014	9.4068e-015	8.2016e-016	9.5490e-006	
"20.10.2023 14:18:58.391"	9.4347e-012	8.3373e-014	5.6810e-013	9.2392e-014	9.6870e-015	9.5129e-016	9.5490e-006	
"20.10.2023 14:18:58.674"	9.2404e-012	8.4422e-014	5.7659e-013	9.2705e-014	9.5535e-015	8.9288e-016	9.5482e-006	
"20.10.2023 14:18:58.957"	9.3505e-012	8.3883e-014	5.8093e-013	9.2659e-014	9.3401e-015	7.9632e-016	9.5482e-006	
"20.10.2023 14:18:59.241"	9.4312e-012	8.3456e-014	5.6826e-013	9.2292e-014	9.5070e-015	9.4414e-016	9.5482e-006	
"20.10.2023 14:18:59.524"	9.2945e-012	8.3681e-014	5.7528e-013	9.2370e-014	9.5296e-015	9.3937e-016	9.5482e-006	
"20.10.2023 14:18:59.808"	9.3348e-012	8.3540e-014	5.8037e-013	9.2845e-014	9.1660e-015	8.5354e-016	9.5500e-006	
"20.10.2023 14:19:00.091"	9.4225e-012	8.3329e-014	5.7095e-013	9.2160e-014	9.4665e-015	7.2837e-016	9.5500e-006	
"20.10.2023 14:19:00.375"	9.3388e-012	8.4128e-014	5.7298e-013	9.2377e-014	9.4724e-015	7.0811e-016	9.5500e-006	
"20.10.2023 14:19:00.658"	9.3052e-012	8.3934e-014	5.8092e-013	9.2931e-014	9.2650e-015	8.7738e-016	9.5500e-006	
"20.10.2023 14:19:00.941"	9.3954e-012	8.3913e-014	5.6550e-013	9.2087e-014	9.6071e-015	9.6918e-016	9.5467e-006	
"20.10.2023 14:19:01.225"	9.3964e-012	8.4216e-014	5.7444e-013	9.2358e-014	1.0190e-014	9.1196e-016	9.5467e-006	
