Sourcefile	20240229 171228 RI_Tuana_CO_20240602.qmp
Exporttime	29.02.2024 05:14:02.491 

Start Time	29.02.2024 05:12:45.189 
End Time	29.02.2024 05:13:31.393 

		H2			He			Ar			CO	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
29.02.2024 05:12:45.189 	0.000	7.512132e-007	29.02.2024 05:12:45.239 	0.050	9.677543e-009	29.02.2024 05:12:45.288 	0.100	2.734587e-009	29.02.2024 05:12:45.338 	0.150	3.458210e-008
29.02.2024 05:12:45.390 	0.201	7.523959e-007	29.02.2024 05:12:45.440 	0.251	9.729504e-009	29.02.2024 05:12:45.489 	0.301	2.757859e-009	29.02.2024 05:12:45.539 	0.351	3.501190e-008
29.02.2024 05:12:45.591 	0.402	7.632461e-007	29.02.2024 05:12:45.640 	0.452	9.936288e-009	29.02.2024 05:12:45.690 	0.502	2.871994e-009	29.02.2024 05:12:45.741 	0.552	3.704019e-008
29.02.2024 05:12:45.792 	0.603	8.145525e-007	29.02.2024 05:12:45.841 	0.653	1.045248e-008	29.02.2024 05:12:45.891 	0.703	1.396685e-009	29.02.2024 05:12:45.942 	0.753	1.297788e-008
29.02.2024 05:12:45.992 	0.803	8.256242e-007	29.02.2024 05:12:46.041 	0.853	1.036023e-008	29.02.2024 05:12:46.096 	0.907	4.137521e-010	29.02.2024 05:12:46.144 	0.956	4.345890e-009
29.02.2024 05:12:46.194 	1.006	8.264328e-007	29.02.2024 05:12:46.246 	1.057	1.046660e-008	29.02.2024 05:12:46.295 	1.106	1.703569e-010	29.02.2024 05:12:46.344 	1.156	1.897662e-009
29.02.2024 05:12:46.394 	1.206	8.142169e-007	29.02.2024 05:12:46.445 	1.256	1.038983e-008	29.02.2024 05:12:46.495 	1.306	8.932365e-011	29.02.2024 05:12:46.544 	1.356	1.081782e-009
29.02.2024 05:12:46.594 	1.406	7.948738e-007	29.02.2024 05:12:46.645 	1.456	1.026118e-008	29.02.2024 05:12:46.695 	1.506	5.945160e-011	29.02.2024 05:12:46.744 	1.556	7.613769e-010
29.02.2024 05:12:46.794 	1.606	7.776827e-007	29.02.2024 05:12:46.845 	1.656	1.017710e-008	29.02.2024 05:12:46.896 	1.707	4.585482e-011	29.02.2024 05:12:46.949 	1.760	5.814461e-010
29.02.2024 05:12:46.999 	1.810	7.655582e-007	29.02.2024 05:12:47.048 	1.860	1.012148e-008	29.02.2024 05:12:47.098 	1.910	3.849850e-011	29.02.2024 05:12:47.149 	1.960	4.973921e-010
