Sourcefile	20240229 173112 RI_Tuana_CO_20240602.qmp
Exporttime	29.02.2024 05:32:30.177 

Start Time	29.02.2024 05:31:29.798 
End Time	29.02.2024 05:32:15.184 

		H2			He			Ar			CO	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
29.02.2024 05:31:29.798 	0.000	7.403851e-007	29.02.2024 05:31:29.848 	0.050	9.410634e-009	29.02.2024 05:31:29.897 	0.100	1.000389e-010	29.02.2024 05:31:29.948 	0.150	1.159108e-009
29.02.2024 05:31:29.998 	0.200	7.244971e-007	29.02.2024 05:31:30.048 	0.250	9.285496e-009	29.02.2024 05:31:30.098 	0.301	6.137391e-011	29.02.2024 05:31:30.149 	0.351	7.599424e-010
29.02.2024 05:31:30.199 	0.401	7.078868e-007	29.02.2024 05:31:30.248 	0.451	9.183707e-009	29.02.2024 05:31:30.300 	0.502	4.512965e-011	29.02.2024 05:31:30.353 	0.556	5.554502e-010
29.02.2024 05:31:30.403 	0.606	6.959689e-007	29.02.2024 05:31:30.454 	0.656	9.125335e-009	29.02.2024 05:31:30.504 	0.706	3.688712e-011	29.02.2024 05:31:30.553 	0.756	4.642787e-010
29.02.2024 05:31:30.604 	0.806	6.882372e-007	29.02.2024 05:31:30.655 	0.857	9.099466e-009	29.02.2024 05:31:30.704 	0.907	3.163205e-011	29.02.2024 05:31:30.754 	0.957	4.042676e-010
29.02.2024 05:31:30.805 	1.007	6.823524e-007	29.02.2024 05:31:30.855 	1.057	9.089168e-009	29.02.2024 05:31:30.904 	1.107	2.858884e-011	29.02.2024 05:31:30.954 	1.157	3.654721e-010
29.02.2024 05:31:31.005 	1.207	6.779849e-007	29.02.2024 05:31:31.055 	1.257	9.060860e-009	29.02.2024 05:31:31.104 	1.307	2.649631e-011	29.02.2024 05:31:31.154 	1.357	3.467862e-010
29.02.2024 05:31:31.205 	1.407	6.741463e-007	29.02.2024 05:31:31.255 	1.457	9.071236e-009	29.02.2024 05:31:31.304 	1.507	2.587375e-011	29.02.2024 05:31:31.354 	1.557	3.371056e-010
29.02.2024 05:31:31.406 	1.608	6.702419e-007	29.02.2024 05:31:31.456 	1.658	9.353938e-009	29.02.2024 05:31:31.505 	1.708	2.489211e-011	29.02.2024 05:31:31.555 	1.758	3.223904e-010
29.02.2024 05:31:31.605 	1.807	6.646372e-007	29.02.2024 05:31:31.655 	1.857	9.914466e-009	29.02.2024 05:31:31.704 	1.907	2.349026e-011	29.02.2024 05:31:31.754 	1.957	3.044867e-010
