"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"13.10.2023 14:31:02.190"	1.3047e-011	6.4034e-014	3.5864e-013	5.4854e-014	2.1434e-015	2.0504e-016	9.9252e-006	
"13.10.2023 14:31:02.473"	1.2900e-011	6.3268e-014	3.6135e-013	5.5737e-014	2.2316e-015	4.9830e-016	9.9252e-006	
"13.10.2023 14:31:02.757"	1.3021e-011	6.1548e-014	3.5501e-013	5.3966e-014	2.3580e-015	2.6465e-016	9.9365e-006	
"13.10.2023 14:31:03.041"	1.3099e-011	6.3659e-014	3.5736e-013	5.4749e-014	2.3949e-015	3.5763e-016	9.9365e-006	
"13.10.2023 14:31:03.324"	1.2895e-011	6.3542e-014	3.6181e-013	5.5912e-014	2.2256e-015	1.2398e-016	9.9365e-006	
"13.10.2023 14:31:03.607"	1.3017e-011	6.2121e-014	3.5412e-013	5.3481e-014	2.5404e-015	2.3007e-016	9.9365e-006	
"13.10.2023 14:31:03.891"	1.3112e-011	6.1674e-014	3.5790e-013	5.4027e-014	2.5571e-015	4.6849e-016	9.9396e-006	
"13.10.2023 14:31:04.174"	1.2878e-011	6.2580e-014	3.6023e-013	5.5428e-014	2.4152e-015	3.6240e-016	9.9396e-006	
"13.10.2023 14:31:04.458"	1.3010e-011	6.1829e-014	3.5762e-013	5.3461e-014	2.6000e-015	2.0266e-016	9.9396e-006	
"13.10.2023 14:31:04.741"	1.3121e-011	6.0783e-014	3.5593e-013	5.4016e-014	2.3949e-015	9.0599e-017	9.9396e-006	
"13.10.2023 14:31:05.025"	1.2852e-011	6.3108e-014	3.6076e-013	5.5775e-014	2.5225e-015	3.9220e-016	9.9305e-006	
"13.10.2023 14:31:05.308"	1.2975e-011	6.1646e-014	3.5973e-013	5.4612e-014	2.4963e-015	3.6240e-016	9.9305e-006	
"13.10.2023 14:31:05.591"	1.3097e-011	6.0938e-014	3.5510e-013	5.4142e-014	2.2936e-015	2.8372e-016	9.9305e-006	
"13.10.2023 14:31:05.875"	1.2841e-011	6.2452e-014	3.5859e-013	5.5290e-014	2.2376e-015	1.9074e-016	9.9305e-006	
"13.10.2023 14:31:06.158"	1.2965e-011	6.1261e-014	3.6294e-013	5.4976e-014	2.2960e-015	2.2769e-016	9.9401e-006	
"13.10.2023 14:31:06.442"	1.3086e-011	6.2610e-014	3.5456e-013	5.3853e-014	2.2817e-015	3.1829e-016	9.9401e-006	
"13.10.2023 14:31:06.725"	1.2822e-011	6.2273e-014	3.6006e-013	5.5354e-014	2.2853e-015	2.7657e-016	9.9401e-006	
