"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 14:47:23.551"	1.1158e-011	7.2210e-014	4.2902e-013	7.4084e-014	5.1010e-015	4.9711e-016	1.1008e-005	
"20.10.2023 14:47:23.835"	1.0999e-011	7.3393e-014	4.2804e-013	7.3225e-014	4.9353e-015	3.5286e-016	1.1008e-005	
"20.10.2023 14:47:24.119"	1.0965e-011	7.3775e-014	4.3313e-013	7.6154e-014	5.1248e-015	5.4837e-016	1.1008e-005	
"20.10.2023 14:47:24.402"	1.1274e-011	7.2320e-014	4.4820e-013	7.7848e-014	5.3144e-015	5.2691e-016	1.1079e-005	
"20.10.2023 14:47:24.686"	1.1180e-011	7.2488e-014	4.2615e-013	7.3637e-014	5.1773e-015	5.8770e-016	1.1079e-005	
"20.10.2023 14:47:24.969"	1.0936e-011	7.3471e-014	4.3835e-013	7.6199e-014	5.4693e-015	4.9711e-016	1.1079e-005	
"20.10.2023 14:47:25.253"	1.1017e-011	7.3523e-014	4.2696e-013	7.2130e-014	5.1856e-015	3.8028e-016	1.1079e-005	
"20.10.2023 14:47:25.536"	1.1186e-011	7.4046e-014	4.1909e-013	7.2432e-014	5.1928e-015	4.8280e-016	1.1012e-005	
"20.10.2023 14:47:25.820"	1.0858e-011	7.4518e-014	4.3102e-013	7.5105e-014	5.1248e-015	4.4346e-016	1.1012e-005	
"20.10.2023 14:47:26.103"	1.0928e-011	7.4635e-014	4.3423e-013	7.5616e-014	5.2250e-015	4.9949e-016	1.1012e-005	
"20.10.2023 14:47:26.386"	1.1150e-011	7.2921e-014	4.2925e-013	7.4301e-014	5.1296e-015	5.7459e-016	1.1012e-005	
"20.10.2023 14:47:26.670"	1.1052e-011	7.3057e-014	4.4124e-013	7.6700e-014	5.4002e-015	6.3896e-016	1.0956e-005	
"20.10.2023 14:47:26.953"	1.0992e-011	7.3915e-014	4.3627e-013	7.6022e-014	5.1582e-015	5.6267e-016	1.0956e-005	
"20.10.2023 14:47:27.237"	1.1320e-011	7.1830e-014	4.2889e-013	7.5354e-014	5.2762e-015	6.2585e-016	1.0956e-005	
"20.10.2023 14:47:27.520"	1.0870e-011	7.6788e-014	4.2333e-013	7.3203e-014	5.0199e-015	3.7432e-016	1.0956e-005	
"20.10.2023 14:47:27.803"	1.1059e-011	7.3077e-014	4.3949e-013	7.7227e-014	5.0569e-015	5.1856e-016	1.1056e-005	
"20.10.2023 14:47:28.087"	1.1136e-011	7.2672e-014	4.2717e-013	7.4404e-014	5.2178e-015	6.8069e-016	1.1056e-005	
"20.10.2023 14:47:28.370"	1.1484e-011	7.2002e-014	4.4967e-013	7.8818e-014	5.5003e-015	4.5538e-016	1.1056e-005	
"20.10.2023 14:47:28.654"	1.1016e-011	7.4100e-014	4.3769e-013	7.6363e-014	5.5528e-015	5.8174e-016	1.1139e-005	
"20.10.2023 14:47:28.938"	1.1015e-011	7.4606e-014	4.3880e-013	7.6261e-014	5.9462e-015	5.8055e-016	1.1139e-005	
"20.10.2023 14:47:29.221"	1.1141e-011	7.5240e-014	4.4282e-013	7.7744e-014	1.3966e-013	1.3943e-014	1.1139e-005	
"20.10.2023 14:47:29.504"	1.0883e-011	7.4448e-014	4.2378e-013	7.3679e-014	8.3813e-013	7.1195e-014	1.1139e-005	
"20.10.2023 14:47:29.788"	1.0475e-011	7.7229e-014	3.8014e-013	6.0885e-014	1.4081e-012	7.3852e-014	1.1023e-005	
"20.10.2023 14:47:30.071"	1.0401e-011	7.8272e-014	3.6107e-013	5.6209e-014	1.5852e-012	7.1006e-014	1.1023e-005	
"20.10.2023 14:47:30.355"	1.0318e-011	7.6759e-014	3.6956e-013	5.8389e-014	1.7219e-012	7.2487e-014	1.1023e-005	
"20.10.2023 14:47:30.638"	1.0289e-011	7.8030e-014	3.6012e-013	5.4472e-014	1.7131e-012	7.6085e-014	1.1023e-005	
"20.10.2023 14:47:30.921"	1.0535e-011	7.8725e-014	3.5762e-013	5.4872e-014	1.8270e-012	7.4161e-014	1.0973e-005	
"20.10.2023 14:47:31.205"	1.0121e-011	7.8833e-014	3.5404e-013	5.4690e-014	1.8507e-012	7.3663e-014	1.0973e-005	
"20.10.2023 14:47:31.488"	1.0192e-011	7.8202e-014	3.5265e-013	5.3069e-014	1.9582e-012	7.5515e-014	1.0973e-005	
"20.10.2023 14:47:31.772"	1.0118e-011	7.8774e-014	3.4279e-013	4.9787e-014	2.0046e-012	7.3104e-014	1.0973e-005	
"20.10.2023 14:47:32.055"	1.0127e-011	7.9282e-014	3.4047e-013	4.9767e-014	1.9540e-012	7.2208e-014	1.0885e-005	
"20.10.2023 14:47:32.339"	1.0335e-011	7.7846e-014	3.3693e-013	4.7808e-014	1.9968e-012	7.6370e-014	1.0885e-005	
"20.10.2023 14:47:32.622"	1.0466e-011	7.6385e-014	3.2880e-013	4.7068e-014	2.0272e-012	7.4930e-014	1.0885e-005	
"20.10.2023 14:47:32.905"	1.0188e-011	7.8897e-014	3.4229e-013	5.1201e-014	2.0082e-012	7.4150e-014	1.0885e-005	
"20.10.2023 14:47:33.189"	1.0019e-011	7.9849e-014	3.3352e-013	4.7897e-014	2.0547e-012	7.4054e-014	1.0800e-005	
"20.10.2023 14:47:33.473"	1.0229e-011	7.8067e-014	3.4032e-013	5.0850e-014	2.1479e-012	7.4633e-014	1.0800e-005	
"20.10.2023 14:47:33.756"	1.0090e-011	8.0059e-014	3.3319e-013	4.8332e-014	2.0448e-012	7.3787e-014	1.0800e-005	
"20.10.2023 14:47:34.039"	1.0144e-011	7.9329e-014	3.4285e-013	5.0351e-014	2.0406e-012	7.2842e-014	1.0800e-005	
"20.10.2023 14:47:34.323"	1.0552e-011	7.6737e-014	3.4208e-013	4.9986e-014	2.1257e-012	7.4460e-014	1.0878e-005	
"20.10.2023 14:47:34.606"	1.0120e-011	7.9381e-014	3.4364e-013	5.0501e-014	2.1500e-012	7.5568e-014	1.0878e-005	
"20.10.2023 14:47:34.890"	1.0014e-011	8.0200e-014	3.4365e-013	5.0110e-014	2.2015e-012	7.4535e-014	1.0878e-005	
"20.10.2023 14:47:35.173"	1.0132e-011	7.8985e-014	3.4069e-013	5.0384e-014	2.1922e-012	7.4067e-014	1.0878e-005	
"20.10.2023 14:47:35.457"	1.0215e-011	7.9276e-014	3.4515e-013	5.0813e-014	2.2298e-012	7.4003e-014	1.0926e-005	
"20.10.2023 14:47:35.740"	1.0413e-011	7.6974e-014	3.6646e-013	5.6747e-014	2.2611e-012	7.4181e-014	1.0926e-005	
"20.10.2023 14:47:36.023"	1.0095e-011	7.9672e-014	3.4415e-013	5.0421e-014	2.2432e-012	7.1403e-014	1.0926e-005	
"20.10.2023 14:47:36.307"	1.0273e-011	7.9629e-014	3.4480e-013	5.0971e-014	2.3034e-012	7.5284e-014	1.0931e-005	
"20.10.2023 14:47:36.590"	1.0245e-011	7.7812e-014	3.5786e-013	5.5291e-014	2.2900e-012	7.3555e-014	1.0931e-005	
"20.10.2023 14:47:36.874"	9.9349e-012	8.0126e-014	3.4400e-013	4.9533e-014	2.2731e-012	7.3618e-014	1.0931e-005	
"20.10.2023 14:47:37.157"	1.0078e-011	7.9978e-014	3.4033e-013	5.0111e-014	2.3106e-012	7.4665e-014	1.0931e-005	
"20.10.2023 14:47:37.441"	9.7834e-012	8.1526e-014	3.3684e-013	4.9775e-014	2.3111e-012	7.4017e-014	1.0840e-005	
"20.10.2023 14:47:37.725"	9.8931e-012	8.0760e-014	3.4463e-013	4.9958e-014	2.2958e-012	7.4509e-014	1.0840e-005	
"20.10.2023 14:47:38.009"	1.0065e-011	7.9172e-014	3.3622e-013	4.7889e-014	2.3096e-012	7.5019e-014	1.0840e-005	
"20.10.2023 14:47:38.293"	9.8232e-012	8.1544e-014	3.4416e-013	5.0309e-014	2.2813e-012	7.4473e-014	1.0840e-005	
"20.10.2023 14:47:38.577"	9.9986e-012	8.0617e-014	3.4371e-013	5.0377e-014	2.3153e-012	7.0934e-014	1.0767e-005	
"20.10.2023 14:47:38.862"	1.0213e-011	7.9631e-014	3.5984e-013	5.5185e-014	2.5314e-012	7.5524e-014	1.0767e-005	
"20.10.2023 14:47:39.145"	9.8697e-012	8.0938e-014	3.4520e-013	5.1084e-014	2.3163e-012	7.3372e-014	1.0767e-005	
"20.10.2023 14:47:39.428"	9.8931e-012	8.0647e-014	3.4550e-013	5.0893e-014	2.2983e-012	7.3659e-014	1.0767e-005	
"20.10.2023 14:47:39.712"	1.0079e-011	7.9031e-014	3.4190e-013	5.0124e-014	2.3693e-012	7.2292e-014	1.0845e-005	
"20.10.2023 14:47:39.995"	1.0041e-011	7.8495e-014	3.5194e-013	5.3523e-014	2.4629e-012	7.3018e-014	1.0845e-005	
"20.10.2023 14:47:40.279"	1.0031e-011	7.9984e-014	3.5070e-013	5.2957e-014	2.3390e-012	7.5022e-014	1.0845e-005	
"20.10.2023 14:47:40.562"	1.0002e-011	7.9974e-014	3.4843e-013	5.2727e-014	2.4671e-012	7.1458e-014	1.0845e-005	
"20.10.2023 14:47:40.846"	1.0055e-011	7.9807e-014	3.5759e-013	5.4592e-014	2.3884e-012	7.3641e-014	1.0870e-005	
"20.10.2023 14:47:41.129"	9.8956e-012	8.0268e-014	3.4323e-013	5.1518e-014	2.4032e-012	7.2364e-014	1.0870e-005	
"20.10.2023 14:47:41.413"	9.9237e-012	8.0481e-014	3.4844e-013	5.2568e-014	2.4825e-012	7.3937e-014	1.0870e-005	
"20.10.2023 14:47:41.696"	9.9573e-012	8.1938e-014	3.4887e-013	5.2009e-014	2.4228e-012	7.3344e-014	1.0870e-005	
"20.10.2023 14:47:41.979"	1.0033e-011	8.0467e-014	3.5001e-013	5.3610e-014	2.4485e-012	7.2540e-014	1.0786e-005	
"20.10.2023 14:47:42.263"	1.0172e-011	7.9005e-014	3.4730e-013	5.1209e-014	2.4187e-012	7.1802e-014	1.0786e-005	
"20.10.2023 14:47:42.547"	9.9696e-012	8.2025e-014	3.4411e-013	5.1078e-014	2.4125e-012	7.5519e-014	1.0786e-005	
"20.10.2023 14:47:42.830"	9.8559e-012	8.0830e-014	3.4729e-013	5.1955e-014	2.3992e-012	7.4636e-014	1.0856e-005	
"20.10.2023 14:47:43.114"	9.8640e-012	8.0580e-014	3.4448e-013	5.0782e-014	2.4238e-012	7.2839e-014	1.0856e-005	
"20.10.2023 14:47:43.397"	9.8100e-012	8.1751e-014	3.5002e-013	5.1240e-014	2.4310e-012	7.6423e-014	1.0856e-005	
"20.10.2023 14:47:43.680"	9.7967e-012	8.1791e-014	3.4574e-013	5.1137e-014	2.3431e-012	7.4538e-014	1.0856e-005	
"20.10.2023 14:47:43.964"	9.9879e-012	8.0191e-014	3.4190e-013	4.9728e-014	2.3750e-012	7.1557e-014	1.0751e-005	
"20.10.2023 14:47:44.247"	1.0100e-011	8.1171e-014	3.3943e-013	4.9952e-014	2.3971e-012	6.9920e-014	1.0751e-005	
"20.10.2023 14:47:44.530"	9.9681e-012	8.0159e-014	3.5102e-013	5.3219e-014	2.4902e-012	7.2497e-014	1.0751e-005	
"20.10.2023 14:47:44.814"	1.0031e-011	7.9486e-014	3.4819e-013	5.0904e-014	2.3776e-012	7.5189e-014	1.0751e-005	
"20.10.2023 14:47:45.097"	1.0060e-011	7.9300e-014	3.5281e-013	5.2952e-014	2.5040e-012	7.4021e-014	1.0792e-005	
"20.10.2023 14:47:45.381"	9.8274e-012	8.1034e-014	3.4428e-013	5.1701e-014	2.4321e-012	7.2910e-014	1.0792e-005	
"20.10.2023 14:47:45.664"	9.8946e-012	8.0178e-014	3.4245e-013	5.0043e-014	2.3471e-012	7.6225e-014	1.0792e-005	
"20.10.2023 14:47:45.948"	1.0142e-011	8.0133e-014	3.4457e-013	4.9616e-014	2.3822e-012	7.5925e-014	1.0792e-005	
"20.10.2023 14:47:46.231"	9.7371e-012	8.1642e-014	3.4051e-013	5.0079e-014	2.3374e-012	7.2503e-014	1.0748e-005	
