"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 14:11:38.630"	8.2039e-012	8.9673e-014	4.5688e-013	8.2339e-014	2.8445e-012	7.3958e-014	9.2528e-006	
"20.10.2023 14:11:38.913"	8.2605e-012	8.9583e-014	4.5011e-013	8.0843e-014	2.8784e-012	7.4824e-014	9.2528e-006	
"20.10.2023 14:11:39.197"	8.2692e-012	9.1074e-014	4.5280e-013	8.1623e-014	2.9051e-012	7.6381e-014	9.2528e-006	
"20.10.2023 14:11:39.480"	8.1972e-012	9.0241e-014	4.5798e-013	8.2605e-014	2.8379e-012	7.3031e-014	9.2528e-006	
"20.10.2023 14:11:39.763"	8.2472e-012	8.9646e-014	4.4774e-013	8.0642e-014	2.8733e-012	7.4677e-014	9.2488e-006	
"20.10.2023 14:11:40.047"	8.2978e-012	8.9964e-014	4.5224e-013	8.1206e-014	2.9057e-012	7.5052e-014	9.2488e-006	
"20.10.2023 14:11:40.330"	8.1840e-012	8.9825e-014	4.5598e-013	8.2167e-014	2.8395e-012	7.3964e-014	9.2488e-006	
"20.10.2023 14:11:40.614"	8.2396e-012	9.0114e-014	4.4882e-013	8.0982e-014	2.8713e-012	7.3744e-014	9.2488e-006	
"20.10.2023 14:11:40.897"	8.3023e-012	9.0154e-014	4.5470e-013	8.1280e-014	2.9026e-012	7.3418e-014	9.2475e-006	
"20.10.2023 14:11:41.181"	8.1773e-012	8.9349e-014	4.5659e-013	8.2204e-014	2.8471e-012	7.5124e-014	9.2475e-006	
"20.10.2023 14:11:41.464"	8.2335e-012	9.0130e-014	4.5245e-013	8.0941e-014	2.8681e-012	7.1392e-014	9.2475e-006	
"20.10.2023 14:11:41.748"	8.2906e-012	8.9565e-014	4.4843e-013	8.0927e-014	2.8923e-012	7.3281e-014	9.2512e-006	
"20.10.2023 14:11:42.031"	8.1370e-012	9.0540e-014	4.5059e-013	8.1495e-014	2.8399e-012	7.2342e-014	9.2512e-006	
"20.10.2023 14:11:42.314"	8.2299e-012	9.0113e-014	4.5572e-013	8.1382e-014	2.8497e-012	7.4534e-014	9.2512e-006	
"20.10.2023 14:11:42.598"	8.2824e-012	8.9488e-014	4.5090e-013	8.1092e-014	2.8907e-012	7.1192e-014	9.2512e-006	
"20.10.2023 14:11:42.882"	8.1381e-012	9.0493e-014	4.5460e-013	8.2047e-014	2.8523e-012	7.3357e-014	9.2489e-006	
"20.10.2023 14:11:43.165"	8.2203e-012	8.9397e-014	4.5999e-013	8.2463e-014	2.8513e-012	7.4503e-014	9.2489e-006	
