"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"13.10.2023 14:09:05.737"	1.1855e-011	7.0852e-014	2.8934e-013	3.5832e-014	1.8002e-012	7.7026e-014	9.5528e-006	
"13.10.2023 14:09:06.021"	1.1934e-011	6.8600e-014	2.8479e-013	3.4163e-014	1.8219e-012	7.8481e-014	9.5528e-006	
"13.10.2023 14:09:06.304"	1.1958e-011	7.0942e-014	2.8652e-013	3.4995e-014	1.8339e-012	7.6724e-014	9.5543e-006	
"13.10.2023 14:09:06.588"	1.1821e-011	7.0047e-014	2.8584e-013	3.5681e-014	1.7956e-012	7.5620e-014	9.5543e-006	
"13.10.2023 14:09:06.871"	1.1938e-011	7.0364e-014	2.8234e-013	3.4467e-014	1.8184e-012	7.3637e-014	9.5543e-006	
"13.10.2023 14:09:07.154"	1.1993e-011	7.2160e-014	2.8749e-013	3.4875e-014	1.8375e-012	7.5489e-014	9.5543e-006	
"13.10.2023 14:09:07.439"	1.1822e-011	6.9727e-014	2.9009e-013	3.5734e-014	1.8028e-012	7.8271e-014	9.5560e-006	
"13.10.2023 14:09:07.723"	1.1910e-011	6.9037e-014	2.8390e-013	3.4810e-014	1.8142e-012	7.5357e-014	9.5560e-006	
"13.10.2023 14:09:08.006"	1.2009e-011	6.9323e-014	2.8436e-013	3.4917e-014	1.8390e-012	7.8137e-014	9.5560e-006	
"13.10.2023 14:09:08.289"	1.1809e-011	6.9931e-014	2.8755e-013	3.5707e-014	1.8023e-012	7.8179e-014	9.5560e-006	
"13.10.2023 14:09:08.573"	1.1925e-011	6.9362e-014	2.8627e-013	3.4152e-014	1.8090e-012	7.5653e-014	9.5549e-006	
"13.10.2023 14:09:08.856"	1.2019e-011	6.8360e-014	2.8787e-013	3.5197e-014	1.8391e-012	7.5655e-014	9.5549e-006	
"13.10.2023 14:09:09.141"	1.1815e-011	6.9079e-014	2.8690e-013	3.5632e-014	1.7972e-012	7.5647e-014	9.5549e-006	
"13.10.2023 14:09:09.424"	1.1918e-011	6.9774e-014	2.8591e-013	3.4901e-014	1.8121e-012	7.6708e-014	9.5522e-006	
"13.10.2023 14:09:09.707"	1.2011e-011	6.8299e-014	2.7925e-013	3.4275e-014	1.8226e-012	7.5067e-014	9.5522e-006	
"13.10.2023 14:09:09.991"	1.1811e-011	7.0873e-014	2.8524e-013	3.5578e-014	1.7962e-012	7.6798e-014	9.5522e-006	
"13.10.2023 14:09:10.274"	1.1878e-011	6.9381e-014	2.8888e-013	3.4756e-014	1.8137e-012	7.8623e-014	9.5522e-006	
"13.10.2023 14:09:10.559"	1.1994e-011	6.9354e-014	2.8180e-013	3.4920e-014	1.8282e-012	7.4508e-014	9.5538e-006	
"13.10.2023 14:09:10.842"	1.1774e-011	7.0095e-014	2.8694e-013	3.5514e-014	1.8034e-012	7.6711e-014	9.5538e-006	
"13.10.2023 14:09:11.126"	1.1883e-011	6.9485e-014	2.8791e-013	3.5103e-014	1.8065e-012	7.4760e-014	9.5538e-006	
"13.10.2023 14:09:11.411"	1.1974e-011	6.8859e-014	2.8102e-013	3.4951e-014	1.8334e-012	7.7200e-014	9.5538e-006	
"13.10.2023 14:09:11.694"	1.1772e-011	7.0464e-014	2.8570e-013	3.5618e-014	1.7978e-012	7.6101e-014	9.5556e-006	
"13.10.2023 14:09:11.978"	1.1885e-011	6.9639e-014	2.8663e-013	3.5410e-014	1.8024e-012	7.2973e-014	9.5556e-006	
"13.10.2023 14:09:12.261"	1.1989e-011	6.9671e-014	2.8463e-013	3.4821e-014	1.8323e-012	7.7083e-014	9.5556e-006	
"13.10.2023 14:09:12.545"	1.1784e-011	7.0670e-014	2.8766e-013	3.5225e-014	1.8044e-012	7.7255e-014	9.5556e-006	
"13.10.2023 14:09:12.828"	1.1873e-011	6.8866e-014	2.8973e-013	3.5877e-014	1.8054e-012	7.7288e-014	9.5576e-006	
"13.10.2023 14:09:13.112"	1.1973e-011	6.8068e-014	2.8202e-013	3.4876e-014	1.8323e-012	7.5578e-014	9.5576e-006	
"13.10.2023 14:09:13.395"	1.1790e-011	7.0682e-014	2.8805e-013	3.5215e-014	1.8096e-012	7.7188e-014	9.5576e-006	
"13.10.2023 14:09:13.678"	1.1866e-011	6.8903e-014	2.8531e-013	3.5741e-014	1.8034e-012	7.5466e-014	9.5576e-006	
"13.10.2023 14:09:13.962"	1.1960e-011	6.8611e-014	2.8045e-013	3.4369e-014	1.8189e-012	7.0774e-014	9.5534e-006	
"13.10.2023 14:09:14.245"	1.1837e-011	7.0284e-014	2.8220e-013	3.5094e-014	1.8246e-012	7.5490e-014	9.5534e-006	
"13.10.2023 14:09:14.529"	1.1844e-011	7.0691e-014	2.8806e-013	3.6094e-014	1.7962e-012	7.4790e-014	9.5534e-006	
"13.10.2023 14:09:14.812"	1.1965e-011	6.9955e-014	2.8194e-013	3.4580e-014	1.8199e-012	7.4991e-014	9.5534e-006	
"13.10.2023 14:09:15.096"	1.1909e-011	7.0818e-014	2.9202e-013	3.6155e-014	1.7197e-012	7.5297e-014	9.5550e-006	
"13.10.2023 14:09:15.379"	1.2083e-011	6.8602e-014	3.1228e-013	4.2916e-014	1.0882e-012	7.4305e-014	9.5550e-006	
"13.10.2023 14:09:15.662"	1.2365e-011	6.6290e-014	3.2149e-013	4.4222e-014	7.7546e-013	7.1636e-014	9.5550e-006	
"13.10.2023 14:09:15.946"	1.2479e-011	6.7590e-014	3.3387e-013	4.6805e-014	6.0566e-013	7.1959e-014	9.5710e-006	
"13.10.2023 14:09:16.229"	1.2399e-011	6.6117e-014	3.4128e-013	4.9150e-014	4.8650e-013	8.6874e-014	9.5710e-006	
"13.10.2023 14:09:16.513"	1.2564e-011	6.5130e-014	3.3638e-013	4.7579e-014	4.2017e-013	7.4083e-014	9.5710e-006	
"13.10.2023 14:09:16.797"	1.2646e-011	6.6483e-014	3.3563e-013	4.9302e-014	3.7407e-013	5.9728e-014	9.5710e-006	
"13.10.2023 14:09:17.080"	1.2477e-011	6.6328e-014	3.4623e-013	5.0715e-014	3.2490e-013	4.5158e-014	9.6265e-006	
"13.10.2023 14:09:17.364"	1.2605e-011	6.5464e-014	3.4032e-013	4.9230e-014	2.9617e-013	3.7249e-014	9.6265e-006	
