"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"13.10.2023 14:14:55.341"	1.2908e-011	6.2584e-014	3.5272e-013	5.3457e-014	2.1887e-015	3.2663e-016	9.8025e-006	
"13.10.2023 14:14:55.625"	1.2849e-011	6.3403e-014	3.6032e-013	5.4628e-014	2.3735e-015	2.5034e-016	9.8025e-006	
"13.10.2023 14:14:55.908"	1.2785e-011	6.2249e-014	3.6027e-013	5.5771e-014	2.2948e-015	4.1962e-016	9.8025e-006	
"13.10.2023 14:14:56.192"	1.2916e-011	6.2877e-014	3.5258e-013	5.3149e-014	2.4438e-015	3.5882e-016	9.8074e-006	
"13.10.2023 14:14:56.476"	1.2865e-011	6.4051e-014	3.5844e-013	5.4035e-014	2.4700e-015	3.1114e-016	9.8074e-006	
"13.10.2023 14:14:56.761"	1.2781e-011	6.2428e-014	3.6214e-013	5.5682e-014	2.3508e-015	2.0385e-016	9.8074e-006	
"13.10.2023 14:14:57.044"	1.2915e-011	6.2579e-014	3.5323e-013	5.2799e-014	2.2304e-015	1.3828e-016	9.7992e-006	
"13.10.2023 14:14:57.328"	1.2903e-011	6.5073e-014	3.5550e-013	5.4357e-014	2.6059e-015	3.0160e-016	9.7992e-006	
"13.10.2023 14:14:57.611"	1.2760e-011	6.3399e-014	3.6081e-013	5.5566e-014	2.4092e-015	3.5286e-016	9.7992e-006	
"13.10.2023 14:14:57.894"	1.2899e-011	6.2257e-014	3.5220e-013	5.3305e-014	2.3949e-015	2.8849e-016	9.7992e-006	
"13.10.2023 14:14:58.178"	1.2963e-011	6.4029e-014	3.5315e-013	5.4144e-014	2.5070e-015	5.9605e-017	9.7880e-006	
"13.10.2023 14:14:58.461"	1.2764e-011	6.4302e-014	3.6138e-013	5.4897e-014	2.2268e-015	1.5259e-016	9.7880e-006	
"13.10.2023 14:14:58.745"	1.2866e-011	6.3043e-014	3.5300e-013	5.3110e-014	2.3723e-015	3.0399e-016	9.7880e-006	
"13.10.2023 14:14:59.028"	1.2988e-011	6.2212e-014	3.5444e-013	5.4056e-014	2.4474e-015	2.9326e-016	9.7880e-006	
"13.10.2023 14:14:59.311"	1.2735e-011	6.4985e-014	3.6091e-013	5.5543e-014	2.4653e-015	3.4571e-016	9.7881e-006	
"13.10.2023 14:14:59.595"	1.2859e-011	6.2766e-014	3.5643e-013	5.3396e-014	2.2924e-015	2.1219e-016	9.7881e-006	
"13.10.2023 14:14:59.878"	1.2968e-011	6.3768e-014	3.5474e-013	5.3796e-014	2.4212e-015	3.5167e-016	9.7881e-006	
"13.10.2023 14:15:00.162"	1.2726e-011	6.5040e-014	3.6182e-013	5.5441e-014	2.5559e-015	3.5405e-016	9.7881e-006	
"13.10.2023 14:15:00.445"	1.2839e-011	6.2683e-014	3.5538e-013	5.4200e-014	2.4796e-015	2.3604e-016	9.7895e-006	
"13.10.2023 14:15:00.729"	1.2973e-011	6.2162e-014	3.5613e-013	5.3770e-014	2.4068e-015	4.0651e-016	9.7895e-006	
"13.10.2023 14:15:01.012"	1.2704e-011	6.5075e-014	3.5749e-013	5.4989e-014	2.4545e-015	1.3232e-016	9.7895e-006	
"13.10.2023 14:15:01.296"	1.2845e-011	6.2043e-014	3.6112e-013	5.5391e-014	2.4378e-015	3.5882e-016	9.7895e-006	
"13.10.2023 14:15:01.579"	1.2947e-011	6.0916e-014	3.5470e-013	5.3426e-014	2.2161e-015	3.5525e-016	9.8000e-006	
"13.10.2023 14:15:01.863"	1.2698e-011	6.3466e-014	3.5955e-013	5.4865e-014	2.3401e-015	2.4557e-016	9.8000e-006	
"13.10.2023 14:15:02.146"	1.2831e-011	6.4086e-014	3.6293e-013	5.5709e-014	2.5499e-015	2.0981e-016	9.8000e-006	
"13.10.2023 14:15:02.430"	1.2936e-011	6.2032e-014	3.5692e-013	5.3727e-014	2.3604e-015	1.9908e-016	9.8000e-006	
"13.10.2023 14:15:02.713"	1.2672e-011	6.4516e-014	3.5503e-013	5.4552e-014	2.3460e-015	2.8253e-016	9.8109e-006	
"13.10.2023 14:15:02.997"	1.2793e-011	6.3006e-014	3.6218e-013	5.5566e-014	2.4605e-015	3.6597e-016	9.8109e-006	
"13.10.2023 14:15:03.280"	1.2915e-011	6.3429e-014	3.5351e-013	5.3566e-014	2.5046e-015	2.0981e-016	9.8109e-006	
"13.10.2023 14:15:03.563"	1.2761e-011	6.3508e-014	3.5429e-013	5.4343e-014	2.3759e-015	2.4200e-016	9.7923e-006	
"13.10.2023 14:15:03.847"	1.2782e-011	6.3049e-014	3.5761e-013	5.6004e-014	2.4986e-015	4.0055e-016	9.7923e-006	
"13.10.2023 14:15:04.130"	1.2906e-011	6.3215e-014	3.4912e-013	5.3059e-014	2.3532e-015	3.1471e-016	9.7923e-006	
"13.10.2023 14:15:04.414"	1.2855e-011	6.3495e-014	3.5658e-013	5.4336e-014	2.4462e-015	1.9074e-016	9.7923e-006	
"13.10.2023 14:15:04.697"	1.2779e-011	6.3116e-014	3.6473e-013	5.5981e-014	2.3711e-015	1.4067e-016	9.8008e-006	
"13.10.2023 14:15:04.980"	1.2893e-011	6.4000e-014	3.5211e-013	5.3423e-014	2.2817e-015	1.6689e-016	9.8008e-006	
"13.10.2023 14:15:05.264"	1.2914e-011	6.4127e-014	3.5212e-013	5.2959e-014	9.1767e-014	9.5833e-015	9.8008e-006	
"13.10.2023 14:15:05.547"	1.2510e-011	6.4893e-014	3.3115e-013	4.6875e-014	7.1760e-013	7.2882e-014	9.8008e-006	
"13.10.2023 14:15:05.831"	1.2428e-011	6.5247e-014	3.1360e-013	4.2181e-014	1.0642e-012	7.5664e-014	9.7969e-006	
"13.10.2023 14:15:06.115"	1.2410e-011	6.7187e-014	3.1024e-013	4.1301e-014	1.2480e-012	7.6814e-014	9.7969e-006	
"13.10.2023 14:15:06.398"	1.2159e-011	6.8451e-014	3.0449e-013	4.1081e-014	1.3145e-012	7.4436e-014	9.7969e-006	
"13.10.2023 14:15:06.681"	1.2226e-011	6.6518e-014	3.0363e-013	3.8986e-014	1.3989e-012	7.6436e-014	9.7969e-006	
"13.10.2023 14:15:06.965"	1.2296e-011	6.7108e-014	3.0361e-013	3.8998e-014	1.4680e-012	7.3728e-014	9.7327e-006	
"13.10.2023 14:15:07.248"	1.2072e-011	6.7889e-014	3.0025e-013	3.9294e-014	1.4697e-012	7.5398e-014	9.7327e-006	
"13.10.2023 14:15:07.532"	1.2158e-011	6.7541e-014	3.0014e-013	3.7362e-014	1.5241e-012	7.7526e-014	9.7327e-006	
"13.10.2023 14:15:07.815"	1.2239e-011	6.7966e-014	2.9693e-013	3.7413e-014	1.5740e-012	7.4977e-014	9.7327e-006	
"13.10.2023 14:15:08.098"	1.2008e-011	6.8481e-014	2.9809e-013	3.8086e-014	1.5714e-012	7.4214e-014	9.7101e-006	
"13.10.2023 14:15:08.382"	1.2107e-011	6.6225e-014	2.9655e-013	3.7104e-014	1.6004e-012	7.2733e-014	9.7101e-006	
"13.10.2023 14:15:08.665"	1.2194e-011	6.8150e-014	2.9418e-013	3.6668e-014	1.6548e-012	7.8358e-014	9.7101e-006	
"13.10.2023 14:15:08.949"	1.1958e-011	6.9304e-014	2.9277e-013	3.7377e-014	1.6393e-012	7.6939e-014	9.7101e-006	
"13.10.2023 14:15:09.233"	1.2049e-011	6.7929e-014	2.9637e-013	3.6907e-014	1.6590e-012	7.2852e-014	9.6880e-006	
"13.10.2023 14:15:09.517"	1.2154e-011	6.7075e-014	2.9066e-013	3.6092e-014	1.7044e-012	7.7489e-014	9.6880e-006	
"13.10.2023 14:15:09.801"	1.1930e-011	6.9790e-014	2.9120e-013	3.6754e-014	1.6818e-012	7.4313e-014	9.6880e-006	
"13.10.2023 14:15:10.084"	1.2034e-011	6.8738e-014	2.9145e-013	3.6318e-014	1.7056e-012	7.4861e-014	9.6712e-006	
"13.10.2023 14:15:10.369"	1.2120e-011	6.8788e-014	2.8601e-013	3.6042e-014	1.7392e-012	7.5940e-014	9.6712e-006	
"13.10.2023 14:15:10.653"	1.1905e-011	6.8982e-014	2.9305e-013	3.6570e-014	1.7258e-012	7.7040e-014	9.6712e-006	
"13.10.2023 14:15:10.936"	1.2018e-011	6.7723e-014	2.9229e-013	3.6771e-014	1.7340e-012	7.5014e-014	9.6712e-006	
"13.10.2023 14:15:11.220"	1.2101e-011	6.8235e-014	2.8777e-013	3.5629e-014	1.7651e-012	7.4856e-014	9.6732e-006	
"13.10.2023 14:15:11.504"	1.1883e-011	6.9729e-014	2.8807e-013	3.6409e-014	1.7583e-012	7.5188e-014	9.6732e-006	
"13.10.2023 14:15:11.788"	1.1980e-011	6.8605e-014	2.9131e-013	3.6476e-014	1.7526e-012	7.5039e-014	9.6732e-006	
"13.10.2023 14:15:12.071"	1.2088e-011	6.7616e-014	2.8712e-013	3.5609e-014	1.7780e-012	7.3642e-014	9.6732e-006	
"13.10.2023 14:15:12.354"	1.1918e-011	7.0021e-014	2.9084e-013	3.6034e-014	1.7775e-012	7.4651e-014	9.6719e-006	
"13.10.2023 14:15:12.638"	1.1972e-011	6.9297e-014	2.9403e-013	3.6960e-014	1.7718e-012	7.5382e-014	9.6719e-006	
"13.10.2023 14:15:12.921"	1.2067e-011	6.8670e-014	2.8614e-013	3.5355e-014	1.7961e-012	7.5077e-014	9.6719e-006	
"13.10.2023 14:15:13.205"	1.1952e-011	6.9032e-014	2.8872e-013	3.6200e-014	1.7967e-012	7.5258e-014	9.6719e-006	
"13.10.2023 14:15:13.488"	1.1973e-011	6.9578e-014	2.8818e-013	3.6613e-014	1.7821e-012	7.0566e-014	9.6705e-006	
"13.10.2023 14:15:13.771"	1.2049e-011	6.8386e-014	2.8427e-013	3.4676e-014	1.8064e-012	7.3591e-014	9.6705e-006	
"13.10.2023 14:15:14.055"	1.2029e-011	7.0385e-014	2.8738e-013	3.5862e-014	1.8255e-012	7.5937e-014	9.6705e-006	
"13.10.2023 14:15:14.338"	1.1929e-011	6.8467e-014	2.8950e-013	3.6587e-014	1.7905e-012	7.7266e-014	9.6705e-006	
"13.10.2023 14:15:14.622"	1.2039e-011	6.8598e-014	2.8630e-013	3.5579e-014	1.8121e-012	7.4045e-014	9.6690e-006	
"13.10.2023 14:15:14.906"	1.2067e-011	7.0424e-014	2.8753e-013	3.5508e-014	1.8369e-012	7.8223e-014	9.6690e-006	
"13.10.2023 14:15:15.189"	1.1905e-011	6.8840e-014	2.8841e-013	3.6266e-014	1.7921e-012	7.5440e-014	9.6690e-006	
"13.10.2023 14:15:15.472"	1.2025e-011	6.8846e-014	2.8418e-013	3.5083e-014	1.8204e-012	7.5263e-014	9.6690e-006	
"13.10.2023 14:15:15.756"	1.2084e-011	7.0237e-014	2.8784e-013	3.5795e-014	1.8401e-012	7.3906e-014	9.6718e-006	
"13.10.2023 14:15:16.039"	1.1909e-011	6.9385e-014	2.8904e-013	3.6290e-014	1.8018e-012	7.4545e-014	9.6718e-006	
"13.10.2023 14:15:16.323"	1.2001e-011	6.9210e-014	2.8891e-013	3.5534e-014	1.8251e-012	7.6620e-014	9.6718e-006	
"13.10.2023 14:15:16.606"	1.2105e-011	6.9163e-014	2.8490e-013	3.5393e-014	1.8427e-012	7.4941e-014	9.6718e-006	
"13.10.2023 14:15:16.889"	1.1903e-011	6.9602e-014	2.9260e-013	3.6153e-014	1.8090e-012	7.3769e-014	9.6719e-006	
"13.10.2023 14:15:17.173"	1.1992e-011	6.8642e-014	2.9034e-013	3.5417e-014	1.8219e-012	7.9267e-014	9.6719e-006	
"13.10.2023 14:15:17.456"	1.2081e-011	6.8633e-014	2.8766e-013	3.5414e-014	1.8426e-012	6.9590e-014	9.6719e-006	
"13.10.2023 14:15:17.740"	1.1888e-011	7.0505e-014	2.9280e-013	3.5957e-014	1.8091e-012	7.7506e-014	9.6420e-006	
"13.10.2023 14:15:18.023"	1.1983e-011	6.9887e-014	2.9126e-013	3.5709e-014	1.8246e-012	7.4498e-014	9.6420e-006	
"13.10.2023 14:15:18.307"	1.2067e-011	6.7699e-014	2.8590e-013	3.5476e-014	1.8405e-012	7.3495e-014	9.6420e-006	
"13.10.2023 14:15:18.590"	1.1857e-011	6.9280e-014	2.8851e-013	3.6042e-014	1.8178e-012	7.5427e-014	9.6420e-006	
"13.10.2023 14:15:18.873"	1.1965e-011	6.9623e-014	2.9041e-013	3.6396e-014	1.8188e-012	7.7333e-014	9.6339e-006	
"13.10.2023 14:15:19.157"	1.2072e-011	6.8504e-014	2.8559e-013	3.5442e-014	1.8416e-012	7.3959e-014	9.6339e-006	
"13.10.2023 14:15:19.441"	1.1860e-011	6.9491e-014	2.8944e-013	3.5680e-014	1.8256e-012	7.5619e-014	9.6339e-006	
"13.10.2023 14:15:19.724"	1.1955e-011	7.0079e-014	2.9141e-013	3.6374e-014	1.8199e-012	7.7129e-014	9.6339e-006	
"13.10.2023 14:15:20.008"	1.2065e-011	6.8194e-014	2.8600e-013	3.5197e-014	1.8406e-012	7.6474e-014	9.6317e-006	
"13.10.2023 14:15:20.291"	1.1856e-011	6.9937e-014	2.8421e-013	3.5749e-014	1.8271e-012	7.6238e-014	9.6317e-006	
"13.10.2023 14:15:20.575"	1.1945e-011	7.0216e-014	2.9274e-013	3.6105e-014	1.8204e-012	6.9601e-014	9.6317e-006	
"13.10.2023 14:15:20.858"	1.2030e-011	6.7460e-014	2.8702e-013	3.5473e-014	1.8427e-012	7.7843e-014	9.6317e-006	
"13.10.2023 14:15:21.141"	1.1922e-011	6.9411e-014	2.8922e-013	3.6103e-014	1.8416e-012	7.5271e-014	9.6315e-006	
"13.10.2023 14:15:21.425"	1.1928e-011	6.9123e-014	2.8781e-013	3.6270e-014	1.8198e-012	7.7612e-014	9.6315e-006	
"13.10.2023 14:15:21.708"	1.2023e-011	6.8950e-014	2.8541e-013	3.5168e-014	1.8379e-012	7.6760e-014	9.6315e-006	
"13.10.2023 14:15:21.992"	1.1986e-011	7.0286e-014	2.9141e-013	3.5913e-014	1.8550e-012	7.5515e-014	9.6315e-006	
"13.10.2023 14:15:22.275"	1.1908e-011	7.0238e-014	2.9297e-013	3.6780e-014	1.8168e-012	7.7191e-014	9.6348e-006	
"13.10.2023 14:15:22.559"	1.2000e-011	6.7889e-014	2.8593e-013	3.5139e-014	1.8380e-012	7.6184e-014	9.6348e-006	
"13.10.2023 14:15:22.842"	1.2055e-011	6.9400e-014	2.8774e-013	3.5745e-014	1.8565e-012	7.8338e-014	9.6348e-006	
"13.10.2023 14:15:23.125"	1.1911e-011	6.8819e-014	2.8957e-013	3.6417e-014	1.8157e-012	7.6938e-014	9.6348e-006	
"13.10.2023 14:15:23.409"	1.2015e-011	6.8575e-014	2.8687e-013	3.5278e-014	1.8308e-012	7.4671e-014	9.6318e-006	
"13.10.2023 14:15:23.692"	1.2095e-011	6.8406e-014	2.8704e-013	3.5728e-014	1.8535e-012	7.4739e-014	9.6318e-006	
"13.10.2023 14:15:23.976"	1.1912e-011	7.0336e-014	2.9139e-013	3.6329e-014	1.8188e-012	7.7089e-014	9.6318e-006	
"13.10.2023 14:15:24.261"	1.2020e-011	6.8592e-014	2.8874e-013	3.5101e-014	1.8308e-012	7.6299e-014	9.6370e-006	
"13.10.2023 14:15:24.544"	1.2099e-011	6.8983e-014	2.8923e-013	3.5403e-014	1.8622e-012	7.5050e-014	9.6370e-006	
"13.10.2023 14:15:24.828"	1.1879e-011	6.9250e-014	2.9242e-013	3.6301e-014	1.8147e-012	7.6857e-014	9.6370e-006	
"13.10.2023 14:15:25.112"	1.1994e-011	6.9381e-014	2.8909e-013	3.5234e-014	1.8292e-012	7.5668e-014	9.6370e-006	
