Sourcefile	20240228 171002 RI_Tuana_CO_20240602.qmp
Exporttime	28.02.2024 05:11:27.134 

Start Time	28.02.2024 05:10:13.037 
End Time	28.02.2024 05:11:09.267 

		H2			He			Ar			CO	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
28.02.2024 05:10:13.037 	0.000	6.348064e-007	28.02.2024 05:10:13.088 	0.051	8.555811e-009	28.02.2024 05:10:13.138 	0.102	3.409824e-012	28.02.2024 05:10:13.189 	0.152	2.274906e-011
28.02.2024 05:10:13.239 	0.202	6.344180e-007	28.02.2024 05:10:13.288 	0.252	8.556344e-009	28.02.2024 05:10:13.340 	0.303	3.533649e-012	28.02.2024 05:10:13.390 	0.353	2.292989e-011
28.02.2024 05:10:13.440 	0.403	6.340832e-007	28.02.2024 05:10:13.489 	0.453	8.558630e-009	28.02.2024 05:10:13.544 	0.508	3.084277e-012	28.02.2024 05:10:13.596 	0.559	2.281330e-011
28.02.2024 05:10:13.646 	0.609	6.336932e-007	28.02.2024 05:10:13.696 	0.659	8.554053e-009	28.02.2024 05:10:13.745 	0.709	3.495116e-012	28.02.2024 05:10:13.795 	0.759	2.281636e-011
28.02.2024 05:10:13.846 	0.809	6.336436e-007	28.02.2024 05:10:13.896 	0.859	8.564430e-009	28.02.2024 05:10:13.951 	0.914	3.137178e-012	28.02.2024 05:10:14.000 	0.964	2.253044e-011
28.02.2024 05:10:14.050 	1.014	6.331996e-007	28.02.2024 05:10:14.102 	1.065	8.543295e-009	28.02.2024 05:10:14.152 	1.115	3.414799e-012	28.02.2024 05:10:14.200 	1.164	2.237723e-011
28.02.2024 05:10:14.252 	1.215	6.332178e-007	28.02.2024 05:10:14.301 	1.264	8.529103e-009	28.02.2024 05:10:14.357 	1.320	3.137484e-012	28.02.2024 05:10:14.407 	1.370	2.298086e-011
28.02.2024 05:10:14.456 	1.420	6.329866e-007	28.02.2024 05:10:14.506 	1.470	8.523764e-009	28.02.2024 05:10:14.558 	1.521	3.555991e-012	28.02.2024 05:10:14.608 	1.571	2.290739e-011
28.02.2024 05:10:14.657 	1.621	6.327060e-007	28.02.2024 05:10:14.707 	1.671	8.524753e-009	28.02.2024 05:10:14.762 	1.726	3.216633e-012	28.02.2024 05:10:14.813 	1.776	2.301756e-011
28.02.2024 05:10:14.863 	1.826	6.326944e-007	28.02.2024 05:10:14.912 	1.876	8.519257e-009	28.02.2024 05:10:14.962 	1.926	3.489333e-012	28.02.2024 05:10:15.014 	1.977	2.327883e-011
28.02.2024 05:10:15.063 	2.026	6.321923e-007	28.02.2024 05:10:15.112 	2.076	8.508961e-009	28.02.2024 05:10:15.162 	2.126	3.448128e-012	28.02.2024 05:10:15.214 	2.177	2.290090e-011
28.02.2024 05:10:15.264 	2.227	6.318247e-007	28.02.2024 05:10:15.313 	2.277	8.519181e-009	28.02.2024 05:10:15.365 	2.328	3.482848e-012	28.02.2024 05:10:15.415 	2.378	2.334673e-011
28.02.2024 05:10:15.465 	2.429	6.317886e-007	28.02.2024 05:10:15.516 	2.479	8.508953e-009	28.02.2024 05:10:15.570 	2.534	3.220982e-012	28.02.2024 05:10:15.621 	2.584	2.300108e-011
28.02.2024 05:10:15.671 	2.634	6.312973e-007	28.02.2024 05:10:15.720 	2.684	8.512543e-009	28.02.2024 05:10:15.776 	2.739	3.596050e-012	28.02.2024 05:10:15.826 	2.790	2.480825e-011
28.02.2024 05:10:15.877 	2.840	6.306214e-007	28.02.2024 05:10:15.927 	2.890	8.496293e-009	28.02.2024 05:10:15.976 	2.940	1.017092e-011	28.02.2024 05:10:16.026 	2.990	9.992142e-011
28.02.2024 05:10:16.077 	3.040	6.276607e-007	28.02.2024 05:10:16.127 	3.090	8.448144e-009	28.02.2024 05:10:16.176 	3.140	4.276645e-011	28.02.2024 05:10:16.226 	3.190	5.618410e-010
28.02.2024 05:10:16.277 	3.240	6.214489e-007	28.02.2024 05:10:16.327 	3.290	8.317510e-009	28.02.2024 05:10:16.376 	3.340	1.264978e-010	28.02.2024 05:10:16.432 	3.395	1.832400e-009
28.02.2024 05:10:16.481 	3.445	6.152607e-007	28.02.2024 05:10:16.533 	3.496	8.106385e-009	28.02.2024 05:10:16.583 	3.546	2.609373e-010	28.02.2024 05:10:16.632 	3.596	3.641238e-009
28.02.2024 05:10:16.682 	3.646	6.105415e-007	28.02.2024 05:10:16.734 	3.697	7.857403e-009	28.02.2024 05:10:16.784 	3.747	4.039601e-010	28.02.2024 05:10:16.833 	3.797	5.583338e-009
28.02.2024 05:10:16.883 	3.847	6.083697e-007	28.02.2024 05:10:16.934 	3.897	7.659853e-009	28.02.2024 05:10:16.984 	3.947	5.338016e-010	28.02.2024 05:10:17.032 	3.996	7.257584e-009
28.02.2024 05:10:17.082 	4.046	6.088459e-007	28.02.2024 05:10:17.134 	4.097	7.561805e-009	28.02.2024 05:10:17.184 	4.147	6.332795e-010	28.02.2024 05:10:17.233 	4.197	8.524068e-009
28.02.2024 05:10:17.283 	4.247	6.117119e-007	28.02.2024 05:10:17.335 	4.298	7.536547e-009	28.02.2024 05:10:17.384 	4.347	7.008745e-010	28.02.2024 05:10:17.433 	4.397	9.356840e-009
28.02.2024 05:10:17.484 	4.447	6.150568e-007	28.02.2024 05:10:17.534 	4.497	7.568673e-009	28.02.2024 05:10:17.584 	4.547	7.441484e-010	28.02.2024 05:10:17.633 	4.597	9.919116e-009
28.02.2024 05:10:17.683 	4.647	6.192116e-007	28.02.2024 05:10:17.734 	4.697	7.592020e-009	28.02.2024 05:10:17.784 	4.747	7.758896e-010	28.02.2024 05:10:17.833 	4.797	1.032925e-008
28.02.2024 05:10:17.884 	4.847	6.223453e-007	28.02.2024 05:10:17.934 	4.897	7.577222e-009	28.02.2024 05:10:17.984 	4.947	8.000877e-010	28.02.2024 05:10:18.033 	4.997	1.065171e-008
28.02.2024 05:10:18.083 	5.047	6.252534e-007	28.02.2024 05:10:18.134 	5.097	7.509157e-009	28.02.2024 05:10:18.184 	5.147	8.231924e-010	28.02.2024 05:10:18.233 	5.197	1.094013e-008
28.02.2024 05:10:18.285 	5.248	6.277904e-007	28.02.2024 05:10:18.335 	5.298	7.387376e-009	28.02.2024 05:10:18.384 	5.348	8.415050e-010	28.02.2024 05:10:18.434 	5.398	1.117079e-008
28.02.2024 05:10:18.485 	5.448	6.301541e-007	28.02.2024 05:10:18.536 	5.499	7.268801e-009	28.02.2024 05:10:18.585 	5.549	8.531886e-010	28.02.2024 05:10:18.636 	5.599	1.133134e-008
28.02.2024 05:10:18.686 	5.649	6.315192e-007	28.02.2024 05:10:18.736 	5.699	7.183494e-009	28.02.2024 05:10:18.785 	5.749	8.620331e-010	28.02.2024 05:10:18.837 	5.800	1.141550e-008
28.02.2024 05:10:18.887 	5.850	6.334216e-007	28.02.2024 05:10:18.936 	5.900	7.115052e-009	28.02.2024 05:10:18.986 	5.950	8.642642e-010	28.02.2024 05:10:19.037 	6.000	1.140649e-008
28.02.2024 05:10:19.087 	6.050	6.348151e-007	28.02.2024 05:10:19.136 	6.100	7.060494e-009	28.02.2024 05:10:19.186 	6.150	8.564940e-010	28.02.2024 05:10:19.237 	6.200	1.131844e-008
28.02.2024 05:10:19.287 	6.250	6.355521e-007	28.02.2024 05:10:19.336 	6.300	7.006852e-009	28.02.2024 05:10:19.386 	6.350	8.482519e-010	28.02.2024 05:10:19.437 	6.400	1.122192e-008
28.02.2024 05:10:19.487 	6.450	6.364988e-007	28.02.2024 05:10:19.536 	6.500	6.938484e-009	28.02.2024 05:10:19.587 	6.551	8.455820e-010	28.02.2024 05:10:19.638 	6.601	1.114912e-008
28.02.2024 05:10:19.688 	6.651	6.370573e-007	28.02.2024 05:10:19.737 	6.701	6.870116e-009	28.02.2024 05:10:19.788 	6.751	8.390887e-010	28.02.2024 05:10:19.838 	6.801	1.111632e-008
