"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 15:26:55.016"	1.0565e-011	7.7060e-014	2.7132e-013	3.2531e-014	1.8133e-012	7.1165e-014	1.1196e-005	
"20.10.2023 15:26:55.301"	1.0826e-011	7.4691e-014	2.6509e-013	3.0866e-014	1.8635e-012	7.5372e-014	1.1196e-005	
"20.10.2023 15:26:55.585"	1.0655e-011	7.6298e-014	2.7647e-013	3.3051e-014	1.9662e-012	7.5543e-014	1.1196e-005	
"20.10.2023 15:26:55.868"	1.0508e-011	7.7532e-014	2.7192e-013	3.2314e-014	1.8965e-012	7.4392e-014	1.1196e-005	
"20.10.2023 15:26:56.151"	1.0738e-011	7.4858e-014	2.7257e-013	3.2030e-014	1.8883e-012	7.5891e-014	1.1181e-005	
"20.10.2023 15:26:56.435"	1.0581e-011	7.5856e-014	2.6527e-013	3.1130e-014	1.8872e-012	7.4316e-014	1.1181e-005	
"20.10.2023 15:26:56.719"	1.0523e-011	7.7141e-014	2.7292e-013	3.2411e-014	1.8583e-012	7.4725e-014	1.1181e-005	
"20.10.2023 15:26:57.002"	1.0576e-011	7.6617e-014	2.7125e-013	3.2530e-014	1.9306e-012	7.5887e-014	1.1181e-005	
"20.10.2023 15:26:57.286"	1.0561e-011	7.7155e-014	2.6092e-013	3.0688e-014	1.8640e-012	7.3472e-014	1.1227e-005	
"20.10.2023 15:26:57.569"	1.0392e-011	7.7792e-014	2.6611e-013	3.1355e-014	1.8604e-012	7.6293e-014	1.1227e-005	
"20.10.2023 15:26:57.853"	1.0957e-011	7.4798e-014	2.7779e-013	3.3372e-014	1.9146e-012	7.6142e-014	1.1227e-005	
"20.10.2023 15:26:58.136"	1.0596e-011	7.6795e-014	2.5950e-013	3.0732e-014	1.8584e-012	7.3877e-014	1.1227e-005	
"20.10.2023 15:26:58.419"	1.0508e-011	7.6435e-014	2.6668e-013	3.2046e-014	1.8893e-012	7.3566e-014	1.1209e-005	
"20.10.2023 15:26:58.703"	1.0634e-011	7.5101e-014	2.7255e-013	3.2931e-014	1.9198e-012	7.5303e-014	1.1209e-005	
"20.10.2023 15:26:58.986"	1.0833e-011	7.5238e-014	2.6403e-013	3.1498e-014	1.9007e-012	7.5354e-014	1.1209e-005	
"20.10.2023 15:26:59.270"	1.0500e-011	7.7571e-014	2.6547e-013	3.1200e-014	1.8903e-012	7.2215e-014	1.1209e-005	
"20.10.2023 15:26:59.553"	1.0572e-011	7.7165e-014	2.7232e-013	3.2561e-014	1.8671e-012	7.9571e-014	1.1271e-005	
"20.10.2023 15:26:59.837"	1.0689e-011	7.5398e-014	2.7251e-013	3.2931e-014	1.9864e-012	7.6697e-014	1.1271e-005	
"20.10.2023 15:27:00.120"	1.0610e-011	7.7687e-014	2.6621e-013	3.1252e-014	1.8872e-012	7.4507e-014	1.1271e-005	
"20.10.2023 15:27:00.403"	1.0453e-011	7.6509e-014	2.6951e-013	3.1548e-014	1.8169e-012	7.6225e-014	1.1271e-005	
"20.10.2023 15:27:00.687"	1.0889e-011	7.4252e-014	2.6504e-013	3.0852e-014	1.8847e-012	7.4414e-014	1.1225e-005	
"20.10.2023 15:27:00.970"	1.0746e-011	7.6123e-014	2.6994e-013	3.2258e-014	1.9441e-012	7.2547e-014	1.1225e-005	
"20.10.2023 15:27:01.254"	1.0536e-011	7.7209e-014	2.7162e-013	3.2382e-014	1.8393e-012	7.4954e-014	1.1225e-005	
"20.10.2023 15:27:01.538"	1.0543e-011	7.7638e-014	2.7324e-013	3.2197e-014	1.9539e-012	7.5068e-014	1.1224e-005	
"20.10.2023 15:27:01.821"	1.0659e-011	7.6187e-014	2.6557e-013	3.1378e-014	1.8955e-012	7.4135e-014	1.1224e-005	
"20.10.2023 15:27:02.104"	1.0457e-011	7.6969e-014	2.6830e-013	3.1583e-014	1.8630e-012	7.4557e-014	1.1224e-005	
"20.10.2023 15:27:02.388"	1.0703e-011	7.4774e-014	2.6904e-013	3.1347e-014	1.5918e-012	7.4017e-014	1.1224e-005	
"20.10.2023 15:27:02.671"	1.0954e-011	7.4510e-014	2.7761e-013	3.2967e-014	1.0480e-012	7.6197e-014	1.1236e-005	
"20.10.2023 15:27:02.955"	1.1059e-011	7.3967e-014	2.8945e-013	3.6826e-014	7.1875e-013	6.8297e-014	1.1236e-005	
