"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 15:34:08.531"	1.1690e-011	6.9141e-014	3.2359e-013	4.6070e-014	2.6989e-015	3.2783e-016	1.1494e-005	
"20.10.2023 15:34:08.815"	1.1437e-011	7.0670e-014	3.3395e-013	4.7769e-014	2.9862e-015	4.0531e-016	1.1494e-005	
"20.10.2023 15:34:09.100"	1.1597e-011	6.8181e-014	3.3044e-013	4.5696e-014	2.7585e-015	4.3392e-016	1.1514e-005	
"20.10.2023 15:34:09.384"	1.1540e-011	6.9069e-014	3.3224e-013	4.7204e-014	2.6751e-015	4.2916e-016	1.1514e-005	
"20.10.2023 15:34:09.668"	1.1388e-011	7.0476e-014	3.3021e-013	4.7297e-014	2.7657e-015	4.7207e-016	1.1514e-005	
"20.10.2023 15:34:09.951"	1.1543e-011	6.9527e-014	3.3243e-013	4.6654e-014	2.6453e-015	2.6584e-016	1.1514e-005	
"20.10.2023 15:34:10.235"	1.1598e-011	7.0321e-014	3.3444e-013	4.7469e-014	2.8491e-015	3.8386e-016	1.1520e-005	
"20.10.2023 15:34:10.520"	1.1705e-011	6.9553e-014	3.4479e-013	5.0367e-014	2.6798e-015	4.7446e-016	1.1520e-005	
"20.10.2023 15:34:10.803"	1.1410e-011	7.1105e-014	3.2953e-013	4.5841e-014	2.6572e-015	3.3975e-016	1.1520e-005	
"20.10.2023 15:34:11.087"	1.1816e-011	6.8736e-014	3.2550e-013	4.5629e-014	2.7394e-015	3.5167e-016	1.1553e-005	
"20.10.2023 15:34:11.370"	1.1559e-011	7.0614e-014	3.4049e-013	4.9747e-014	2.7943e-015	3.0995e-016	1.1553e-005	
"20.10.2023 15:34:11.654"	1.1443e-011	7.0752e-014	3.3392e-013	4.7482e-014	2.7192e-015	2.8730e-016	1.1553e-005	
"20.10.2023 15:34:11.937"	1.1857e-011	6.8221e-014	3.3395e-013	4.7438e-014	2.9004e-015	3.2187e-016	1.1553e-005	
"20.10.2023 15:34:12.221"	1.1286e-011	7.2759e-014	3.2441e-013	4.5463e-014	2.8277e-015	2.7537e-016	1.1523e-005	
"20.10.2023 15:34:12.504"	1.1381e-011	7.1012e-014	3.3072e-013	4.7477e-014	2.5213e-015	3.6240e-016	1.1523e-005	
"20.10.2023 15:34:12.788"	1.2050e-011	6.7951e-014	3.2984e-013	4.7045e-014	2.9910e-015	3.8624e-016	1.1523e-005	
"20.10.2023 15:34:13.071"	1.1353e-011	7.3018e-014	3.2335e-013	4.5049e-014	2.7073e-015	1.7524e-016	1.1523e-005	
"20.10.2023 15:34:13.354"	1.1573e-011	7.0432e-014	3.3505e-013	4.8843e-014	2.7573e-015	3.9458e-016	1.1449e-005	
"20.10.2023 15:34:13.638"	1.1534e-011	7.0774e-014	3.2332e-013	4.5145e-014	2.5463e-015	4.2439e-016	1.1449e-005	
"20.10.2023 15:34:13.921"	1.1763e-011	6.9738e-014	3.3468e-013	4.8857e-014	2.8229e-015	2.9445e-016	1.1449e-005	
"20.10.2023 15:34:14.205"	1.1404e-011	7.0273e-014	3.3508e-013	4.7442e-014	2.5845e-015	1.9074e-016	1.1449e-005	
"20.10.2023 15:34:14.488"	1.2143e-011	6.6859e-014	3.3468e-013	4.7862e-014	2.7061e-015	3.2902e-016	1.1536e-005	
"20.10.2023 15:34:14.771"	1.1624e-011	7.1788e-014	3.2735e-013	4.5610e-014	2.7168e-015	1.8239e-016	1.1536e-005	
"20.10.2023 15:34:15.055"	1.1733e-011	6.8975e-014	3.4316e-013	5.0373e-014	2.7263e-015	3.7432e-016	1.1536e-005	
"20.10.2023 15:34:15.338"	1.1480e-011	7.0023e-014	3.2626e-013	4.5272e-014	2.7979e-015	3.0756e-016	1.1536e-005	
"20.10.2023 15:34:15.622"	1.1700e-011	6.9186e-014	3.2497e-013	4.6286e-014	2.7585e-015	1.8954e-016	1.1532e-005	
"20.10.2023 15:34:15.905"	1.1653e-011	6.9379e-014	3.3919e-013	4.9862e-014	2.7132e-015	2.7299e-016	1.1532e-005	
"20.10.2023 15:34:16.189"	1.1578e-011	6.9615e-014	3.3111e-013	4.6319e-014	2.6989e-015	3.1471e-016	1.1532e-005	
"20.10.2023 15:34:16.472"	1.1671e-011	6.9807e-014	3.3399e-013	4.8318e-014	3.0148e-015	4.5657e-016	1.1532e-005	
"20.10.2023 15:34:16.756"	1.1589e-011	7.0563e-014	3.4042e-013	4.8852e-014	2.9397e-015	2.0266e-016	1.1542e-005	
"20.10.2023 15:34:17.039"	1.1512e-011	7.0086e-014	3.3240e-013	4.6853e-014	2.6691e-015	3.0279e-016	1.1542e-005	
"20.10.2023 15:34:17.323"	1.2263e-011	6.6182e-014	3.3877e-013	4.9131e-014	2.8002e-015	2.2411e-016	1.1542e-005	
"20.10.2023 15:34:17.606"	1.1337e-011	7.0901e-014	3.2706e-013	4.6720e-014	2.6477e-015	3.4928e-016	1.1637e-005	
"20.10.2023 15:34:17.890"	1.1499e-011	7.1135e-014	3.3571e-013	4.8440e-014	3.0017e-015	4.1604e-016	1.1637e-005	
"20.10.2023 15:34:18.173"	1.1748e-011	6.8899e-014	3.3164e-013	4.6730e-014	2.8038e-015	2.3604e-016	1.1637e-005	
"20.10.2023 15:34:18.456"	1.1428e-011	7.1433e-014	3.3190e-013	4.7171e-014	2.8241e-015	4.0293e-016	1.1637e-005	
"20.10.2023 15:34:18.740"	1.1572e-011	6.9211e-014	3.3668e-013	4.8629e-014	2.9290e-015	2.6822e-016	1.1572e-005	
"20.10.2023 15:34:19.023"	1.1524e-011	7.0380e-014	3.2455e-013	4.5506e-014	3.0959e-015	3.7670e-016	1.1572e-005	
"20.10.2023 15:34:19.307"	1.1497e-011	7.1849e-014	3.3212e-013	4.7579e-014	2.7725e-014	2.9218e-015	1.1572e-005	
"20.10.2023 15:34:19.590"	1.1445e-011	7.0632e-014	3.2510e-013	4.5562e-014	5.5486e-013	9.3301e-014	1.1572e-005	
"20.10.2023 15:34:19.873"	1.1180e-011	7.3305e-014	2.9254e-013	3.7347e-014	1.0989e-012	7.4359e-014	1.1496e-005	
"20.10.2023 15:34:20.157"	1.0997e-011	7.5004e-014	2.7751e-013	3.3645e-014	1.2076e-012	7.4107e-014	1.1496e-005	
"20.10.2023 15:34:20.440"	1.0888e-011	7.4321e-014	2.8288e-013	3.4672e-014	1.2522e-012	7.4576e-014	1.1496e-005	
"20.10.2023 15:34:20.724"	1.1430e-011	7.1451e-014	2.7838e-013	3.4635e-014	1.4034e-012	7.2904e-014	1.1496e-005	
"20.10.2023 15:34:21.007"	1.1024e-011	7.3917e-014	2.7617e-013	3.3381e-014	1.4705e-012	7.3635e-014	1.1484e-005	
"20.10.2023 15:34:21.291"	1.0882e-011	7.4711e-014	2.7156e-013	3.2241e-014	1.4622e-012	7.7291e-014	1.1484e-005	
"20.10.2023 15:34:21.574"	1.0974e-011	7.4141e-014	2.5879e-013	2.9515e-014	1.5011e-012	7.2330e-014	1.1484e-005	
"20.10.2023 15:34:21.858"	1.1184e-011	7.4566e-014	2.6293e-013	3.0241e-014	1.5721e-012	7.3839e-014	1.1484e-005	
"20.10.2023 15:34:22.141"	1.0808e-011	7.4206e-014	2.6032e-013	3.0373e-014	1.5406e-012	7.5871e-014	1.1462e-005	
"20.10.2023 15:34:22.425"	1.0825e-011	7.4061e-014	2.5888e-013	2.9487e-014	1.5095e-012	7.1588e-014	1.1462e-005	
"20.10.2023 15:34:22.708"	1.1140e-011	7.2960e-014	2.5598e-013	3.0006e-014	1.5354e-012	7.3783e-014	1.1462e-005	
"20.10.2023 15:34:22.992"	1.0769e-011	7.5105e-014	2.6392e-013	3.0751e-014	1.5209e-012	7.2475e-014	1.1462e-005	
"20.10.2023 15:34:23.275"	1.0945e-011	7.2832e-014	2.6736e-013	3.0725e-014	1.5665e-012	7.2817e-014	1.1426e-005	
"20.10.2023 15:34:23.558"	1.1298e-011	7.1307e-014	2.8112e-013	3.4678e-014	1.7597e-012	7.2375e-014	1.1426e-005	
"20.10.2023 15:34:23.842"	1.0752e-011	7.5477e-014	2.6452e-013	3.1579e-014	1.5873e-012	7.1133e-014	1.1426e-005	
"20.10.2023 15:34:24.127"	1.0726e-011	7.6310e-014	2.6895e-013	3.1600e-014	1.6821e-012	7.5148e-014	1.1426e-005	
"20.10.2023 15:34:24.410"	1.0772e-011	7.5674e-014	2.6850e-013	3.1216e-014	1.6873e-012	7.3695e-014	1.1503e-005	
"20.10.2023 15:34:24.695"	1.0630e-011	7.5618e-014	2.6873e-013	3.1622e-014	1.6794e-012	7.6229e-014	1.1503e-005	
