"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 15:20:58.611"	1.1043e-011	7.3312e-014	2.6998e-013	3.2413e-014	1.9544e-012	7.4057e-014	1.1299e-005	
"20.10.2023 15:20:58.894"	1.0299e-011	7.7299e-014	2.6247e-013	3.1082e-014	1.8309e-012	7.2727e-014	1.1299e-005	
"20.10.2023 15:20:59.177"	1.0348e-011	7.8119e-014	2.6500e-013	3.1240e-014	1.8159e-012	7.5285e-014	1.1299e-005	
"20.10.2023 15:20:59.461"	1.0483e-011	7.7253e-014	2.6251e-013	2.9889e-014	1.8455e-012	7.4176e-014	1.1299e-005	
"20.10.2023 15:20:59.744"	1.0387e-011	7.8237e-014	2.6271e-013	3.0885e-014	1.8635e-012	7.0135e-014	1.1146e-005	
"20.10.2023 15:21:00.028"	1.0386e-011	7.8414e-014	2.6776e-013	3.1316e-014	1.9136e-012	7.7116e-014	1.1146e-005	
"20.10.2023 15:21:00.311"	1.0508e-011	7.6867e-014	2.5987e-013	3.0714e-014	1.8593e-012	7.0713e-014	1.1146e-005	
"20.10.2023 15:21:00.594"	1.0461e-011	7.8968e-014	2.6211e-013	3.0924e-014	1.8739e-012	7.1368e-014	1.1146e-005	
"20.10.2023 15:21:00.878"	1.0383e-011	7.7449e-014	2.6634e-013	3.1489e-014	1.8780e-012	7.4486e-014	1.1091e-005	
"20.10.2023 15:21:01.161"	1.0440e-011	7.7412e-014	2.6611e-013	3.1656e-014	1.9538e-012	7.4027e-014	1.1091e-005	
"20.10.2023 15:21:01.445"	1.0525e-011	7.7780e-014	2.6267e-013	3.0913e-014	1.8831e-012	7.2881e-014	1.1091e-005	
"20.10.2023 15:21:01.728"	1.0406e-011	7.8142e-014	2.6694e-013	3.1420e-014	1.8516e-012	7.4766e-014	1.1091e-005	
"20.10.2023 15:21:02.011"	1.0651e-011	7.4329e-014	2.6865e-013	3.1365e-014	1.8904e-012	7.4491e-014	1.1076e-005	
"20.10.2023 15:21:02.295"	1.1055e-011	7.2499e-014	2.8669e-013	3.5663e-014	2.0499e-012	7.2568e-014	1.1076e-005	
"20.10.2023 15:21:02.578"	1.0527e-011	7.6799e-014	2.7427e-013	3.2494e-014	1.8309e-012	7.6420e-014	1.1076e-005	
"20.10.2023 15:21:02.862"	1.0434e-011	7.7631e-014	2.6019e-013	3.1043e-014	1.8861e-012	7.3493e-014	1.1076e-005	
"20.10.2023 15:21:03.146"	1.0490e-011	7.6908e-014	2.7179e-013	3.2615e-014	1.9574e-012	7.4836e-014	1.1256e-005	
