"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 15:22:56.285"	1.0637e-011	7.6820e-014	2.6689e-013	3.1392e-014	1.8826e-012	7.1878e-014	1.1190e-005	
"20.10.2023 15:22:56.568"	1.0718e-011	7.6157e-014	2.6678e-013	3.1428e-014	1.9089e-012	7.5409e-014	1.1190e-005	
"20.10.2023 15:22:56.852"	1.0898e-011	7.4239e-014	2.8072e-013	3.4839e-014	1.8934e-012	7.3922e-014	1.1190e-005	
"20.10.2023 15:22:57.135"	1.0569e-011	7.6827e-014	2.6391e-013	3.1191e-014	1.8589e-012	7.0715e-014	1.1190e-005	
"20.10.2023 15:22:57.418"	1.0850e-011	7.8910e-014	2.6843e-013	3.1942e-014	1.9254e-012	7.4635e-014	1.1222e-005	
"20.10.2023 15:22:57.702"	1.0447e-011	7.8199e-014	2.6984e-013	3.1819e-014	1.8728e-012	7.3884e-014	1.1222e-005	
"20.10.2023 15:22:57.985"	1.0621e-011	7.6082e-014	2.6983e-013	3.2252e-014	1.9121e-012	7.1407e-014	1.1222e-005	
"20.10.2023 15:22:58.269"	1.0811e-011	7.4704e-014	2.6884e-013	3.1693e-014	1.9177e-012	7.2751e-014	1.1222e-005	
"20.10.2023 15:22:58.552"	1.0470e-011	7.7976e-014	2.6991e-013	3.2121e-014	1.9099e-012	7.4547e-014	1.1248e-005	
"20.10.2023 15:22:58.836"	1.0501e-011	7.7349e-014	2.7011e-013	3.1594e-014	1.8490e-012	7.3940e-014	1.1248e-005	
"20.10.2023 15:22:59.119"	1.0593e-011	7.5937e-014	2.6397e-013	3.1085e-014	1.8635e-012	7.2262e-014	1.1248e-005	
"20.10.2023 15:22:59.403"	1.0406e-011	7.7898e-014	2.6785e-013	3.1506e-014	1.8940e-012	7.5621e-014	1.1248e-005	
"20.10.2023 15:22:59.686"	1.0485e-011	7.6183e-014	2.6710e-013	3.1566e-014	1.8345e-012	7.2362e-014	1.1174e-005	
"20.10.2023 15:22:59.969"	1.0882e-011	7.4079e-014	2.6419e-013	3.1146e-014	1.8826e-012	7.3433e-014	1.1174e-005	
"20.10.2023 15:23:00.253"	1.0682e-011	7.6076e-014	2.8128e-013	3.4114e-014	1.9136e-012	7.2944e-014	1.1174e-005	
"20.10.2023 15:23:00.536"	1.0455e-011	7.7528e-014	2.6703e-013	3.1827e-014	1.8294e-012	7.3821e-014	1.1174e-005	
"20.10.2023 15:23:00.820"	1.0604e-011	7.6112e-014	2.6377e-013	3.0934e-014	1.8856e-012	7.4256e-014	1.1185e-005	
"20.10.2023 15:23:01.104"	1.0602e-011	7.7086e-014	2.7202e-013	3.1967e-014	1.8940e-012	7.4596e-014	1.1185e-005	
"20.10.2023 15:23:01.387"	1.0634e-011	7.6226e-014	2.7582e-013	3.3025e-014	1.9446e-012	7.3351e-014	1.1185e-005	
"20.10.2023 15:23:01.670"	1.0597e-011	7.5846e-014	2.6459e-013	3.1166e-014	1.7926e-012	7.4077e-014	1.1221e-005	
"20.10.2023 15:23:01.954"	1.0780e-011	7.6194e-014	2.7071e-013	3.1647e-014	1.2384e-012	7.3511e-014	1.1221e-005	
"20.10.2023 15:23:02.237"	1.1308e-011	7.1534e-014	2.9897e-013	3.8343e-014	8.3190e-013	7.1663e-014	1.1221e-005	
"20.10.2023 15:23:02.521"	1.1215e-011	7.2139e-014	2.8835e-013	3.5981e-014	6.1056e-013	6.7703e-014	1.1221e-005	
"20.10.2023 15:23:02.804"	1.1320e-011	7.3217e-014	2.9645e-013	3.8456e-014	5.1167e-013	8.8108e-014	1.1254e-005	
"20.10.2023 15:23:03.087"	1.1360e-011	7.1224e-014	3.1276e-013	4.1878e-014	4.1964e-013	7.2580e-014	1.1254e-005	
"20.10.2023 15:23:03.371"	1.1120e-011	7.2879e-014	3.0531e-013	3.9537e-014	3.5932e-013	5.5921e-014	1.1254e-005	
"20.10.2023 15:23:03.654"	1.1332e-011	7.1382e-014	3.3149e-013	4.7480e-014	3.4799e-013	5.1424e-014	1.1254e-005	
"20.10.2023 15:23:03.938"	1.1031e-011	7.3420e-014	3.3005e-013	4.7049e-014	2.9367e-013	3.7043e-014	1.1315e-005	
"20.10.2023 15:23:04.221"	1.1598e-011	7.0248e-014	3.3730e-013	4.7989e-014	2.7106e-013	3.2711e-014	1.1315e-005	
"20.10.2023 15:23:04.504"	1.1260e-011	7.2093e-014	3.2781e-013	4.6684e-014	2.4219e-013	2.6928e-014	1.1315e-005	
"20.10.2023 15:23:04.788"	1.1109e-011	7.2958e-014	3.3495e-013	4.8683e-014	2.1771e-013	2.2582e-014	1.1315e-005	
"20.10.2023 15:23:05.071"	1.1593e-011	7.0075e-014	3.3851e-013	4.8440e-014	2.0135e-013	2.0386e-014	1.1240e-005	
"20.10.2023 15:23:05.355"	1.1338e-011	7.2126e-014	3.2741e-013	4.6317e-014	1.8149e-013	1.8057e-014	1.1240e-005	
"20.10.2023 15:23:05.639"	1.1520e-011	7.0157e-014	3.4838e-013	5.1769e-014	1.6917e-013	1.5929e-014	1.1240e-005	
"20.10.2023 15:23:05.922"	1.1244e-011	7.2747e-014	3.3465e-013	4.7388e-014	1.5062e-013	1.3985e-014	1.1240e-005	
"20.10.2023 15:23:06.205"	1.1568e-011	6.9824e-014	3.2544e-013	4.5696e-014	1.4100e-013	1.2803e-014	1.1321e-005	
"20.10.2023 15:23:06.489"	1.1323e-011	7.0873e-014	3.3614e-013	4.8471e-014	1.3146e-013	1.1998e-014	1.1321e-005	
