"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 11:59:10.671"	1.1496e-011	7.1426e-014	4.2891e-013	7.5515e-014	2.4295e-015	4.0889e-016	1.0213e-005	
"20.10.2023 11:59:10.954"	1.1285e-011	7.1745e-014	4.3522e-013	7.5984e-014	2.2423e-015	3.3379e-016	1.0212e-005	
"20.10.2023 11:59:11.238"	1.1382e-011	7.2086e-014	4.3639e-013	7.5767e-014	2.3103e-015	2.2531e-016	1.0212e-005	
"20.10.2023 11:59:11.521"	1.1480e-011	7.1171e-014	4.3114e-013	7.5283e-014	2.4426e-015	2.9087e-016	1.0212e-005	
"20.10.2023 11:59:11.804"	1.1267e-011	7.3454e-014	4.3329e-013	7.5827e-014	2.3580e-015	2.4200e-016	1.0215e-005	
"20.10.2023 11:59:12.088"	1.1369e-011	7.2823e-014	4.3978e-013	7.6713e-014	2.1207e-015	3.9101e-016	1.0215e-005	
"20.10.2023 11:59:12.371"	1.1463e-011	7.1080e-014	4.2793e-013	7.4553e-014	2.2674e-015	2.2650e-016	1.0215e-005	
"20.10.2023 11:59:12.655"	1.1312e-011	7.2546e-014	4.3103e-013	7.6441e-014	2.2340e-015	1.9074e-016	1.0215e-005	
"20.10.2023 11:59:12.938"	1.1358e-011	7.2629e-014	4.3660e-013	7.6894e-014	2.1350e-015	2.5630e-016	1.0215e-005	
"20.10.2023 11:59:13.221"	1.1463e-011	7.1971e-014	4.2633e-013	7.4320e-014	2.2698e-015	1.3709e-016	1.0215e-005	
"20.10.2023 11:59:13.505"	1.1364e-011	7.2781e-014	4.3456e-013	7.5688e-014	2.2948e-015	1.8120e-016	1.0215e-005	
"20.10.2023 11:59:13.788"	1.1362e-011	7.0807e-014	4.3757e-013	7.6834e-014	2.3902e-015	1.1325e-016	1.0215e-005	
"20.10.2023 11:59:14.072"	1.1437e-011	7.1458e-014	4.2896e-013	7.4823e-014	2.3639e-015	2.1219e-016	1.0217e-005	
"20.10.2023 11:59:14.355"	1.1408e-011	7.3979e-014	4.3452e-013	7.5662e-014	2.3043e-015	1.3948e-016	1.0217e-005	
"20.10.2023 11:59:14.639"	1.1349e-011	7.2136e-014	4.3956e-013	7.6924e-014	2.2328e-015	3.0399e-016	1.0217e-005	
"20.10.2023 11:59:14.923"	1.1431e-011	7.1999e-014	4.2876e-013	7.4581e-014	2.2328e-015	1.9431e-016	1.0217e-005	
"20.10.2023 11:59:15.206"	1.1457e-011	7.3026e-014	4.2959e-013	7.5490e-014	2.4092e-015	1.3828e-016	1.0217e-005	
"20.10.2023 11:59:15.490"	1.1344e-011	7.1429e-014	4.3481e-013	7.6372e-014	2.3949e-015	4.1366e-016	1.0217e-005	
"20.10.2023 11:59:15.773"	1.1427e-011	7.1374e-014	4.3345e-013	7.4612e-014	2.4557e-015	2.2054e-016	1.0217e-005	
"20.10.2023 11:59:16.056"	1.1510e-011	7.3055e-014	4.3534e-013	7.5823e-014	2.4724e-015	2.6226e-016	1.0217e-005	
"20.10.2023 11:59:16.341"	1.1319e-011	7.2362e-014	4.3766e-013	7.5980e-014	2.4247e-015	2.4796e-016	1.0210e-005	
"20.10.2023 11:59:16.624"	1.1423e-011	7.1607e-014	4.3256e-013	7.4172e-014	2.0743e-015	4.2558e-016	1.0210e-005	
"20.10.2023 11:59:16.909"	1.1501e-011	7.2047e-014	4.3381e-013	7.5117e-014	2.3031e-015	4.0174e-016	1.0210e-005	
"20.10.2023 11:59:17.193"	1.1324e-011	7.2179e-014	4.3555e-013	7.6566e-014	2.1052e-015	3.2187e-016	1.0210e-005	
"20.10.2023 11:59:17.478"	1.1427e-011	7.1582e-014	4.3199e-013	7.5018e-014	2.3115e-015	2.5749e-016	1.0213e-005	
"20.10.2023 11:59:17.763"	1.1495e-011	7.1814e-014	4.3442e-013	7.5094e-014	2.3222e-015	2.1935e-016	1.0213e-005	
"20.10.2023 11:59:18.046"	1.1319e-011	7.2242e-014	4.3125e-013	7.6290e-014	2.2137e-015	2.9922e-016	1.0213e-005	
"20.10.2023 11:59:18.330"	1.1417e-011	7.1555e-014	4.3217e-013	7.5134e-014	2.2316e-015	1.9550e-016	1.0209e-005	
"20.10.2023 11:59:18.613"	1.1490e-011	7.0938e-014	4.3129e-013	7.5237e-014	2.3151e-015	2.0862e-016	1.0209e-005	
"20.10.2023 11:59:18.897"	1.1305e-011	7.2399e-014	4.3463e-013	7.6200e-014	2.3580e-015	3.2067e-016	1.0209e-005	
"20.10.2023 11:59:19.180"	1.1393e-011	7.2372e-014	4.3255e-013	7.4714e-014	2.2507e-015	4.3273e-016	1.0209e-005	
"20.10.2023 11:59:19.464"	1.1460e-011	7.2056e-014	4.2322e-013	7.2905e-014	2.3329e-013	2.6770e-014	1.0214e-005	
"20.10.2023 11:59:19.747"	1.0975e-011	7.5266e-014	3.9939e-013	6.7303e-014	9.3874e-013	7.0837e-014	1.0214e-005	
"20.10.2023 11:59:20.031"	1.0902e-011	7.4698e-014	3.8780e-013	6.2909e-014	1.3173e-012	7.2884e-014	1.0214e-005	
"20.10.2023 11:59:20.314"	1.0862e-011	7.5653e-014	3.8031e-013	6.0407e-014	1.5301e-012	7.5656e-014	1.0214e-005	
"20.10.2023 11:59:20.597"	1.0650e-011	7.6545e-014	3.7860e-013	6.0141e-014	1.6487e-012	7.0325e-014	1.0194e-005	
"20.10.2023 11:59:20.881"	1.0708e-011	7.6686e-014	3.7730e-013	5.9843e-014	1.7384e-012	7.3631e-014	1.0194e-005	
"20.10.2023 11:59:21.164"	1.0725e-011	7.6259e-014	3.6519e-013	5.7417e-014	1.8232e-012	7.3917e-014	1.0194e-005	
"20.10.2023 11:59:21.448"	1.0585e-011	7.7706e-014	3.6465e-013	5.7900e-014	1.8712e-012	7.4212e-014	1.0194e-005	
"20.10.2023 11:59:21.731"	1.0623e-011	7.6808e-014	3.7001e-013	5.7797e-014	1.9022e-012	7.2693e-014	1.0174e-005	
"20.10.2023 11:59:22.015"	1.0653e-011	7.6396e-014	3.5961e-013	5.5585e-014	1.9600e-012	7.5062e-014	1.0174e-005	
"20.10.2023 11:59:22.298"	1.0573e-011	7.8044e-014	3.5929e-013	5.5828e-014	1.9926e-012	7.4434e-014	1.0174e-005	
"20.10.2023 11:59:22.581"	1.0552e-011	7.7954e-014	3.6708e-013	5.6792e-014	2.0060e-012	7.4859e-014	1.0174e-005	
"20.10.2023 11:59:22.865"	1.0602e-011	7.6908e-014	3.5873e-013	5.4181e-014	2.0493e-012	7.4764e-014	1.0172e-005	
"20.10.2023 11:59:23.148"	1.0572e-011	7.7718e-014	3.6082e-013	5.4682e-014	2.0910e-012	7.7169e-014	1.0172e-005	
"20.10.2023 11:59:23.432"	1.0491e-011	7.7106e-014	3.6119e-013	5.5336e-014	2.0839e-012	7.7160e-014	1.0172e-005	
"20.10.2023 11:59:23.715"	1.0538e-011	7.7782e-014	3.5220e-013	5.3067e-014	2.1220e-012	7.4127e-014	1.0172e-005	
"20.10.2023 11:59:23.999"	1.0573e-011	7.8640e-014	3.5433e-013	5.4131e-014	2.1612e-012	7.4948e-014	1.0143e-005	
"20.10.2023 11:59:24.282"	1.0441e-011	7.7724e-014	3.6024e-013	5.4984e-014	2.1410e-012	7.6498e-014	1.0143e-005	
"20.10.2023 11:59:24.566"	1.0493e-011	7.8315e-014	3.5190e-013	5.3237e-014	2.1704e-012	7.2369e-014	1.0143e-005	
"20.10.2023 11:59:24.849"	1.0557e-011	7.7825e-014	3.5359e-013	5.3243e-014	2.2065e-012	7.4451e-014	1.0143e-005	
"20.10.2023 11:59:25.133"	1.0408e-011	7.8169e-014	3.5664e-013	5.3957e-014	2.1833e-012	7.5053e-014	1.0134e-005	
"20.10.2023 11:59:25.416"	1.0456e-011	7.8048e-014	3.5265e-013	5.2458e-014	2.2044e-012	7.7652e-014	1.0134e-005	
"20.10.2023 11:59:25.700"	1.0525e-011	7.7592e-014	3.5043e-013	5.2486e-014	2.2358e-012	7.6614e-014	1.0134e-005	
"20.10.2023 11:59:25.983"	1.0377e-011	7.9126e-014	3.5222e-013	5.3486e-014	2.2147e-012	7.5234e-014	1.0099e-005	
"20.10.2023 11:59:26.266"	1.0431e-011	7.8464e-014	3.5502e-013	5.2881e-014	2.2317e-012	7.5624e-014	1.0099e-005	
"20.10.2023 11:59:26.550"	1.0490e-011	7.7556e-014	3.4721e-013	5.2437e-014	2.2580e-012	7.5737e-014	1.0099e-005	
"20.10.2023 11:59:26.833"	1.0328e-011	7.9191e-014	3.5237e-013	5.3245e-014	2.2384e-012	7.3640e-014	1.0099e-005	
"20.10.2023 11:59:27.117"	1.0421e-011	7.8140e-014	3.5552e-013	5.3287e-014	2.2543e-012	7.6574e-014	1.0089e-005	
"20.10.2023 11:59:27.400"	1.0477e-011	7.7373e-014	3.4958e-013	5.1638e-014	2.2744e-012	7.5208e-014	1.0089e-005	
"20.10.2023 11:59:27.683"	1.0333e-011	7.9444e-014	3.5141e-013	5.3149e-014	2.2652e-012	7.3311e-014	1.0089e-005	
"20.10.2023 11:59:27.967"	1.0395e-011	7.8265e-014	3.5092e-013	5.4046e-014	2.2636e-012	7.1870e-014	1.0089e-005	
"20.10.2023 11:59:28.250"	1.0464e-011	7.8664e-014	3.4901e-013	5.1627e-014	2.2909e-012	7.6432e-014	1.0086e-005	
"20.10.2023 11:59:28.534"	1.0372e-011	7.8628e-014	3.4690e-013	5.2538e-014	2.2909e-012	7.7656e-014	1.0086e-005	
"20.10.2023 11:59:28.818"	1.0381e-011	7.7880e-014	3.5392e-013	5.3516e-014	2.2734e-012	7.3906e-014	1.0086e-005	
"20.10.2023 11:59:29.101"	1.0443e-011	7.7877e-014	3.4881e-013	5.1909e-014	2.2986e-012	7.4762e-014	1.0086e-005	
"20.10.2023 11:59:29.384"	1.0418e-011	7.9278e-014	3.5347e-013	5.2779e-014	2.3140e-012	7.2519e-014	1.0060e-005	
"20.10.2023 11:59:29.668"	1.0362e-011	7.8915e-014	3.5316e-013	5.2922e-014	2.2781e-012	7.5084e-014	1.0060e-005	
"20.10.2023 11:59:29.951"	1.0430e-011	7.8391e-014	3.4758e-013	5.1576e-014	2.3012e-012	7.4573e-014	1.0060e-005	
"20.10.2023 11:59:30.235"	1.0464e-011	7.9168e-014	3.5132e-013	5.2436e-014	2.3126e-012	7.4737e-014	1.0060e-005	
"20.10.2023 11:59:30.518"	1.0352e-011	7.8065e-014	3.5472e-013	5.3247e-014	2.2801e-012	7.6000e-014	1.0050e-005	
"20.10.2023 11:59:30.802"	1.0420e-011	7.8233e-014	3.4740e-013	5.1754e-014	2.3038e-012	7.3770e-014	1.0050e-005	
"20.10.2023 11:59:31.085"	1.0485e-011	7.8819e-014	3.4637e-013	5.2301e-014	2.3372e-012	7.3637e-014	1.0050e-005	
"20.10.2023 11:59:31.369"	1.0333e-011	7.8980e-014	3.5291e-013	5.3033e-014	2.2909e-012	7.5549e-014	1.0050e-005	
"20.10.2023 11:59:31.653"	1.0403e-011	7.8432e-014	3.5294e-013	5.1784e-014	2.3094e-012	7.5085e-014	1.0052e-005	
"20.10.2023 11:59:31.937"	1.0470e-011	7.8169e-014	3.5009e-013	5.1965e-014	2.3367e-012	7.4762e-014	1.0052e-005	
"20.10.2023 11:59:32.221"	1.0324e-011	7.8609e-014	3.5050e-013	5.2867e-014	2.2929e-012	7.4617e-014	1.0052e-005	
"20.10.2023 11:59:32.506"	1.0412e-011	7.8241e-014	3.5219e-013	5.2021e-014	2.3161e-012	7.4683e-014	1.0056e-005	
"20.10.2023 11:59:32.791"	1.0474e-011	7.8147e-014	3.4964e-013	5.1981e-014	2.3398e-012	7.5516e-014	1.0056e-005	
