"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"26.06.2024 13:49:58.867"	1.2303e-010	-8.6484e-014	8.9472e-012	9.1305e-014	2.9402e-011	-1.9503e-014	9.7017e-006	
"26.06.2024 13:49:59.151"	1.2042e-010	-8.7361e-014	9.1247e-012	9.0961e-014	2.8948e-011	-1.3377e-014	9.7017e-006	
"26.06.2024 13:49:59.434"	1.2196e-010	-8.7736e-014	9.2384e-012	7.1022e-014	2.8657e-011	-1.2173e-014	9.7017e-006	
"26.06.2024 13:49:59.718"	1.2300e-010	-8.7257e-014	8.9360e-012	9.2887e-014	2.9371e-011	-1.8382e-014	9.7017e-006	
"26.06.2024 13:50:00.001"	1.2058e-010	-8.5403e-014	9.0865e-012	9.2347e-014	2.9050e-011	-1.5706e-014	9.6731e-006	
"26.06.2024 13:50:00.284"	1.2185e-010	-8.5130e-014	9.2207e-012	9.0882e-014	2.8650e-011	-1.6455e-014	9.6731e-006	
"26.06.2024 13:50:00.568"	1.2292e-010	-8.5046e-014	8.8871e-012	9.2649e-014	2.9331e-011	-2.1308e-014	9.6731e-006	
"26.06.2024 13:50:00.851"	1.2105e-010	-8.6315e-014	9.1008e-012	9.2859e-014	2.9182e-011	-1.4707e-014	9.6731e-006	
"26.06.2024 13:50:01.135"	1.2182e-010	-8.6662e-014	9.2502e-012	9.1200e-014	2.8579e-011	-1.5266e-014	9.6732e-006	
"26.06.2024 13:50:01.418"	1.2279e-010	-8.6669e-014	8.8616e-012	9.1794e-014	2.9383e-011	-1.9983e-014	9.6732e-006	
"26.06.2024 13:50:01.702"	1.2129e-010	-8.6308e-014	9.0880e-012	9.2245e-014	2.9299e-011	-1.4016e-014	9.6732e-006	
"26.06.2024 13:50:01.985"	1.2170e-010	-8.5440e-014	9.2369e-012	9.0993e-014	2.8540e-011	-1.4670e-014	9.6732e-006	
"26.06.2024 13:50:02.269"	1.2279e-010	-8.6249e-014	8.8285e-012	9.2928e-014	2.9266e-011	-1.8231e-014	9.6750e-006	
"26.06.2024 13:50:02.552"	1.2166e-010	-8.7310e-014	9.0686e-012	9.1552e-014	2.9399e-011	-1.6368e-014	9.6750e-006	
"26.06.2024 13:50:02.836"	1.2160e-010	-8.4872e-014	9.2334e-012	9.1441e-014	2.8593e-011	-1.7914e-014	9.6750e-006	
"26.06.2024 13:50:03.119"	1.2273e-010	-8.7231e-014	8.8177e-012	9.2078e-014	2.9239e-011	-1.9312e-014	9.6732e-006	
"26.06.2024 13:50:03.403"	1.2202e-010	-8.5077e-014	9.0717e-012	9.2526e-014	2.9538e-011	-1.4174e-014	9.6732e-006	
"26.06.2024 13:50:03.686"	1.2152e-010	-8.6404e-014	9.2089e-012	9.1116e-014	2.8468e-011	-1.6402e-014	9.6732e-006	
"26.06.2024 13:50:03.969"	1.2259e-010	-8.9234e-014	8.8193e-012	6.9484e-014	2.9196e-011	-1.8705e-014	9.6732e-006	
"26.06.2024 13:50:04.253"	1.2254e-010	-8.6841e-014	9.0574e-012	9.1943e-014	2.9576e-011	-1.6376e-014	9.6736e-006	
"26.06.2024 13:50:04.536"	1.2133e-010	-8.4178e-014	9.2017e-012	9.1628e-014	2.8422e-011	-1.4966e-014	9.6736e-006	
"26.06.2024 13:50:04.820"	1.2248e-010	-8.3756e-014	8.8320e-012	9.2955e-014	2.9115e-011	-1.7561e-014	9.6736e-006	
"26.06.2024 13:50:05.103"	1.2283e-010	-8.4265e-014	9.0197e-012	9.1615e-014	2.9682e-011	-1.5987e-014	9.6736e-006	
"26.06.2024 13:50:05.386"	1.2116e-010	-8.7410e-014	9.1895e-012	9.0446e-014	2.8404e-011	-1.5378e-014	9.6747e-006	
"26.06.2024 13:50:05.670"	1.2236e-010	-8.2810e-014	8.8519e-012	9.3351e-014	2.9091e-011	-1.5819e-014	9.6747e-006	
"26.06.2024 13:50:05.953"	1.2299e-010	-8.7835e-014	9.0269e-012	9.2494e-014	2.9660e-011	-1.7828e-014	9.6747e-006	
"26.06.2024 13:50:06.237"	1.2095e-010	-8.7399e-014	9.1895e-012	9.1167e-014	2.8290e-011	-1.3249e-014	9.6747e-006	
"26.06.2024 13:50:06.521"	1.2235e-010	-9.1707e-014	8.8682e-012	9.3307e-014	2.9043e-011	-1.5274e-014	9.6561e-006	
"26.06.2024 13:50:06.804"	1.2310e-010	-8.7960e-014	8.9987e-012	9.1502e-014	2.9572e-011	-1.7208e-014	9.6561e-006	
"26.06.2024 13:50:07.087"	1.2077e-010	-8.6479e-014	9.1411e-012	9.1533e-014	2.8318e-011	-1.4147e-014	9.6561e-006	
"26.06.2024 13:50:07.371"	1.2214e-010	-8.3136e-014	8.9325e-012	7.4495e-014	2.8946e-011	-1.9195e-014	9.6561e-006	
"26.06.2024 13:50:07.654"	1.2313e-010	-8.3895e-014	8.9876e-012	9.1988e-014	2.9605e-011	-2.0816e-014	9.6408e-006	
"26.06.2024 13:50:07.938"	1.2045e-010	-8.6255e-014	9.1497e-012	9.2266e-014	2.8297e-011	-1.2490e-014	9.6408e-006	
"26.06.2024 13:50:08.221"	1.2202e-010	-8.3295e-014	8.9860e-012	9.2968e-014	2.8882e-011	-1.6893e-014	9.6408e-006	
"26.06.2024 13:50:08.505"	1.2302e-010	-8.4209e-014	9.0023e-012	9.1610e-014	2.9419e-011	-1.9494e-014	9.6408e-006	
