"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 11:22:20.243"	9.2400e-012	8.5823e-014	4.9738e-013	8.8040e-014	3.2354e-012	7.6407e-014	9.2480e-006	
"20.10.2023 11:22:20.526"	9.3109e-012	8.5372e-014	4.9408e-013	8.7319e-014	3.2697e-012	7.4785e-014	9.2487e-006	
"20.10.2023 11:22:20.810"	9.2318e-012	8.5900e-014	4.9823e-013	8.7763e-014	3.2620e-012	7.5910e-014	9.2487e-006	
"20.10.2023 11:22:21.094"	9.2497e-012	8.5839e-014	5.0032e-013	8.8120e-014	3.2436e-012	7.4796e-014	9.2487e-006	
"20.10.2023 11:22:21.377"	9.3093e-012	8.5439e-014	4.9225e-013	8.7132e-014	3.2814e-012	7.2885e-014	9.2461e-006	
"20.10.2023 11:22:21.661"	9.2670e-012	8.6252e-014	4.9919e-013	8.7505e-014	3.2672e-012	7.4982e-014	9.2461e-006	
"20.10.2023 11:22:21.944"	9.2298e-012	8.5997e-014	5.0097e-013	8.7779e-014	3.2333e-012	7.4201e-014	9.2461e-006	
"20.10.2023 11:22:22.227"	9.3002e-012	8.5926e-014	4.9306e-013	8.7222e-014	3.2620e-012	7.6229e-014	9.2461e-006	
"20.10.2023 11:22:22.511"	9.3145e-012	8.6129e-014	4.9515e-013	8.7955e-014	3.2871e-012	7.2805e-014	9.2466e-006	
"20.10.2023 11:22:22.794"	9.2263e-012	8.6000e-014	5.0041e-013	8.8082e-014	3.2282e-012	7.3802e-014	9.2466e-006	
"20.10.2023 11:22:23.078"	9.3068e-012	8.5895e-014	4.9427e-013	8.7258e-014	3.2631e-012	7.3076e-014	9.2466e-006	
"20.10.2023 11:22:23.361"	9.3415e-012	8.6109e-014	4.9472e-013	8.7575e-014	3.2928e-012	7.7328e-014	9.2466e-006	
"20.10.2023 11:22:23.644"	9.2252e-012	8.6224e-014	4.9974e-013	8.7985e-014	3.2343e-012	7.5722e-014	9.2455e-006	
"20.10.2023 11:22:23.928"	9.2859e-012	8.5230e-014	4.9456e-013	8.6893e-014	3.2599e-012	7.4669e-014	9.2455e-006	
"20.10.2023 11:22:24.211"	9.3471e-012	8.4920e-014	4.9778e-013	8.7496e-014	3.2846e-012	7.3046e-014	9.2455e-006	
"20.10.2023 11:22:24.495"	9.2186e-012	8.6115e-014	4.9863e-013	8.7821e-014	3.2297e-012	7.7917e-014	9.2455e-006	
"20.10.2023 11:22:24.778"	9.2992e-012	8.5177e-014	4.9843e-013	8.7094e-014	3.2538e-012	7.4737e-014	9.2161e-006	
"20.10.2023 11:22:25.062"	9.3221e-012	8.4768e-014	4.9600e-013	8.7387e-014	3.2779e-012	7.6103e-014	9.2161e-006	
"20.10.2023 11:22:25.345"	9.2150e-012	8.5459e-014	4.9513e-013	8.7885e-014	3.2297e-012	7.4008e-014	9.2161e-006	
"20.10.2023 11:22:25.629"	9.2798e-012	8.5428e-014	5.0134e-013	8.7372e-014	3.2497e-012	7.5795e-014	9.2161e-006	
"20.10.2023 11:22:25.912"	9.3252e-012	8.5876e-014	4.9654e-013	8.7330e-014	3.2820e-012	7.4684e-014	9.2273e-006	
"20.10.2023 11:22:26.196"	9.1910e-012	8.5853e-014	4.9994e-013	8.7809e-014	3.2456e-012	7.6471e-014	9.2273e-006	
"20.10.2023 11:22:26.479"	9.2629e-012	8.6302e-014	5.0226e-013	8.8045e-014	3.2466e-012	7.5358e-014	9.2273e-006	
"20.10.2023 11:22:26.763"	9.3236e-012	8.4880e-014	4.9523e-013	8.7136e-014	3.2722e-012	7.3096e-014	9.2273e-006	
"20.10.2023 11:22:27.046"	9.2099e-012	8.6555e-014	4.9502e-013	8.7561e-014	3.2518e-012	7.3790e-014	9.2172e-006	
"20.10.2023 11:22:27.330"	9.2635e-012	8.6022e-014	5.0328e-013	8.8078e-014	3.2487e-012	7.4859e-014	9.2172e-006	
"20.10.2023 11:22:27.613"	9.3007e-012	8.5793e-014	4.9396e-013	8.7136e-014	3.2625e-012	7.4312e-014	9.2172e-006	
"20.10.2023 11:22:27.896"	9.2405e-012	8.5639e-014	5.0109e-013	8.7521e-014	3.2754e-012	7.8890e-014	9.2171e-006	
"20.10.2023 11:22:28.180"	9.2527e-012	8.5818e-014	4.9675e-013	8.7756e-014	3.2348e-012	7.5323e-014	9.2171e-006	
"20.10.2023 11:22:28.463"	9.3017e-012	8.5522e-014	4.9256e-013	8.6801e-014	3.2599e-012	7.4713e-014	9.2171e-006	
"20.10.2023 11:22:28.747"	9.2813e-012	8.5957e-014	4.9389e-013	8.7467e-014	3.2753e-012	7.3890e-014	9.2171e-006	
"20.10.2023 11:22:29.030"	9.2528e-012	8.5400e-014	5.0120e-013	8.8056e-014	3.2354e-012	7.7371e-014	9.2150e-006	
"20.10.2023 11:22:29.314"	9.2992e-012	8.4827e-014	4.9062e-013	8.6905e-014	3.2574e-012	7.4748e-014	9.2150e-006	
"20.10.2023 11:22:29.597"	9.3165e-012	8.6428e-014	4.9837e-013	8.6395e-014	3.2861e-012	7.1276e-014	9.2150e-006	
"20.10.2023 11:22:29.881"	9.2365e-012	8.5119e-014	5.0158e-013	8.7947e-014	3.2313e-012	7.6231e-014	9.2150e-006	
"20.10.2023 11:22:30.165"	9.2920e-012	8.5532e-014	4.9163e-013	8.7340e-014	3.2574e-012	7.5197e-014	9.2212e-006	
"20.10.2023 11:22:30.450"	9.3298e-012	8.6673e-014	4.9260e-013	8.7375e-014	3.2892e-012	7.2147e-014	9.2212e-006	
"20.10.2023 11:22:30.733"	9.2395e-012	8.5874e-014	4.9878e-013	8.6873e-014	3.2277e-012	7.5711e-014	9.2212e-006	
"20.10.2023 11:22:31.017"	9.3017e-012	8.3990e-014	4.9338e-013	8.7011e-014	3.2615e-012	7.4055e-014	9.2212e-006	
"20.10.2023 11:22:31.301"	9.3461e-012	8.5825e-014	4.9405e-013	8.7766e-014	3.2913e-012	7.5518e-014	9.2160e-006	
"20.10.2023 11:22:31.585"	9.2252e-012	8.5924e-014	5.0047e-013	8.7898e-014	3.2333e-012	7.3865e-014	9.2160e-006	
"20.10.2023 11:22:31.869"	9.2925e-012	8.5732e-014	4.9910e-013	8.6943e-014	3.2661e-012	7.6009e-014	9.2160e-006	
"20.10.2023 11:22:32.152"	9.3440e-012	8.4991e-014	4.9279e-013	8.7319e-014	3.2784e-012	7.6221e-014	9.2160e-006	
"20.10.2023 11:22:32.435"	9.2171e-012	8.5730e-014	4.9971e-013	8.7917e-014	3.2256e-012	7.4374e-014	9.2150e-006	
"20.10.2023 11:22:32.719"	9.2915e-012	8.5107e-014	4.9436e-013	8.7021e-014	3.2574e-012	7.5203e-014	9.2150e-006	
"20.10.2023 11:22:33.002"	9.3415e-012	8.4838e-014	4.9187e-013	8.7107e-014	3.2851e-012	7.3663e-014	9.2150e-006	
"20.10.2023 11:22:33.286"	9.2033e-012	8.5737e-014	4.9525e-013	8.7597e-014	3.2308e-012	7.3983e-014	9.2150e-006	
"20.10.2023 11:22:33.569"	9.2757e-012	8.5111e-014	5.0079e-013	8.7408e-014	3.2528e-012	7.4703e-014	9.2181e-006	
"20.10.2023 11:22:33.853"	9.3415e-012	8.4775e-014	4.9863e-013	8.7312e-014	3.2912e-012	7.8342e-014	9.2181e-006	
"20.10.2023 11:22:34.136"	9.1936e-012	8.5533e-014	4.9705e-013	8.7610e-014	3.2461e-012	7.5240e-014	9.2181e-006	
"20.10.2023 11:22:34.419"	9.2798e-012	8.5776e-014	5.0324e-013	8.8233e-014	3.2513e-012	7.4402e-014	9.2181e-006	
"20.10.2023 11:22:34.703"	9.3221e-012	8.4968e-014	4.9030e-013	8.7341e-014	3.2672e-012	7.2506e-014	9.2111e-006	
"20.10.2023 11:22:34.987"	9.1931e-012	8.5169e-014	4.9782e-013	8.7701e-014	3.2497e-012	7.2826e-014	9.2111e-006	
"20.10.2023 11:22:35.270"	9.2619e-012	8.5594e-014	4.9746e-013	8.7923e-014	3.2497e-012	7.3612e-014	9.2111e-006	
"20.10.2023 11:22:35.554"	9.3322e-012	8.5361e-014	4.9310e-013	8.7109e-014	3.2789e-012	7.4572e-014	9.2127e-006	
"20.10.2023 11:22:35.837"	9.2273e-012	8.5966e-014	4.9637e-013	8.7524e-014	3.2682e-012	7.3856e-014	9.2127e-006	
"20.10.2023 11:22:36.120"	9.2533e-012	8.5617e-014	5.0031e-013	8.7797e-014	3.2430e-012	7.5797e-014	9.2127e-006	
"20.10.2023 11:22:36.404"	9.3052e-012	8.5808e-014	4.8870e-013	8.7071e-014	3.2579e-012	7.3739e-014	9.2127e-006	
"20.10.2023 11:22:36.687"	9.2803e-012	8.5311e-014	4.9610e-013	8.7594e-014	3.2794e-012	7.3801e-014	9.2145e-006	
"20.10.2023 11:22:36.971"	9.2497e-012	8.5571e-014	5.0238e-013	8.8073e-014	3.2405e-012	7.5835e-014	9.2145e-006	
"20.10.2023 11:22:37.254"	9.2808e-012	8.6044e-014	4.8886e-013	8.7070e-014	3.2615e-012	7.3731e-014	9.2145e-006	
"20.10.2023 11:22:37.537"	9.3282e-012	8.6826e-014	4.9731e-013	8.7859e-014	3.2979e-012	7.6747e-014	9.2145e-006	
"20.10.2023 11:22:37.821"	9.2282e-012	8.5630e-014	4.9715e-013	8.8127e-014	3.2302e-012	7.3766e-014	9.2172e-006	
"20.10.2023 11:22:38.104"	9.2991e-012	8.5564e-014	4.9432e-013	8.7309e-014	3.2600e-012	7.5331e-014	9.2172e-006	
"20.10.2023 11:22:38.388"	9.3420e-012	8.5246e-014	4.9358e-013	8.7506e-014	3.2902e-012	7.5966e-014	9.2172e-006	
"20.10.2023 11:22:38.671"	9.2298e-012	8.5463e-014	4.9765e-013	8.7942e-014	3.2317e-012	7.5467e-014	9.2172e-006	
"20.10.2023 11:22:38.954"	9.2747e-012	8.6023e-014	4.9298e-013	8.7064e-014	3.2579e-012	7.3925e-014	9.2163e-006	
"20.10.2023 11:22:39.238"	9.3358e-012	8.5791e-014	4.9371e-013	8.7458e-014	3.2963e-012	7.3126e-014	9.2163e-006	
"20.10.2023 11:22:39.522"	9.2078e-012	8.5966e-014	4.9503e-013	8.8060e-014	3.2338e-012	7.1179e-014	9.2163e-006	
"20.10.2023 11:22:39.805"	9.2900e-012	8.5905e-014	4.9838e-013	8.7305e-014	3.2472e-012	7.5044e-014	9.2163e-006	
"20.10.2023 11:22:40.089"	9.3471e-012	8.4834e-014	4.9759e-013	8.7202e-014	3.2866e-012	7.7213e-014	9.2152e-006	
"20.10.2023 11:22:40.372"	9.2012e-012	8.6492e-014	5.0030e-013	8.7792e-014	3.2420e-012	7.6076e-014	9.2152e-006	
"20.10.2023 11:22:40.656"	9.2629e-012	8.5303e-014	4.9761e-013	8.7850e-014	3.2492e-012	7.4149e-014	9.2152e-006	
