"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"13.10.2023 14:35:13.118"	1.3079e-011	6.1536e-014	3.5199e-013	5.3833e-014	2.3592e-015	1.4663e-016	9.9536e-006	
"13.10.2023 14:35:13.401"	1.3166e-011	6.3563e-014	3.5931e-013	5.5014e-014	2.3663e-015	2.5749e-016	9.9694e-006	
"13.10.2023 14:35:13.685"	1.2934e-011	6.3149e-014	3.6362e-013	5.6355e-014	2.4176e-015	3.5525e-016	9.9694e-006	
"13.10.2023 14:35:13.968"	1.3072e-011	6.2031e-014	3.5882e-013	5.4268e-014	2.4903e-015	2.6822e-016	9.9694e-006	
"13.10.2023 14:35:14.252"	1.3174e-011	6.1727e-014	3.6161e-013	5.4913e-014	2.4176e-015	2.2411e-016	9.9694e-006	
"13.10.2023 14:35:14.535"	1.2927e-011	6.2697e-014	3.6341e-013	5.6503e-014	2.4486e-015	3.3140e-016	9.9816e-006	
"13.10.2023 14:35:14.819"	1.3045e-011	6.0857e-014	3.5657e-013	5.4194e-014	2.4080e-015	3.1948e-016	9.9816e-006	
"13.10.2023 14:35:15.102"	1.3142e-011	6.1424e-014	3.5799e-013	5.5173e-014	2.4915e-015	4.6611e-016	9.9816e-006	
"13.10.2023 14:35:15.386"	1.2903e-011	6.4923e-014	3.6490e-013	5.5539e-014	2.4593e-015	1.5497e-016	9.9816e-006	
"13.10.2023 14:35:15.669"	1.3038e-011	6.1366e-014	3.6139e-013	5.4888e-014	2.3615e-015	3.2187e-016	9.9769e-006	
"13.10.2023 14:35:15.952"	1.3161e-011	6.1322e-014	3.5941e-013	5.5027e-014	2.2400e-015	1.5140e-016	9.9769e-006	
"13.10.2023 14:35:16.236"	1.2893e-011	6.3124e-014	3.6140e-013	5.6068e-014	2.4843e-015	4.9114e-016	9.9769e-006	
"13.10.2023 14:35:16.519"	1.3017e-011	6.2130e-014	3.6354e-013	5.5568e-014	2.5094e-015	3.5405e-016	9.9769e-006	
"13.10.2023 14:35:16.803"	1.3163e-011	6.1281e-014	3.5798e-013	5.4903e-014	2.2435e-015	2.9326e-016	9.9838e-006	
"13.10.2023 14:35:17.087"	1.2890e-011	6.2676e-014	3.6393e-013	5.5840e-014	2.4200e-015	2.3842e-016	9.9838e-006	
"13.10.2023 14:35:17.370"	1.3038e-011	6.2563e-014	3.6549e-013	5.6126e-014	2.3937e-015	3.0279e-016	9.9838e-006	
"13.10.2023 14:35:17.653"	1.3124e-011	6.0579e-014	3.5451e-013	5.4552e-014	2.4009e-015	4.0055e-016	9.9805e-006	
"13.10.2023 14:35:17.937"	1.2901e-011	6.1745e-014	3.6212e-013	5.5809e-014	2.4665e-015	2.8610e-016	9.9805e-006	
"13.10.2023 14:35:18.220"	1.3002e-011	6.1931e-014	3.6226e-013	5.6861e-014	2.5034e-015	1.3471e-016	9.9805e-006	
"13.10.2023 14:35:18.504"	1.3102e-011	6.2069e-014	3.4629e-013	5.1723e-014	1.9117e-013	2.0744e-014	9.9805e-006	
"13.10.2023 14:35:18.787"	1.2649e-011	6.5155e-014	3.2786e-013	4.6997e-014	8.1717e-013	7.4532e-014	9.9688e-006	
"13.10.2023 14:35:19.071"	1.2501e-011	6.5064e-014	3.2775e-013	4.5570e-014	1.1155e-012	7.4081e-014	9.9688e-006	
"13.10.2023 14:35:19.354"	1.2533e-011	6.3343e-014	3.1062e-013	4.1698e-014	1.2848e-012	7.5325e-014	9.9688e-006	
"13.10.2023 14:35:19.637"	1.2398e-011	6.6959e-014	3.1302e-013	4.1295e-014	1.3911e-012	7.4469e-014	9.9688e-006	
"13.10.2023 14:35:19.921"	1.2326e-011	6.5762e-014	3.1001e-013	4.1493e-014	1.4277e-012	7.3274e-014	9.8955e-006	
"13.10.2023 14:35:20.204"	1.2407e-011	6.6700e-014	3.0339e-013	4.0065e-014	1.4973e-012	7.4786e-014	9.8955e-006	
"13.10.2023 14:35:20.488"	1.2353e-011	6.8235e-014	3.0367e-013	3.9728e-014	1.5513e-012	7.6149e-014	9.8955e-006	
"13.10.2023 14:35:20.771"	1.2259e-011	6.7443e-014	3.0482e-013	4.0667e-014	1.5514e-012	7.2935e-014	9.8955e-006	
"13.10.2023 14:35:21.054"	1.2346e-011	6.5668e-014	2.9868e-013	3.8657e-014	1.6012e-012	7.4224e-014	9.8714e-006	
"13.10.2023 14:35:21.338"	1.2385e-011	6.7488e-014	2.9883e-013	3.8700e-014	1.6466e-012	7.1912e-014	9.8714e-006	
"13.10.2023 14:35:21.622"	1.2199e-011	6.8031e-014	3.0136e-013	3.9555e-014	1.6297e-012	7.5239e-014	9.8714e-006	
"13.10.2023 14:35:21.905"	1.2289e-011	6.6889e-014	2.9972e-013	3.8195e-014	1.6767e-012	7.5604e-014	9.8714e-006	
"13.10.2023 14:35:22.189"	1.2365e-011	6.7913e-014	2.9839e-013	3.8092e-014	1.7192e-012	7.7325e-014	9.8656e-006	
"13.10.2023 14:35:22.472"	1.2168e-011	6.6321e-014	3.0196e-013	3.8799e-014	1.6959e-012	7.7514e-014	9.8656e-006	
"13.10.2023 14:35:22.756"	1.2230e-011	6.8156e-014	2.9732e-013	3.7458e-014	1.7316e-012	7.5370e-014	9.8656e-006	
"13.10.2023 14:35:23.039"	1.2335e-011	6.4341e-014	2.9755e-013	3.8284e-014	1.7658e-012	7.6895e-014	9.8656e-006	
"13.10.2023 14:35:23.323"	1.2138e-011	6.8457e-014	2.9986e-013	3.8825e-014	1.7409e-012	7.9585e-014	9.8580e-006	
"13.10.2023 14:35:23.606"	1.2228e-011	6.6631e-014	3.0069e-013	3.7706e-014	1.7617e-012	7.4449e-014	9.8580e-006	
"13.10.2023 14:35:23.889"	1.2310e-011	6.6217e-014	2.9672e-013	3.7233e-014	1.7994e-012	7.5606e-014	9.8580e-006	
"13.10.2023 14:35:24.173"	1.2086e-011	6.7725e-014	2.9681e-013	3.8535e-014	1.7720e-012	7.4908e-014	9.8580e-006	
"13.10.2023 14:35:24.457"	1.2190e-011	6.7327e-014	2.9799e-013	3.7733e-014	1.7957e-012	7.6655e-014	9.8305e-006	
"13.10.2023 14:35:24.740"	1.2309e-011	6.6936e-014	2.9572e-013	3.7602e-014	1.8298e-012	7.8527e-014	9.8305e-006	
"13.10.2023 14:35:25.024"	1.2079e-011	6.7700e-014	2.9619e-013	3.7785e-014	1.7988e-012	7.4656e-014	9.8305e-006	
"13.10.2023 14:35:25.307"	1.2165e-011	6.7028e-014	2.9747e-013	3.7385e-014	1.8164e-012	7.6402e-014	9.8287e-006	
"13.10.2023 14:35:25.591"	1.2272e-011	6.5798e-014	2.9749e-013	3.7286e-014	1.8391e-012	7.6546e-014	9.8287e-006	
"13.10.2023 14:35:25.874"	1.2067e-011	6.8292e-014	3.0105e-013	3.8108e-014	1.8102e-012	7.8604e-014	9.8287e-006	
"13.10.2023 14:35:26.159"	1.2130e-011	6.8341e-014	2.9558e-013	3.7605e-014	1.8231e-012	7.5305e-014	9.8287e-006	
"13.10.2023 14:35:26.443"	1.2262e-011	6.7754e-014	2.9185e-013	3.6870e-014	1.8603e-012	7.6875e-014	9.8268e-006	
"13.10.2023 14:35:26.726"	1.2034e-011	6.8798e-014	2.9409e-013	3.7341e-014	1.8237e-012	7.2782e-014	9.8268e-006	
"13.10.2023 14:35:27.010"	1.2152e-011	6.6779e-014	2.9799e-013	3.7824e-014	1.8376e-012	7.4210e-014	9.8268e-006	
"13.10.2023 14:35:27.294"	1.2239e-011	6.7168e-014	2.9045e-013	3.7006e-014	1.8711e-012	7.3747e-014	9.8268e-006	
"13.10.2023 14:35:27.577"	1.2027e-011	6.7723e-014	2.9467e-013	3.7294e-014	1.8459e-012	7.8837e-014	9.8270e-006	
"13.10.2023 14:35:27.861"	1.2132e-011	6.8380e-014	2.9773e-013	3.7868e-014	1.8463e-012	7.4644e-014	9.8270e-006	
"13.10.2023 14:35:28.144"	1.2209e-011	6.7447e-014	2.9303e-013	3.7124e-014	1.8717e-012	7.5572e-014	9.8270e-006	
"13.10.2023 14:35:28.427"	1.2042e-011	6.9326e-014	2.9713e-013	3.7753e-014	1.8557e-012	7.3558e-014	9.8270e-006	
