"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 14:05:24.367"	8.4334e-012	8.9257e-014	4.8085e-013	8.4289e-014	2.9472e-012	7.3830e-014	9.1747e-006	
"20.10.2023 14:05:24.651"	8.4891e-012	8.8050e-014	4.6899e-013	8.4166e-014	2.9800e-012	7.3892e-014	9.1747e-006	
"20.10.2023 14:05:24.934"	8.3309e-012	8.9635e-014	4.7551e-013	8.4713e-014	2.9451e-012	6.8863e-014	9.1735e-006	
"20.10.2023 14:05:25.218"	8.4212e-012	8.9426e-014	4.7530e-013	8.4938e-014	2.9395e-012	7.2144e-014	9.1735e-006	
"20.10.2023 14:05:25.501"	8.4885e-012	8.8816e-014	4.6911e-013	8.3441e-014	2.9734e-012	7.4263e-014	9.1735e-006	
"20.10.2023 14:05:25.785"	8.3783e-012	8.9393e-014	4.7390e-013	8.4348e-014	2.9610e-012	7.1340e-014	9.1735e-006	
"20.10.2023 14:05:26.068"	8.4222e-012	8.8849e-014	4.7954e-013	8.4966e-014	2.9385e-012	7.4218e-014	9.1759e-006	
"20.10.2023 14:05:26.352"	8.4824e-012	8.8849e-014	4.6760e-013	8.3400e-014	2.9688e-012	7.3008e-014	9.1759e-006	
"20.10.2023 14:05:26.635"	8.4186e-012	8.9178e-014	4.7391e-013	8.4205e-014	2.9733e-012	7.4101e-014	9.1759e-006	
"20.10.2023 14:05:26.919"	8.4110e-012	8.8478e-014	4.7579e-013	8.5165e-014	2.9247e-012	7.3438e-014	9.1772e-006	
"20.10.2023 14:05:27.202"	8.4666e-012	8.8289e-014	4.6899e-013	8.3263e-014	2.9662e-012	7.1927e-014	9.1772e-006	
"20.10.2023 14:05:27.486"	8.4625e-012	8.9561e-014	4.7347e-013	8.4347e-014	2.9806e-012	7.3882e-014	9.1772e-006	
"20.10.2023 14:05:27.769"	8.4038e-012	8.9431e-014	4.7642e-013	8.5023e-014	2.9297e-012	7.5084e-014	9.1772e-006	
"20.10.2023 14:05:28.052"	8.4722e-012	8.9009e-014	4.6862e-013	8.3684e-014	2.9550e-012	7.1768e-014	9.1777e-006	
"20.10.2023 14:05:28.336"	8.5120e-012	8.9467e-014	4.7331e-013	8.4260e-014	2.9923e-012	7.2763e-014	9.1777e-006	
"20.10.2023 14:05:28.619"	8.3911e-012	8.9153e-014	4.7635e-013	8.4851e-014	2.9287e-012	7.4354e-014	9.1777e-006	
"20.10.2023 14:05:28.903"	8.4569e-012	8.8777e-014	4.6999e-013	8.3566e-014	2.9477e-012	7.6608e-014	9.1777e-006	
"20.10.2023 14:05:29.186"	8.5186e-012	8.8545e-014	4.7193e-013	8.3938e-014	2.9846e-012	7.4866e-014	9.1735e-006	
"20.10.2023 14:05:29.470"	8.3763e-012	8.9209e-014	4.7813e-013	8.4525e-014	2.9262e-012	7.1223e-014	9.1735e-006	
"20.10.2023 14:05:29.753"	8.4482e-012	8.9025e-014	4.7519e-013	8.3474e-014	2.9543e-012	7.2301e-014	9.1735e-006	
"20.10.2023 14:05:30.036"	8.5059e-012	8.8971e-014	4.7411e-013	8.4179e-014	2.9759e-012	7.6315e-014	9.1735e-006	
"20.10.2023 14:05:30.320"	8.3620e-012	8.9221e-014	4.7533e-013	8.4606e-014	2.9318e-012	7.1443e-014	9.1785e-006	
"20.10.2023 14:05:30.603"	8.4431e-012	8.8737e-014	4.7197e-013	8.3526e-014	2.9421e-012	7.3963e-014	9.1785e-006	
"20.10.2023 14:05:30.887"	8.4977e-012	8.8662e-014	4.6961e-013	8.3530e-014	2.9749e-012	7.1686e-014	9.1785e-006	
"20.10.2023 14:05:31.171"	8.3528e-012	8.9353e-014	4.7489e-013	8.4268e-014	2.9343e-012	7.6861e-014	9.1785e-006	
