"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"20.10.2023 14:12:34.768"	9.3923e-012	8.3261e-014	5.6735e-013	9.2005e-014	9.6333e-015	9.7871e-016	9.4734e-006	
"20.10.2023 14:12:35.051"	9.3496e-012	8.4852e-014	5.7774e-013	9.2639e-014	9.5845e-015	8.4520e-016	9.4734e-006	
"20.10.2023 14:12:35.335"	9.2868e-012	8.3671e-014	5.8026e-013	9.2934e-014	9.3675e-015	9.3818e-016	9.4725e-006	
"20.10.2023 14:12:35.618"	9.3796e-012	8.3790e-014	5.7009e-013	9.2092e-014	9.4617e-015	8.2970e-016	9.4725e-006	
"20.10.2023 14:12:35.901"	9.3923e-012	8.5453e-014	5.7687e-013	9.2384e-014	9.9922e-015	9.0003e-016	9.4725e-006	
"20.10.2023 14:12:36.186"	9.2700e-012	8.3673e-014	5.8598e-013	9.3162e-014	9.5916e-015	1.0181e-015	9.4725e-006	
"20.10.2023 14:12:36.469"	9.3761e-012	8.3355e-014	5.7260e-013	9.2168e-014	9.4259e-015	9.4772e-016	9.4725e-006	
"20.10.2023 14:12:36.754"	9.3969e-012	8.5222e-014	5.7335e-013	9.1232e-014	9.5272e-015	1.0002e-015	9.4725e-006	
"20.10.2023 14:12:37.039"	9.2613e-012	8.4712e-014	5.8248e-013	9.2955e-014	9.2090e-015	8.9050e-016	9.4725e-006	
"20.10.2023 14:12:37.323"	9.3678e-012	8.4335e-014	5.6830e-013	9.2103e-014	9.5463e-015	9.0957e-016	9.4734e-006	
"20.10.2023 14:12:37.608"	9.4413e-012	8.4167e-014	5.7510e-013	9.2627e-014	9.6095e-015	9.8944e-016	9.4734e-006	
"20.10.2023 14:12:37.891"	9.2648e-012	8.3995e-014	5.7981e-013	9.2723e-014	9.5749e-015	8.9527e-016	9.4734e-006	
"20.10.2023 14:12:38.174"	9.3551e-012	8.3994e-014	5.7560e-013	9.1980e-014	9.4235e-015	7.3076e-016	9.4734e-006	
"20.10.2023 14:12:38.458"	9.4449e-012	8.3325e-014	5.7495e-013	9.2392e-014	9.3651e-015	8.3685e-016	9.4758e-006	
"20.10.2023 14:12:38.741"	9.2501e-012	8.3864e-014	5.7944e-013	9.2682e-014	9.3902e-015	8.1540e-016	9.4758e-006	
