Sourcefile	20240228 131920 RI_Tuana_CO_20240602.qmp
Exporttime	28.02.2024 01:20:31.183 

Start Time	28.02.2024 01:19:38.149 
End Time	28.02.2024 01:20:19.754 

		H2			He			Ar			CO	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
28.02.2024 01:19:38.149 	0.000	6.347767e-007	28.02.2024 01:19:38.199 	0.050	7.778587e-009	28.02.2024 01:19:38.248 	0.100	1.007661e-009	28.02.2024 01:19:38.298 	0.150	1.255807e-008
28.02.2024 01:19:38.349 	0.200	6.356366e-007	28.02.2024 01:19:38.400 	0.251	7.798650e-009	28.02.2024 01:19:38.449 	0.301	1.006348e-009	28.02.2024 01:19:38.501 	0.352	1.255906e-008
28.02.2024 01:19:38.551 	0.402	6.375253e-007	28.02.2024 01:19:38.600 	0.452	7.848171e-009	28.02.2024 01:19:38.652 	0.503	1.022365e-009	28.02.2024 01:19:38.702 	0.553	1.277004e-008
28.02.2024 01:19:38.752 	0.603	6.498223e-007	28.02.2024 01:19:38.801 	0.653	8.091577e-009	28.02.2024 01:19:38.851 	0.703	9.841284e-010	28.02.2024 01:19:38.902 	0.753	8.887348e-009
28.02.2024 01:19:38.952 	0.803	6.683884e-007	28.02.2024 01:19:39.001 	0.853	8.841717e-009	28.02.2024 01:19:39.056 	0.907	2.669981e-010	28.02.2024 01:19:39.105 	0.957	2.641100e-009
28.02.2024 01:19:39.155 	1.007	6.707868e-007	28.02.2024 01:19:39.206 	1.057	9.059641e-009	28.02.2024 01:19:39.256 	1.108	9.579033e-011	28.02.2024 01:19:39.306 	1.158	9.850598e-010
28.02.2024 01:19:39.357 	1.208	6.694809e-007	28.02.2024 01:19:39.407 	1.258	9.042318e-009	28.02.2024 01:19:39.456 	1.308	4.158114e-011	28.02.2024 01:19:39.511 	1.362	4.186683e-010
28.02.2024 01:19:39.561 	1.413	6.622276e-007	28.02.2024 01:19:39.612 	1.463	8.917792e-009	28.02.2024 01:19:39.662 	1.513	2.068069e-011	28.02.2024 01:19:39.712 	1.563	2.327204e-010
28.02.2024 01:19:39.761 	1.613	6.542447e-007	28.02.2024 01:19:39.811 	1.663	8.826227e-009	28.02.2024 01:19:39.862 	1.713	1.271678e-011	28.02.2024 01:19:39.912 	1.763	1.574922e-010
28.02.2024 01:19:39.961 	1.813	6.485999e-007	28.02.2024 01:19:40.012 	1.863	8.743513e-009	28.02.2024 01:19:40.062 	1.913	8.443706e-012	28.02.2024 01:19:40.112 	1.963	1.226246e-010
28.02.2024 01:19:40.161 	2.013	6.445766e-007	28.02.2024 01:19:40.211 	2.063	8.689415e-009	28.02.2024 01:19:40.263 	2.114	7.849409e-012	28.02.2024 01:19:40.312 	2.164	1.005753e-010
28.02.2024 01:19:40.362 	2.214	6.428473e-007	28.02.2024 01:19:40.413 	2.264	8.669193e-009	28.02.2024 01:19:40.463 	2.314	6.519870e-012	28.02.2024 01:19:40.512 	2.364	8.745575e-011
28.02.2024 01:19:40.563 	2.415	6.419492e-007	28.02.2024 01:19:40.614 	2.465	8.665606e-009	28.02.2024 01:19:40.664 	2.515	6.024869e-012	28.02.2024 01:19:40.713 	2.565	7.832683e-011
28.02.2024 01:19:40.765 	2.616	6.416890e-007	28.02.2024 01:19:40.815 	2.666	8.657901e-009	28.02.2024 01:19:40.864 	2.716	5.230291e-012	28.02.2024 01:19:40.914 	2.766	6.898272e-011
28.02.2024 01:19:40.965 	2.816	6.416144e-007	28.02.2024 01:19:41.015 	2.866	8.656379e-009	28.02.2024 01:19:41.064 	2.916	4.944566e-012	28.02.2024 01:19:41.116 	2.967	6.302946e-011
28.02.2024 01:19:41.166 	3.017	6.416205e-007	28.02.2024 01:19:41.216 	3.067	8.655690e-009	28.02.2024 01:19:41.265 	3.117	4.674330e-012	28.02.2024 01:19:41.315 	3.167	5.783545e-011
28.02.2024 01:19:41.366 	3.217	6.412053e-007	28.02.2024 01:19:41.416 	3.267	8.655994e-009	28.02.2024 01:19:41.471 	3.322	3.945215e-012	28.02.2024 01:19:41.520 	3.372	5.290447e-011
28.02.2024 01:19:41.570 	3.422	6.419987e-007	28.02.2024 01:19:41.622 	3.473	8.652257e-009	28.02.2024 01:19:41.677 	3.528	3.516779e-012	28.02.2024 01:19:41.727 	3.578	4.797241e-011
28.02.2024 01:19:41.777 	3.629	6.420271e-007	28.02.2024 01:19:41.827 	3.679	8.652333e-009	28.02.2024 01:19:41.878 	3.729	3.773944e-012	28.02.2024 01:19:41.928 	3.779	4.492965e-011
28.02.2024 01:19:41.977 	3.829	6.422972e-007	28.02.2024 01:19:42.028 	3.879	8.661642e-009	28.02.2024 01:19:42.078 	3.929	3.437257e-012	28.02.2024 01:19:42.128 	3.979	4.243301e-011
28.02.2024 01:19:42.177 	4.029	6.426313e-007	28.02.2024 01:19:42.227 	4.079	8.652028e-009	28.02.2024 01:19:42.279 	4.130	3.476384e-012	28.02.2024 01:19:42.328 	4.180	3.969860e-011
28.02.2024 01:19:42.378 	4.230	6.425993e-007	28.02.2024 01:19:42.429 	4.280	8.656068e-009	28.02.2024 01:19:42.483 	4.335	2.883759e-012	28.02.2024 01:19:42.534 	4.385	3.763269e-011
28.02.2024 01:19:42.584 	4.435	6.424712e-007	28.02.2024 01:19:42.633 	4.485	8.656375e-009	28.02.2024 01:19:42.688 	4.540	2.672865e-012	28.02.2024 01:19:42.739 	4.591	3.440834e-011
28.02.2024 01:19:42.790 	4.641	6.428772e-007	28.02.2024 01:19:42.840 	4.691	8.666292e-009	28.02.2024 01:19:42.896 	4.747	2.518550e-012	28.02.2024 01:19:42.945 	4.797	3.327737e-011
28.02.2024 01:19:42.997 	4.848	6.429878e-007	28.02.2024 01:19:43.047 	4.898	8.663625e-009	28.02.2024 01:19:43.102 	4.953	2.509515e-012	28.02.2024 01:19:43.152 	5.003	3.185272e-011
28.02.2024 01:19:43.201 	5.053	6.431229e-007	28.02.2024 01:19:43.251 	5.103	8.674229e-009	28.02.2024 01:19:43.308 	5.159	2.438469e-012	28.02.2024 01:19:43.358 	5.209	2.971294e-011
28.02.2024 01:19:43.408 	5.259	6.435822e-007	28.02.2024 01:19:43.457 	5.309	8.670112e-009	28.02.2024 01:19:43.512 	5.364	2.381898e-012	28.02.2024 01:19:43.562 	5.414	2.946770e-011
28.02.2024 01:19:43.613 	5.464	6.437310e-007	28.02.2024 01:19:43.663 	5.514	8.675071e-009	28.02.2024 01:19:43.718 	5.569	2.372390e-012	28.02.2024 01:19:43.768 	5.619	2.795545e-011
28.02.2024 01:19:43.817 	5.669	6.439820e-007	28.02.2024 01:19:43.869 	5.720	8.669501e-009	28.02.2024 01:19:43.919 	5.770	2.642451e-012	28.02.2024 01:19:43.969 	5.821	2.690049e-011
28.02.2024 01:19:44.019 	5.871	6.439681e-007	28.02.2024 01:19:44.070 	5.921	8.688271e-009	28.02.2024 01:19:44.126 	5.977	2.327676e-012	28.02.2024 01:19:44.176 	6.027	2.623725e-011
28.02.2024 01:19:44.225 	6.077	6.442735e-007	28.02.2024 01:19:44.275 	6.127	8.685372e-009	28.02.2024 01:19:44.330 	6.182	2.210727e-012	28.02.2024 01:19:44.381 	6.232	2.599782e-011
28.02.2024 01:19:44.431 	6.282	6.445304e-007	28.02.2024 01:19:44.481 	6.333	8.682625e-009	28.02.2024 01:19:44.536 	6.388	2.206896e-012	28.02.2024 01:19:44.586 	6.438	2.483267e-011
28.02.2024 01:19:44.637 	6.488	6.446586e-007	28.02.2024 01:19:44.687 	6.538	8.678048e-009	28.02.2024 01:19:44.741 	6.592	2.178443e-012	28.02.2024 01:19:44.791 	6.642	2.420439e-011
28.02.2024 01:19:44.840 	6.692	6.446046e-007	28.02.2024 01:19:44.890 	6.742	8.679722e-009	28.02.2024 01:19:44.945 	6.797	2.201121e-012	28.02.2024 01:19:44.995 	6.847	2.406376e-011
