"Spectra International Data File"
"[Scan Data (Pressures in mbar)]"
"Time"	"Mass 2"	"Mass 8"	"Mass 4"	"Mass 12"	"Mass 40"	"Mass 43"	"CirrusPressure"	
"13.10.2023 14:33:15.734"	1.2975e-011	6.2790e-014	3.6375e-013	5.5702e-014	2.5833e-015	1.9670e-016	9.9440e-006	
"13.10.2023 14:33:16.018"	1.3105e-011	6.1420e-014	3.5329e-013	5.3822e-014	2.2554e-015	1.3828e-016	9.9440e-006	
"13.10.2023 14:33:16.301"	1.2876e-011	6.2670e-014	3.5839e-013	5.5214e-014	2.4927e-015	3.8862e-016	9.9440e-006	
"13.10.2023 14:33:16.584"	1.2960e-011	6.1927e-014	3.6642e-013	5.7001e-014	2.4331e-015	3.8743e-016	9.9440e-006	
"13.10.2023 14:33:16.868"	1.3104e-011	6.2071e-014	3.5383e-013	5.3867e-014	2.6727e-015	3.3021e-016	9.9413e-006	
"13.10.2023 14:33:17.151"	1.2939e-011	6.2919e-014	3.5642e-013	5.5473e-014	2.4808e-015	1.5378e-016	9.9413e-006	
"13.10.2023 14:33:17.435"	1.2965e-011	6.2527e-014	3.6248e-013	5.6303e-014	2.2781e-015	2.0027e-016	9.9413e-006	
"13.10.2023 14:33:17.718"	1.3086e-011	6.0483e-014	3.5084e-013	5.3600e-014	2.3282e-015	1.7405e-016	9.9413e-006	
"13.10.2023 14:33:18.002"	1.2992e-011	6.3879e-014	3.5835e-013	5.5391e-014	2.6298e-015	2.5272e-016	9.9425e-006	
"13.10.2023 14:33:18.285"	1.2950e-011	6.2793e-014	3.6444e-013	5.6592e-014	2.3306e-015	4.2439e-016	9.9425e-006	
"13.10.2023 14:33:18.569"	1.3071e-011	6.1183e-014	3.5764e-013	5.3991e-014	2.3139e-015	2.8014e-016	9.9425e-006	
"13.10.2023 14:33:18.852"	1.3042e-011	6.4320e-014	3.6008e-013	5.4943e-014	2.4939e-015	8.4639e-017	9.9423e-006	
"13.10.2023 14:33:19.136"	1.2928e-011	6.1864e-014	3.6183e-013	5.6627e-014	2.4486e-015	2.5988e-016	9.9423e-006	
"13.10.2023 14:33:19.419"	1.3038e-011	6.1611e-014	3.5498e-013	5.3602e-014	2.4939e-015	2.6107e-016	9.9423e-006	
"13.10.2023 14:33:19.703"	1.3107e-011	6.4249e-014	3.5760e-013	5.4928e-014	2.5034e-015	2.9802e-016	9.9423e-006	
"13.10.2023 14:33:19.986"	1.2928e-011	6.2714e-014	3.6323e-013	5.5826e-014	2.2018e-015	1.7047e-016	9.9428e-006	
"13.10.2023 14:33:20.270"	1.3054e-011	6.2797e-014	3.5718e-013	5.4010e-014	2.3472e-015	3.3379e-016	9.9428e-006	
"13.10.2023 14:33:20.553"	1.3144e-011	6.3212e-014	3.6034e-013	5.4833e-014	2.6560e-015	2.9445e-016	9.9428e-006	
"13.10.2023 14:33:20.836"	1.2913e-011	6.3744e-014	3.6300e-013	5.5849e-014	2.5714e-015	3.4452e-016	9.9428e-006	
"13.10.2023 14:33:21.120"	1.3037e-011	6.2324e-014	3.6429e-013	5.4220e-014	2.4057e-015	1.1325e-016	9.9449e-006	
"13.10.2023 14:33:21.403"	1.3159e-011	6.2521e-014	3.5862e-013	5.4540e-014	2.2888e-015	2.3842e-016	9.9449e-006	
"13.10.2023 14:33:21.687"	1.2902e-011	6.3974e-014	3.5985e-013	5.5468e-014	2.4545e-015	4.6134e-016	9.9449e-006	
"13.10.2023 14:33:21.970"	1.3024e-011	6.0870e-014	3.5725e-013	5.4670e-014	2.4760e-015	5.2452e-017	9.9449e-006	
"13.10.2023 14:33:22.253"	1.3140e-011	6.0816e-014	3.5871e-013	5.4401e-014	2.4200e-015	2.0504e-016	9.9475e-006	
"13.10.2023 14:33:22.537"	1.2881e-011	6.4377e-014	3.5962e-013	5.5628e-014	2.4116e-015	2.0146e-016	9.9475e-006	
"13.10.2023 14:33:22.820"	1.3017e-011	6.2896e-014	3.6175e-013	5.4395e-014	2.2030e-015	2.6584e-016	9.9475e-006	
"13.10.2023 14:33:23.104"	1.3134e-011	6.1429e-014	3.5850e-013	5.4477e-014	2.4223e-015	4.4346e-016	9.9475e-006	
"13.10.2023 14:33:23.388"	1.2893e-011	6.3153e-014	3.6043e-013	5.5387e-014	2.4521e-015	3.9458e-016	9.9404e-006	
"13.10.2023 14:33:23.672"	1.3008e-011	6.3240e-014	3.6413e-013	5.5758e-014	2.3890e-015	6.1989e-017	9.9404e-006	
"13.10.2023 14:33:23.955"	1.3140e-011	6.0215e-014	3.5535e-013	5.3344e-014	2.4676e-015	2.5272e-016	9.9404e-006	
"13.10.2023 14:33:24.239"	1.2856e-011	6.3585e-014	3.5758e-013	5.5394e-014	2.4855e-015	2.1339e-016	9.9404e-006	
"13.10.2023 14:33:24.522"	1.2981e-011	6.1539e-014	3.6156e-013	5.5532e-014	2.4283e-015	3.3140e-016	9.9481e-006	
"13.10.2023 14:33:24.806"	1.3120e-011	6.2390e-014	3.5402e-013	5.4358e-014	2.5022e-015	3.3856e-016	9.9481e-006	
"13.10.2023 14:33:25.090"	1.2852e-011	6.3874e-014	3.6178e-013	5.5582e-014	2.3460e-015	2.7418e-016	9.9481e-006	
"13.10.2023 14:33:25.373"	1.2985e-011	6.1776e-014	3.6542e-013	5.5564e-014	2.5189e-015	2.6345e-016	9.9481e-006	
"13.10.2023 14:33:25.657"	1.3080e-011	5.9984e-014	3.5465e-013	5.4246e-014	2.4426e-015	3.7313e-016	9.9396e-006	
"13.10.2023 14:33:25.940"	1.2884e-011	6.4704e-014	3.5963e-013	5.5192e-014	2.4486e-015	2.1935e-016	9.9396e-006	
"13.10.2023 14:33:26.224"	1.2971e-011	6.1119e-014	3.6261e-013	5.6471e-014	2.4510e-015	1.9431e-016	9.9396e-006	
"13.10.2023 14:33:26.508"	1.3096e-011	6.0511e-014	3.5563e-013	5.3540e-014	2.3532e-015	3.7790e-016	9.9432e-006	
"13.10.2023 14:33:26.792"	1.2879e-011	6.2858e-014	3.4880e-013	5.1530e-014	2.8892e-013	3.7502e-014	9.9432e-006	
"13.10.2023 14:33:27.075"	1.2633e-011	6.5269e-014	3.3431e-013	4.7108e-014	8.4975e-013	7.6859e-014	9.9432e-006	
"13.10.2023 14:33:27.359"	1.2577e-011	6.4258e-014	3.1495e-013	4.2660e-014	1.1461e-012	7.4700e-014	9.9432e-006	
"13.10.2023 14:33:27.643"	1.2394e-011	6.7264e-014	3.1200e-013	4.2497e-014	1.2959e-012	7.4653e-014	9.9096e-006	
"13.10.2023 14:33:27.926"	1.2335e-011	6.6403e-014	3.1305e-013	4.2442e-014	1.3725e-012	7.3194e-014	9.9096e-006	
"13.10.2023 14:33:28.210"	1.2385e-011	6.5903e-014	3.0249e-013	4.0276e-014	1.4505e-012	7.4977e-014	9.9096e-006	
"13.10.2023 14:33:28.494"	1.2330e-011	6.7514e-014	3.0705e-013	4.0181e-014	1.5051e-012	7.6617e-014	9.9096e-006	
"13.10.2023 14:33:28.777"	1.2255e-011	6.6604e-014	3.0875e-013	4.0360e-014	1.5259e-012	7.6337e-014	9.8644e-006	
"13.10.2023 14:33:29.060"	1.2343e-011	6.5303e-014	2.9895e-013	3.8467e-014	1.5772e-012	7.6391e-014	9.8644e-006	
"13.10.2023 14:33:29.344"	1.2340e-011	6.7092e-014	3.0290e-013	3.9098e-014	1.6239e-012	7.2535e-014	9.8644e-006	
"13.10.2023 14:33:29.627"	1.2190e-011	6.7532e-014	3.0048e-013	3.9602e-014	1.6125e-012	7.5554e-014	9.8644e-006	
"13.10.2023 14:33:29.911"	1.2295e-011	6.7904e-014	2.9633e-013	3.7970e-014	1.6544e-012	7.4482e-014	9.8391e-006	
"13.10.2023 14:33:30.194"	1.2343e-011	6.8164e-014	2.9850e-013	3.8006e-014	1.6949e-012	7.6517e-014	9.8391e-006	
"13.10.2023 14:33:30.478"	1.2155e-011	6.7791e-014	3.0016e-013	3.8531e-014	1.6747e-012	7.4824e-014	9.8391e-006	
"13.10.2023 14:33:30.761"	1.2229e-011	6.7600e-014	2.9917e-013	3.7544e-014	1.7089e-012	7.4808e-014	9.8391e-006	
"13.10.2023 14:33:31.044"	1.2344e-011	6.7053e-014	2.9736e-013	3.7896e-014	1.7482e-012	7.5392e-014	9.8228e-006	
"13.10.2023 14:33:31.328"	1.2125e-011	6.7163e-014	2.9859e-013	3.8394e-014	1.7249e-012	7.5556e-014	9.8228e-006	
"13.10.2023 14:33:31.611"	1.2207e-011	6.7680e-014	2.9479e-013	3.7371e-014	1.7513e-012	7.0783e-014	9.8228e-006	
"13.10.2023 14:33:31.895"	1.2289e-011	6.6800e-014	2.9179e-013	3.7270e-014	1.7803e-012	7.3195e-014	9.8228e-006	
"13.10.2023 14:33:32.178"	1.2073e-011	6.7641e-014	2.9766e-013	3.8092e-014	1.7544e-012	7.2827e-014	9.8264e-006	
"13.10.2023 14:33:32.461"	1.2195e-011	6.8083e-014	2.9912e-013	3.7230e-014	1.7828e-012	7.7418e-014	9.8264e-006	
"13.10.2023 14:33:32.745"	1.2277e-011	6.7231e-014	2.9010e-013	3.7244e-014	1.8108e-012	7.3017e-014	9.8264e-006	
"13.10.2023 14:33:33.029"	1.2064e-011	6.7911e-014	2.9562e-013	3.7871e-014	1.7865e-012	7.5454e-014	9.8276e-006	
"13.10.2023 14:33:33.312"	1.2148e-011	6.6922e-014	2.9760e-013	3.7494e-014	1.8020e-012	7.7529e-014	9.8276e-006	
"13.10.2023 14:33:33.596"	1.2217e-011	6.6489e-014	2.9330e-013	3.7121e-014	1.8237e-012	7.7112e-014	9.8276e-006	
"13.10.2023 14:33:33.879"	1.2016e-011	6.8850e-014	2.9538e-013	3.7792e-014	1.7984e-012	7.7389e-014	9.8276e-006	
"13.10.2023 14:33:34.163"	1.2147e-011	6.7864e-014	2.9720e-013	3.7251e-014	1.8112e-012	7.5978e-014	9.8055e-006	
"13.10.2023 14:33:34.446"	1.2231e-011	6.8004e-014	2.9384e-013	3.6938e-014	1.8479e-012	7.4107e-014	9.8055e-006	
"13.10.2023 14:33:34.729"	1.2006e-011	6.7789e-014	2.9831e-013	3.7862e-014	1.8216e-012	7.6651e-014	9.8055e-006	
"13.10.2023 14:33:35.013"	1.2122e-011	6.9468e-014	2.9889e-013	3.8065e-014	1.8293e-012	7.5224e-014	9.8055e-006	
"13.10.2023 14:33:35.296"	1.2247e-011	6.7910e-014	2.9207e-013	3.6731e-014	1.8572e-012	7.5568e-014	9.7927e-006	
"13.10.2023 14:33:35.580"	1.2032e-011	6.8673e-014	2.9344e-013	3.7643e-014	1.8438e-012	7.3952e-014	9.7927e-006	
"13.10.2023 14:33:35.863"	1.2098e-011	6.9113e-014	2.9721e-013	3.8157e-014	1.8365e-012	7.8960e-014	9.7927e-006	
"13.10.2023 14:33:36.146"	1.2196e-011	6.6305e-014	2.9129e-013	3.6706e-014	1.8644e-012	7.7147e-014	9.7927e-006	
"13.10.2023 14:33:36.430"	1.2052e-011	6.9603e-014	2.9280e-013	3.7401e-014	1.8547e-012	7.3382e-014	9.8146e-006	
"13.10.2023 14:33:36.713"	1.2103e-011	6.8064e-014	2.9530e-013	3.7602e-014	1.8351e-012	7.6384e-014	9.8146e-006	
"13.10.2023 14:33:36.997"	1.2200e-011	6.8899e-014	2.8920e-013	3.6514e-014	1.8671e-012	7.4406e-014	9.8146e-006	
"13.10.2023 14:33:37.280"	1.2079e-011	6.8556e-014	2.8943e-013	3.7052e-014	1.8692e-012	7.4778e-014	9.8146e-006	
"13.10.2023 14:33:37.564"	1.2087e-011	6.7900e-014	2.9610e-013	3.7792e-014	1.8402e-012	7.4415e-014	9.7935e-006	
"13.10.2023 14:33:37.847"	1.2196e-011	6.8239e-014	2.9332e-013	3.6230e-014	1.8701e-012	7.8709e-014	9.7935e-006	
"13.10.2023 14:33:38.131"	1.2117e-011	6.9157e-014	2.9286e-013	3.7006e-014	1.8774e-012	7.2275e-014	9.7935e-006	
"13.10.2023 14:33:38.415"	1.2079e-011	6.8119e-014	2.9746e-013	3.7965e-014	1.8444e-012	7.5556e-014	9.7935e-006	
"13.10.2023 14:33:38.698"	1.2162e-011	6.7309e-014	2.9316e-013	3.6483e-014	1.8712e-012	7.0079e-014	9.7967e-006	
"13.10.2023 14:33:38.982"	1.2159e-011	6.8975e-014	2.9325e-013	3.6993e-014	1.8821e-012	7.3685e-014	9.7967e-006	
"13.10.2023 14:33:39.265"	1.2066e-011	6.7984e-014	2.9671e-013	3.7643e-014	1.8465e-012	7.4090e-014	9.7967e-006	
"13.10.2023 14:33:39.549"	1.2152e-011	6.7897e-014	2.9397e-013	3.6321e-014	1.8717e-012	7.4343e-014	9.7902e-006	
"13.10.2023 14:33:39.833"	1.2151e-011	7.0184e-014	2.9345e-013	3.7235e-014	1.8898e-012	7.5681e-014	9.7902e-006	
"13.10.2023 14:33:40.117"	1.2067e-011	6.8770e-014	2.9872e-013	3.8089e-014	1.8521e-012	7.9101e-014	9.7902e-006	
"13.10.2023 14:33:40.402"	1.2153e-011	6.8134e-014	2.9230e-013	3.6841e-014	1.8733e-012	7.4090e-014	9.7902e-006	
"13.10.2023 14:33:40.685"	1.2195e-011	6.8866e-014	2.9025e-013	3.7012e-014	1.8945e-012	7.4927e-014	9.7856e-006	
"13.10.2023 14:33:40.969"	1.2040e-011	6.7259e-014	2.9652e-013	3.7705e-014	1.8501e-012	7.6237e-014	9.7856e-006	
"13.10.2023 14:33:41.252"	1.2149e-011	6.7424e-014	2.9299e-013	3.6652e-014	1.8732e-012	7.7610e-014	9.7856e-006	
"13.10.2023 14:33:41.535"	1.2226e-011	6.8149e-014	2.9572e-013	3.6727e-014	1.8913e-012	7.7551e-014	9.7856e-006	
"13.10.2023 14:33:41.819"	1.2070e-011	6.8161e-014	2.9644e-013	3.7874e-014	1.8567e-012	7.7099e-014	9.7873e-006	
"13.10.2023 14:33:42.104"	1.2134e-011	6.7977e-014	2.9210e-013	3.6448e-014	1.8744e-012	7.5120e-014	9.7873e-006	
"13.10.2023 14:33:42.388"	1.2208e-011	6.8717e-014	2.9214e-013	3.6777e-014	1.8949e-012	7.6759e-014	9.7873e-006	
"13.10.2023 14:33:42.671"	1.2037e-011	6.9750e-014	2.9626e-013	3.7973e-014	1.8562e-012	7.7040e-014	9.7873e-006	
"13.10.2023 14:33:42.955"	1.2119e-011	6.8060e-014	2.9630e-013	3.6451e-014	1.8748e-012	7.8096e-014	9.7901e-006	
"13.10.2023 14:33:43.238"	1.2219e-011	6.7346e-014	2.9178e-013	3.6909e-014	1.8971e-012	7.6002e-014	9.7901e-006	
"13.10.2023 14:33:43.522"	1.2027e-011	6.8238e-014	2.9624e-013	3.7759e-014	1.8541e-012	7.7471e-014	9.7901e-006	
"13.10.2023 14:33:43.805"	1.2144e-011	6.7606e-014	2.9308e-013	3.6363e-014	1.8655e-012	7.2374e-014	9.7901e-006	
"13.10.2023 14:33:44.088"	1.2225e-011	6.7799e-014	2.9307e-013	3.6658e-014	1.8944e-012	7.5502e-014	9.7854e-006	
"13.10.2023 14:33:44.372"	1.2014e-011	6.7891e-014	2.9816e-013	3.7635e-014	1.8593e-012	7.6508e-014	9.7854e-006	
"13.10.2023 14:33:44.655"	1.2118e-011	6.7383e-014	2.9721e-013	3.6932e-014	1.8769e-012	7.4980e-014	9.7854e-006	
"13.10.2023 14:33:44.939"	1.2207e-011	6.7166e-014	2.9487e-013	3.7024e-014	1.8913e-012	7.7700e-014	9.7854e-006	
"13.10.2023 14:33:45.222"	1.2014e-011	6.9356e-014	2.9767e-013	3.7347e-014	1.8573e-012	7.5025e-014	9.7871e-006	
"13.10.2023 14:33:45.506"	1.2121e-011	6.8279e-014	2.9359e-013	3.7229e-014	1.8666e-012	7.4634e-014	9.7871e-006	
"13.10.2023 14:33:45.789"	1.2209e-011	6.7985e-014	2.9107e-013	3.6527e-014	1.8898e-012	7.3583e-014	9.7871e-006	
