Sourcefile	20240122 133503 RI_Tuana.qmp
Exporttime	1.22.2024 01:36:56.437 

Start Time	1.22.2024 01:35:51.162 
End Time	1.22.2024 01:35:57.386 

		H2			He			Ar	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
1.22.2024 01:35:53.118 	1.956	7.887313e-007	1.22.2024 01:35:53.168 	2.006	2.178709e-008	1.22.2024 01:35:53.218 	2.057	5.582544e-012
1.22.2024 01:35:53.269 	2.107	7.880831e-007	1.22.2024 01:35:53.319 	2.157	2.177313e-008	1.22.2024 01:35:53.369 	2.208	5.389039e-012
1.22.2024 01:35:53.420 	2.258	7.885787e-007	1.22.2024 01:35:53.470 	2.308	2.178886e-008	1.22.2024 01:35:53.520 	2.358	5.408718e-012
1.22.2024 01:35:53.570 	2.409	7.879304e-007	1.22.2024 01:35:53.621 	2.459	2.177856e-008	1.22.2024 01:35:53.671 	2.509	5.504128e-012
1.22.2024 01:35:53.720 	2.559	7.878693e-007	1.22.2024 01:35:53.770 	2.609	2.179457e-008	1.22.2024 01:35:53.821 	2.659	5.516374e-012
1.22.2024 01:35:53.872 	2.710	7.877243e-007	1.22.2024 01:35:53.921 	2.760	2.178191e-008	1.22.2024 01:35:53.970 	2.809	5.350797e-012
1.22.2024 01:35:54.021 	2.859	7.882508e-007	1.22.2024 01:35:54.071 	2.909	2.178946e-008	1.22.2024 01:35:54.120 	2.959	5.258516e-012
1.22.2024 01:35:54.172 	3.010	7.877318e-007	1.22.2024 01:35:54.222 	3.060	2.178488e-008	1.22.2024 01:35:54.272 	3.110	5.219569e-012
1.22.2024 01:35:54.321 	3.160	7.877701e-007	1.22.2024 01:35:54.371 	3.210	2.177345e-008	1.22.2024 01:35:54.422 	3.260	5.279705e-012
1.22.2024 01:35:54.472 	3.311	7.875642e-007	1.22.2024 01:35:54.522 	3.361	2.178465e-008	1.22.2024 01:35:54.573 	3.411	5.314720e-012
1.22.2024 01:35:54.623 	3.461	7.878309e-007	1.22.2024 01:35:54.672 	3.511	2.176619e-008	1.22.2024 01:35:54.722 	3.561	5.300619e-012
1.22.2024 01:35:54.774 	3.612	7.876174e-007	1.22.2024 01:35:54.824 	3.662	2.176055e-008	1.22.2024 01:35:54.873 	3.712	5.293570e-012
1.22.2024 01:35:54.925 	3.763	7.876326e-007	1.22.2024 01:35:54.975 	3.813	2.176130e-008	1.22.2024 01:35:55.024 	3.863	5.169600e-012
1.22.2024 01:35:55.074 	3.913	7.874191e-007	1.22.2024 01:35:55.125 	3.963	2.176161e-008	1.22.2024 01:35:55.175 	4.013	5.430862e-012
1.22.2024 01:35:55.225 	4.064	7.874879e-007	1.22.2024 01:35:55.276 	4.114	2.176551e-008	1.22.2024 01:35:55.326 	4.164	5.327051e-012
1.22.2024 01:35:55.376 	4.214	7.879377e-007	1.22.2024 01:35:55.425 	4.264	2.174559e-008	1.22.2024 01:35:55.477 	4.315	5.518962e-012
1.22.2024 01:35:55.527 	4.365	7.876708e-007	1.22.2024 01:35:55.576 	4.415	2.174399e-008	1.22.2024 01:35:55.626 	4.465	5.375061e-012
1.22.2024 01:35:55.677 	4.515	7.874267e-007	1.22.2024 01:35:55.727 	4.565	2.174819e-008	1.22.2024 01:35:55.776 	4.615	5.272869e-012
1.22.2024 01:35:55.826 	4.665	7.874191e-007	1.22.2024 01:35:55.877 	4.715	2.174856e-008	1.22.2024 01:35:55.927 	4.765	5.372864e-012
1.22.2024 01:35:55.976 	4.815	7.876633e-007	1.22.2024 01:35:56.026 	4.865	2.174971e-008	1.22.2024 01:35:56.077 	4.915	5.149142e-012
1.22.2024 01:35:56.127 	4.965	7.876326e-007	1.22.2024 01:35:56.176 	5.015	2.172911e-008	1.22.2024 01:35:56.227 	5.066	5.165823e-012
1.22.2024 01:35:56.278 	5.116	7.873505e-007	1.22.2024 01:35:56.328 	5.166	2.173933e-008	1.22.2024 01:35:56.377 	5.216	5.367622e-012
1.22.2024 01:35:56.429 	5.267	7.877930e-007	1.22.2024 01:35:56.479 	5.317	2.173574e-008	1.22.2024 01:35:56.528 	5.367	5.046210e-012
1.22.2024 01:35:56.578 	5.417	7.878006e-007	1.22.2024 01:35:56.629 	5.467	2.176481e-008	1.22.2024 01:35:56.679 	5.517	5.012438e-012
1.22.2024 01:35:56.729 	5.568	7.880447e-007	1.22.2024 01:35:56.780 	5.618	2.175932e-008	1.22.2024 01:35:56.830 	5.668	5.332798e-012
1.22.2024 01:35:56.880 	5.718	7.874267e-007	1.22.2024 01:35:56.929 	5.768	2.172674e-008	1.22.2024 01:35:56.984 	5.823	4.743483e-012
1.22.2024 01:35:57.034 	5.873	7.877473e-007	1.22.2024 01:35:57.086 	5.924	2.172773e-008	1.22.2024 01:35:57.135 	5.973	5.234632e-012
1.22.2024 01:35:57.184 	6.023	7.877853e-007	1.22.2024 01:35:57.234 	6.073	2.173437e-008	1.22.2024 01:35:57.286 	6.124	4.952739e-012
1.22.2024 01:35:57.336 	6.174	7.877471e-007	1.22.2024 01:35:57.385 	6.224	2.172484e-008
