Sourcefile	20240122 133713 RI_Tuana.qmp
Exporttime	1.22.2024 01:38:30.417 

Start Time	1.22.2024 01:38:02.677 
End Time	1.22.2024 01:38:08.863 

		H2			He			Ar	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
1.22.2024 01:38:04.934 	2.257	8.934729e-007	1.22.2024 01:38:04.984 	2.307	2.223256e-008	1.22.2024 01:38:05.033 	2.357	3.627334e-008
1.22.2024 01:38:05.084 	2.407	8.930988e-007	1.22.2024 01:38:05.134 	2.457	2.221531e-008	1.22.2024 01:38:05.184 	2.507	3.628303e-008
1.22.2024 01:38:05.233 	2.557	8.927938e-007	1.22.2024 01:38:05.283 	2.607	2.220134e-008	1.22.2024 01:38:05.334 	2.657	3.630478e-008
1.22.2024 01:38:05.384 	2.708	8.928548e-007	1.22.2024 01:38:05.434 	2.758	2.221715e-008	1.22.2024 01:38:05.485 	2.808	3.630349e-008
1.22.2024 01:38:05.535 	2.858	8.926185e-007	1.22.2024 01:38:05.585 	2.909	2.222019e-008	1.22.2024 01:38:05.635 	2.959	3.626473e-008
1.22.2024 01:38:05.686 	3.009	8.928625e-007	1.22.2024 01:38:05.736 	3.059	2.221867e-008	1.22.2024 01:38:05.785 	3.109	3.627671e-008
1.22.2024 01:38:05.837 	3.160	8.926028e-007	1.22.2024 01:38:05.887 	3.210	2.220836e-008	1.22.2024 01:38:05.936 	3.260	3.627654e-008
1.22.2024 01:38:05.986 	3.310	8.928167e-007	1.22.2024 01:38:06.037 	3.360	2.221585e-008	1.22.2024 01:38:06.088 	3.411	3.626328e-008
1.22.2024 01:38:06.137 	3.461	8.926795e-007	1.22.2024 01:38:06.188 	3.511	2.221996e-008	1.22.2024 01:38:06.238 	3.561	3.625588e-008
1.22.2024 01:38:06.288 	3.611	8.919011e-007	1.22.2024 01:38:06.337 	3.661	2.221462e-008	1.22.2024 01:38:06.387 	3.711	3.625329e-008
1.22.2024 01:38:06.438 	3.761	8.924736e-007	1.22.2024 01:38:06.488 	3.811	2.221684e-008	1.22.2024 01:38:06.537 	3.861	3.623482e-008
1.22.2024 01:38:06.588 	3.911	8.924427e-007	1.22.2024 01:38:06.638 	3.961	2.222973e-008	1.22.2024 01:38:06.688 	4.011	3.626305e-008
1.22.2024 01:38:06.737 	4.061	8.922293e-007	1.22.2024 01:38:06.787 	4.111	2.224285e-008	1.22.2024 01:38:06.838 	4.161	3.626617e-008
1.22.2024 01:38:06.888 	4.212	8.921835e-007	1.22.2024 01:38:06.938 	4.262	2.222454e-008	1.22.2024 01:38:06.989 	4.312	3.629075e-008
1.22.2024 01:38:07.039 	4.362	8.921302e-007	1.22.2024 01:38:07.088 	4.412	2.222860e-008	1.22.2024 01:38:07.138 	4.462	3.624604e-008
1.22.2024 01:38:07.189 	4.512	8.923360e-007	1.22.2024 01:38:07.239 	4.562	2.222020e-008	1.22.2024 01:38:07.288 	4.612	3.627282e-008
1.22.2024 01:38:07.340 	4.663	8.918553e-007	1.22.2024 01:38:07.390 	4.713	2.220852e-008	1.22.2024 01:38:07.440 	4.763	3.627321e-008
1.22.2024 01:38:07.489 	4.813	8.921606e-007	1.22.2024 01:38:07.539 	4.863	2.220311e-008	1.22.2024 01:38:07.591 	4.914	3.628190e-008
1.22.2024 01:38:07.640 	4.964	8.917945e-007	1.22.2024 01:38:07.690 	5.014	2.219135e-008	1.22.2024 01:38:07.741 	5.064	3.627258e-008
1.22.2024 01:38:07.791 	5.114	8.919315e-007	1.22.2024 01:38:07.840 	5.164	2.221097e-008	1.22.2024 01:38:07.890 	5.214	3.624397e-008
1.22.2024 01:38:07.941 	5.264	8.913212e-007	1.22.2024 01:38:07.991 	5.314	2.219258e-008	1.22.2024 01:38:08.040 	5.364	3.623864e-008
1.22.2024 01:38:08.090 	5.414	8.914357e-007	1.22.2024 01:38:08.142 	5.465	2.218837e-008	1.22.2024 01:38:08.192 	5.515	3.623818e-008
1.22.2024 01:38:08.241 	5.565	8.910925e-007	1.22.2024 01:38:08.291 	5.615	2.218761e-008	1.22.2024 01:38:08.342 	5.665	3.621147e-008
1.22.2024 01:38:08.392 	5.716	8.914736e-007	1.22.2024 01:38:08.442 	5.766	2.218792e-008	1.22.2024 01:38:08.493 	5.816	3.623305e-008
1.22.2024 01:38:08.543 	5.866	8.912448e-007	1.22.2024 01:38:08.593 	5.917	2.218830e-008	1.22.2024 01:38:08.643 	5.967	3.622856e-008
1.22.2024 01:38:08.694 	6.017	8.907032e-007	1.22.2024 01:38:08.744 	6.067	2.217869e-008	1.22.2024 01:38:08.793 	6.117	3.619332e-008
1.22.2024 01:38:08.844 	6.167	8.907032e-007
