Sourcefile	20240228 125117 RI_Tuana_CO_20240602.qmp
Exporttime	28.02.2024 12:52:31.461 

Start Time	28.02.2024 12:51:30.628 
End Time	28.02.2024 12:52:11.876 

		H2			He			Ar			CO	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
28.02.2024 12:51:30.627 	0.000	6.671576e-007	28.02.2024 12:51:30.679 	0.051	1.171964e-008	28.02.2024 12:51:30.728 	0.100	1.227719e-009	28.02.2024 12:51:30.778 	0.151	1.092747e-008
28.02.2024 12:51:30.828 	0.200	6.855437e-007	28.02.2024 12:51:30.878 	0.250	1.260851e-008	28.02.2024 12:51:30.931 	0.304	3.529110e-010	28.02.2024 12:51:30.982 	0.354	3.503953e-009
28.02.2024 12:51:31.032 	0.404	6.868401e-007	28.02.2024 12:51:31.081 	0.454	1.278179e-008	28.02.2024 12:51:31.132 	0.504	1.348027e-010	28.02.2024 12:51:31.183 	0.555	1.401386e-009
28.02.2024 12:51:31.232 	0.604	6.839817e-007	28.02.2024 12:51:31.281 	0.654	1.268046e-008	28.02.2024 12:51:31.331 	0.704	6.171383e-011	28.02.2024 12:51:31.390 	0.762	6.216099e-010
28.02.2024 12:51:31.440 	0.812	6.745065e-007	28.02.2024 12:51:31.489 	0.862	1.242041e-008	28.02.2024 12:51:31.539 	0.912	3.185120e-011	28.02.2024 12:51:31.590 	0.962	3.624351e-010
28.02.2024 12:51:31.640 	1.013	6.643617e-007	28.02.2024 12:51:31.690 	1.063	1.221226e-008	28.02.2024 12:51:31.741 	1.113	2.070847e-011	28.02.2024 12:51:31.791 	1.163	2.490241e-010
28.02.2024 12:51:31.840 	1.213	6.564906e-007	28.02.2024 12:51:31.890 	1.263	1.207667e-008	28.02.2024 12:51:31.941 	1.313	1.541738e-011	28.02.2024 12:51:31.991 	1.363	1.912526e-010
28.02.2024 12:51:32.040 	1.413	6.515016e-007	28.02.2024 12:51:32.090 	1.463	1.199220e-008	28.02.2024 12:51:32.141 	1.513	1.194886e-011	28.02.2024 12:51:32.191 	1.563	1.590236e-010
28.02.2024 12:51:32.240 	1.613	6.488328e-007	28.02.2024 12:51:32.290 	1.663	1.193902e-008	28.02.2024 12:51:32.341 	1.713	9.268402e-012	28.02.2024 12:51:32.391 	1.763	1.364440e-010
28.02.2024 12:51:32.440 	1.813	6.472143e-007	28.02.2024 12:51:32.489 	1.862	1.190827e-008	28.02.2024 12:51:32.540 	1.912	8.080764e-012	28.02.2024 12:51:32.590 	1.962	1.197533e-010
28.02.2024 12:51:32.640 	2.013	6.463229e-007	28.02.2024 12:51:32.689 	2.062	1.188171e-008	28.02.2024 12:51:32.739 	2.112	8.141862e-012	28.02.2024 12:51:32.790 	2.162	1.068635e-010
28.02.2024 12:51:32.840 	2.212	6.457049e-007	28.02.2024 12:51:32.889 	2.262	1.188118e-008	28.02.2024 12:51:32.940 	2.312	7.083255e-012	28.02.2024 12:51:32.990 	2.362	9.589717e-011
28.02.2024 12:51:33.040 	2.412	6.451738e-007	28.02.2024 12:51:33.089 	2.462	1.187721e-008	28.02.2024 12:51:33.139 	2.512	6.489990e-012	28.02.2024 12:51:33.190 	2.562	8.744126e-011
28.02.2024 12:51:33.240 	2.612	6.454561e-007	28.02.2024 12:51:33.289 	2.662	1.187324e-008	28.02.2024 12:51:33.341 	2.713	5.905651e-012	28.02.2024 12:51:33.391 	2.763	7.941187e-011
28.02.2024 12:51:33.440 	2.813	6.452556e-007	28.02.2024 12:51:33.490 	2.863	1.186706e-008	28.02.2024 12:51:33.541 	2.913	5.440964e-012	28.02.2024 12:51:33.592 	2.964	7.281010e-011
28.02.2024 12:51:33.641 	3.014	6.453555e-007	28.02.2024 12:51:33.692 	3.064	1.187706e-008	28.02.2024 12:51:33.742 	3.114	4.958353e-012	28.02.2024 12:51:33.792 	3.164	6.594195e-011
28.02.2024 12:51:33.841 	3.214	6.453196e-007	28.02.2024 12:51:33.891 	3.264	1.186951e-008	28.02.2024 12:51:33.942 	3.314	4.712169e-012	28.02.2024 12:51:33.992 	3.365	6.146174e-011
28.02.2024 12:51:34.042 	3.415	6.453836e-007	28.02.2024 12:51:34.093 	3.465	1.186844e-008	28.02.2024 12:51:34.143 	3.515	4.413715e-012	28.02.2024 12:51:34.192 	3.564	5.712772e-011
28.02.2024 12:51:34.242 	3.615	6.453891e-007	28.02.2024 12:51:34.293 	3.665	1.185577e-008	28.02.2024 12:51:34.343 	3.715	4.172622e-012	28.02.2024 12:51:34.392 	3.765	5.370429e-011
28.02.2024 12:51:34.442 	3.815	6.454234e-007	28.02.2024 12:51:34.493 	3.865	1.186805e-008	28.02.2024 12:51:34.543 	3.915	3.911135e-012	28.02.2024 12:51:34.592 	3.965	4.976736e-011
28.02.2024 12:51:34.642 	4.015	6.453822e-007	28.02.2024 12:51:34.693 	4.065	1.185539e-008	28.02.2024 12:51:34.743 	4.115	3.773630e-012	28.02.2024 12:51:34.792 	4.165	4.674048e-011
28.02.2024 12:51:34.842 	4.215	6.455357e-007	28.02.2024 12:51:34.894 	4.266	1.186432e-008	28.02.2024 12:51:34.944 	4.316	3.583498e-012	28.02.2024 12:51:34.993 	4.366	4.476926e-011
28.02.2024 12:51:35.043 	4.416	6.457263e-007	28.02.2024 12:51:35.094 	4.466	1.185051e-008	28.02.2024 12:51:35.150 	4.522	3.161999e-012	28.02.2024 12:51:35.200 	4.572	4.200105e-011
28.02.2024 12:51:35.249 	4.622	6.455261e-007	28.02.2024 12:51:35.299 	4.672	1.185386e-008	28.02.2024 12:51:35.354 	4.727	3.073579e-012	28.02.2024 12:51:35.404 	4.776	4.014634e-011
28.02.2024 12:51:35.455 	4.827	6.454522e-007	28.02.2024 12:51:35.504 	4.876	1.184845e-008	28.02.2024 12:51:35.553 	4.926	3.263589e-012	28.02.2024 12:51:35.603 	4.976	3.870604e-011
28.02.2024 12:51:35.654 	5.026	6.456172e-007	28.02.2024 12:51:35.704 	5.076	1.185622e-008	28.02.2024 12:51:35.753 	5.126	3.164609e-012	28.02.2024 12:51:35.804 	5.176	3.675054e-011
28.02.2024 12:51:35.854 	5.226	6.457538e-007	28.02.2024 12:51:35.904 	5.276	1.187439e-008	28.02.2024 12:51:35.953 	5.326	3.121140e-012	28.02.2024 12:51:36.003 	5.376	3.539632e-011
